Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
NEO,2024-09-30,SPY,XLY,,RF,0.65,0.08,0.5252576680950468,-1,-0.049914032896417784,0.04891403289641778
SITC,2024-09-30,SPY,XLRE,MDY,RF,0.65,0.04,0.5427171139711724,-1,-0.04574530519371335,0.04474530519371335
HCSG,2024-09-30,SPY,XLI,IJR,RF,0.575,0.04,0.43459630427178053,-1,-0.041624218459456366,0.040624218459456365
VCEL,2024-09-30,SPY,XLY,,RF,0.65,0.02,0.5455653637836044,-1,-0.039456243009381387,0.038456243009381386
SCHL,2024-09-30,SPY,XLI,IJR,LR,0.625,0.02,0.4884401769238346,-1,-0.03843137967732294,0.03743137967732294
UPBD,2024-09-30,SPY,XLI,MDY,RF,0.625,0.04,0.5360450319031268,-1,-0.038101596207947994,0.03710159620794799
CNMD,2024-09-30,SPY,XLB,IJR,LR,0.65,0.02,0.5695930195033599,-1,-0.03118251753015233,0.03018251753015233
TBBK,2024-09-30,SPY,XLF,IJR,LR,0.65,0.1,0.5242640666329512,-1,-0.027202804439424414,0.026202804439424413
IAC,2024-09-30,SPY,XLY,,LR,0.65,0.02,0.5457680057185362,-1,-0.02703550301005301,0.02603550301005301
RAMP,2024-09-30,SPY,XLC,,LR,0.65,0.02,0.435683445030431,-1,-0.02580561798887726,0.02480561798887726
CPF,2024-09-30,SPY,XLF,IJR,RF,0.625,0.02,0.484717956713638,-1,-0.025384228749597774,0.024384228749597774
FBP,2024-09-30,SPY,XLF,IJR,RF,0.55,0.02,0.5291560152459092,-1,-0.02454606967984767,0.02354606967984767
OMCL,2024-09-30,SPY,XLRE,IJR,LR,0.6,0.06,0.49147433570385063,-1,-0.02320615348649362,0.02220615348649362
OFG,2024-09-30,SPY,XLF,IJR,LR,0.55,0.02,0.508717684381344,-1,-0.02225820294368447,0.021258202943684468
FUN,2024-09-30,SPY,XLY,MDY,RF,0.55,0.02,0.5124948395725886,-1,-0.019704779690598327,0.018704779690598326
DXC,2024-09-30,SPY,XLI,MDY,RF,0.6,0.08,0.4984157682722527,-1,-0.019255805540616636,0.018255805540616635
BLFS,2024-09-30,SPY,XLY,,LR,0.55,0.06,0.4046785611481124,-1,-0.017807422817653434,0.016807422817653433
HFWA,2024-09-30,SPY,XLF,IJR,RF,0.575,0.06,0.5116331933038052,-1,-0.017470628628677813,0.016470628628677812
WERN,2024-09-30,SPY,XLI,MDY,RF,0.6,0.06,0.5045675592814713,-1,-0.01722021634772026,0.016220216347720258
SRPT,2024-09-30,SPY,XLV,,RF,0.575,0.06,0.4511203532543173,-1,-0.016632955499242267,0.015632955499242266
HLIT,2024-09-30,SPY,XLY,MDY,RF,0.6,0.08,0.5080018430378144,-1,-0.016287882126668384,0.015287882126668383
PRGS,2024-09-30,SPY,XLI,IJR,LR,0.625,0.06,0.40654545705070294,-1,-0.015715035588841,0.014715035588840998
SCVL,2024-09-30,SPY,XLI,IJR,LR,0.55,0.08,0.46359318229269825,-1,-0.014857907995536431,0.01385790799553643
REX,2024-09-30,SPY,XLE,IJR,RF,0.6,0.1,0.48391041197969736,-1,-0.014479190759561136,0.013479190759561135
IART,2024-09-30,SPY,XLB,MDY,RF,0.65,0.02,0.5019253005515328,-1,-0.014233484374471778,0.013233484374471777
UFPT,2024-09-30,SPY,XLI,,LR,0.55,0.1,0.440634726540072,-1,-0.014029803659464731,0.013029803659464732
TRN,2024-09-30,SPY,XLI,MDY,RF,0.625,0.04,0.5072923629109638,-1,-0.013135510576541345,0.012135510576541345
OXM,2024-09-30,SPY,XLY,IJR,LR,0.65,0.1,0.529016715473995,-1,-0.013110385158143433,0.012110385158143434
HIW,2024-09-30,SPY,XLRE,MDY,LR,0.65,0.04,0.7145355774104343,1,0.012964856972550957,0.011964856972550956
ARCB,2024-09-30,SPY,XLI,IJR,RF,0.65,0.02,0.5512813972208096,-1,-0.01207297663495566,0.01107297663495566
FCF,2024-09-30,SPY,XLF,IJR,RF,0.6,0.06,0.4947633408375581,-1,-0.010487153721898743,0.009487153721898744
IDCC,2024-09-30,SPY,XLC,MDY,LR,0.575,0.06,0.6883181010455268,1,0.010169711029290372,0.009169711029290373
UNF,2024-09-30,SPY,XLI,IJR,LR,0.65,0.06,0.49726147951234834,-1,-0.010161120853988398,0.009161120853988399
BRC,2024-09-30,SPY,XLI,IJR,RF,0.575,0.04,0.4935255873668496,-1,-0.010119074388378564,0.009119074388378563
MRTN,2024-09-30,SPY,XLI,IJR,LR,0.575,0.02,0.49268674538829804,-1,-0.009714136689588993,0.008714136689588994
