Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
AVAV,2024-11-29,SPY,XLI,IJR,LR,0.55,0.04,0.6419365397882641,1,0.04838106074148754,0.04738106074148754
UAA,2024-11-29,SPY,XLB,MDY,LR,0.575,0.02,0.6358511200066724,1,0.046913673516308596,0.045913673516308595
CROX,2024-11-29,SPY,XLY,MDY,LR,0.625,0.06,0.686304302074601,1,0.036750805617317896,0.035750805617317895
WING,2024-11-29,SPY,XLY,,LR,0.6,0.04,0.5444287818919342,-1,-0.02454878136082013,0.02354878136082013
LITE,2024-11-29,SPY,XLK,,RF,0.625,0.06,0.5209309652452577,-1,-0.024458957174640715,0.023458957174640714
FN,2024-11-29,SPY,XLK,,LR,0.65,0.1,0.4361215144167431,-1,-0.020887825199670265,0.019887825199670264
CVLT,2024-11-29,SPY,XLK,MDY,RF,0.6,0.02,0.500078259111902,-1,-0.018440924380632412,0.01744092438063241
TRU,2024-11-29,SPY,XLI,,RF,0.625,0.04,0.45248942307740814,-1,-0.017725870105075453,0.016725870105075452
RH,2024-11-29,SPY,XLY,MDY,RF,0.55,0.06,0.4692052686501503,-1,-0.016458751086339086,0.015458751086339085
AR,2024-11-29,SPY,XLE,MDY,RF,0.625,0.02,0.4622725340757043,-1,-0.01590490835091358,0.014904908350913577
CNH,2024-11-29,SPY,XLB,MDY,RF,0.65,0.02,0.4970071252204229,-1,-0.011912768752584204,0.010912768752584203
BWXT,2024-11-29,SPY,XLI,MDY,RF,0.625,0.02,0.5000752051446054,-1,-0.009512075516738326,0.008512075516738327
AMH,2024-11-29,SPY,XLRE,,RF,0.6,0.04,0.5067748384792267,-1,-0.008863178521770054,0.007863178521770053
TMHC,2024-11-29,SPY,XLB,MDY,RF,0.6,0.02,0.44276398673050743,-1,-0.0066333942656276994,0.005633394265627699
VAC,2024-11-29,SPY,XLI,MDY,RF,0.65,0.02,0.5093463866146396,-1,-0.006573227320533719,0.005573227320533719
OGS,2024-11-29,SPY,XLU,MDY,RF,0.65,0.06,0.5081012651129388,-1,-0.0052416425865040445,0.0042416425865040444
WMS,2024-11-29,SPY,XLB,MDY,RF,0.65,0.04,0.4916783675879131,-1,-0.005214580304350084,0.004214580304350084
QLYS,2024-11-29,SPY,XLY,,LR,0.6,0.04,0.43954028523463895,-1,-0.0039741099130744684,0.0029741099130744684
CIVI,2024-11-29,SPY,XLE,MDY,RF,0.65,0.06,0.5204599810773854,-1,-0.0027226290842305555,0.0017226290842305555
NWE,2024-11-29,SPY,XLU,MDY,RF,0.625,0.02,0.5622257106657902,-1,-0.0027183365609131926,0.0017183365609131926
OC,2024-11-29,SPY,XLI,MDY,LR,0.55,0.06,0.412088301012897,-1,-0.0021639191786755356,0.0011639191786755355
POR,2024-11-29,SPY,XLU,,RF,0.55,0.02,0.5197737800618428,-1,-0.002027931432282295,0.0010279314322822952
FNF,2024-11-29,SPY,XLF,MDY,LR,0.55,0.1,0.6718299214207408,1,0.0019893724785105256,0.0009893724785105256
MASI,2024-11-29,SPY,XLI,,LR,0.65,0.02,0.6987385834513897,1,0.001160038975719483,0.000160038975719483
H,2024-11-29,SPY,XLI,MDY,LR,0.65,0.02,0.6057941157327968,-1,-0.001130124433101,0.00013012443310100007
ALLY,2024-11-29,SPY,XLF,MDY,RF,0.6,0.08,0.5276974258919278,0,-0.0029202176526816033,-0.0
IRDM,2024-11-29,SPY,XLI,IJR,RF,0.6,0.08,0.5396877958716975,0,0.02851670952840307,0.0
IRT,2024-11-29,SPY,XLRE,MDY,LR,0.625,0.1,0.5990094614977792,0,-0.000723500699956396,-0.0
LOPE,2024-11-29,SPY,XLF,MDY,LR,0.65,0.04,0.6481816456845908,0,0.029300964372954975,0.0
KBR,2024-11-29,SPY,XLI,MDY,RF,0.55,0.1,0.5210841740479687,0,0.015489505953124717,0.0
MTSI,2024-11-29,SPY,XLK,,RF,0.55,0.1,0.47414651166952076,0,0.01109253357598294,0.0
MUSA,2024-11-29,SPY,XLP,MDY,LR,0.55,0.06,0.5140399614898666,0,-0.008027580059466825,-0.0
IPGP,2024-11-29,SPY,XLK,MDY,LR,0.55,0.02,0.5369429150746158,0,0.013905940191239393,0.0
SFM,2024-11-29,SPY,XLI,,RF,0.55,0.06,0.5249824265787113,0,-0.018868986916650766,-0.0
VNOM,2024-11-29,SPY,XLE,MDY,RF,0.55,0.1,0.5992490428856602,0,0.016897997584263278,0.0
POST,2024-11-29,SPY,XLP,MDY,RF,0.575,0.1,0.5854513912948651,0,0.0038773242410156923,0.0
WU,2024-11-29,SPY,XLB,,RF,0.55,0.1,0.5877187923919205,0,0.007871934781854375,0.0
G,2024-11-29,SPY,XLI,,RF,0.625,0.06,0.5682991207503707,0,0.00784467142748144,0.0
CHRD,2024-11-29,SPY,XLE,,RF,0.55,0.08,0.6025853280858045,0,0.005375038999943668,0.0
ARMK,2024-11-29,SPY,XLI,MDY,LR,0.65,0.04,0.6258997232336951,0,0.0018416865023592674,0.0
GWRE,2024-11-29,SPY,XLK,,LR,0.55,0.1,0.6314014232524157,0,-0.016142075619085264,-0.0
GMED,2024-11-29,SPY,XLI,MDY,RF,0.55,0.1,0.520171456140919,0,-0.011084267281459868,-0.0
EVR,2024-11-29,SPY,XLF,MDY,RF,0.55,0.1,0.47372864872549925,0,0.016004649126337964,0.0
CELH,2024-11-29,SPY,XLY,,RF,0.55,0.1,0.4555033051723133,0,-0.0003363873373005283,-0.0
TNL,2024-11-29,SPY,XLI,MDY,LR,0.65,0.04,0.6025281608618565,-1,-0.0009277488168264688,-7.22511831735312e-05
JAZZ,2024-11-29,SPY,XLV,,LR,0.65,0.02,0.6255351033891596,-1,0.00020391964642181375,-0.0012039196464218138
MTDR,2024-11-29,SPY,XLE,MDY,RF,0.65,0.06,0.49026622922165786,-1,0.00024080945565730033,-0.0012408094556573004
STAG,2024-11-29,SPY,XLRE,MDY,RF,0.65,0.08,0.5577745855687868,-1,0.000284129428563045,-0.001284129428563045
EXLS,2024-11-29,SPY,XLI,,LR,0.575,0.1,0.7819148540549299,1,-0.0003133035850417477,-0.0013133035850417477
FBIN,2024-11-29,SPY,XLB,MDY,RF,0.625,0.02,0.505576515275949,-1,0.000330849165614286,-0.001330849165614286
PCTY,2024-11-29,SPY,XLY,,RF,0.6,0.02,0.41708933481430605,-1,0.0004260738920531205,-0.0014260738920531205
BLD,2024-11-29,SPY,XLB,MDY,RF,0.65,0.1,0.45788602957563795,-1,0.0005917703049971388,-0.0015917703049971388
ACM,2024-11-29,SPY,XLI,MDY,RF,0.65,0.02,0.5409071068667728,-1,0.0007455204641742957,-0.0017455204641742958
BRX,2024-11-29,SPY,XLRE,MDY,RF,0.65,0.02,0.5525966304602555,-1,0.0009376977907580206,-0.0019376977907580206
PEN,2024-11-29,SPY,XLY,,RF,0.6,0.1,0.4945919609228433,-1,0.0011937279711682393,-0.002193727971168239
CPRI,2024-11-29,SPY,XLB,MDY,LR,0.625,0.1,0.4811109878866722,-1,0.0015177151590880455,-0.0025177151590880455
ESNT,2024-11-29,SPY,XLF,MDY,RF,0.65,0.06,0.5493873164719626,-1,0.0018549413456313171,-0.002854941345631317
LNTH,2024-11-29,SPY,XLB,MDY,RF,0.6,0.08,0.45869666811426063,-1,0.0029227013164705227,-0.003922701316470522
HOMB,2024-11-29,SPY,XLF,IJR,RF,0.6,0.06,0.49654112679508977,-1,0.002999454597841766,-0.003999454597841766
STWD,2024-11-29,SPY,XLRE,MDY,RF,0.625,0.06,0.4821333955672513,-1,0.0036001820661342426,-0.004600182066134243
PLNT,2024-11-29,SPY,XLI,MDY,LR,0.65,0.02,0.6243058522730341,-1,0.0036870532826393846,-0.004687053282639384
PRI,2024-11-29,SPY,XLF,MDY,RF,0.65,0.02,0.5225655214254288,-1,0.003919389851196808,-0.004919389851196808
OLLI,2024-11-29,SPY,XLY,MDY,LR,0.55,0.06,0.4406128126033823,-1,0.004039188097273658,-0.005039188097273658
GLPI,2024-11-29,SPY,XLRE,MDY,RF,0.65,0.04,0.5401734287209901,-1,0.004889749096410512,-0.005889749096410512
HLI,2024-11-29,SPY,XLF,MDY,RF,0.65,0.02,0.5787435862670898,-1,0.005659608682795796,-0.006659608682795796
AXTA,2024-11-29,SPY,XLB,MDY,LR,0.625,0.02,0.5417165922915507,-1,0.005673091180026447,-0.006673091180026447
CG,2024-11-29,SPY,XLI,MDY,RF,0.625,0.02,0.44565829867777473,-1,0.006782598091677644,-0.007782598091677644
ENSG,2024-11-29,SPY,XLV,MDY,LR,0.55,0.08,0.6891902304942944,1,-0.007175319681108907,-0.008175319681108906
RGA,2024-11-29,SPY,XLF,MDY,RF,0.55,0.02,0.5167339400342458,-1,0.008369831589815024,-0.009369831589815025
SAIC,2024-11-29,SPY,XLI,MDY,RF,0.65,0.02,0.5618462842655539,-1,0.009234315675100187,-0.010234315675100188
PFGC,2024-11-29,SPY,XLF,MDY,RF,0.625,0.02,0.5458880391399749,-1,0.010786897124722038,-0.01178689712472204
NSA,2024-11-29,SPY,XLRE,MDY,RF,0.65,0.06,0.49390925457999174,-1,0.011798916985574469,-0.01279891698557447
SATS,2024-11-29,SPY,XLF,MDY,RF,0.6,0.02,0.5135835938765718,-1,0.01207865500013648,-0.01307865500013648
GTLS,2024-11-29,SPY,XLI,MDY,RF,0.6,0.02,0.4837296246038089,-1,0.012207507247992525,-0.013207507247992526
VOYA,2024-11-29,SPY,XLF,MDY,LR,0.65,0.06,0.36174960323628136,-1,0.012893847173032692,-0.013893847173032693
APPF,2024-11-29,SPY,XLI,,RF,0.65,0.02,0.4643929929763519,-1,0.014287849190938742,-0.015287849190938743
HQY,2024-11-29,SPY,XLF,MDY,LR,0.65,0.06,0.5022297873926098,-1,0.01524460959998749,-0.01624460959998749
ST,2024-11-29,SPY,XLI,MDY,LR,0.625,0.02,0.5443427144032149,-1,0.015338888980082135,-0.016338888980082136
FAF,2024-11-29,SPY,XLRE,MDY,RF,0.65,0.02,0.4756466591390259,-1,0.016088162721750936,-0.017088162721750937
REXR,2024-11-29,SPY,XLRE,MDY,RF,0.65,0.02,0.5846576278777479,-1,0.020013561992661848,-0.02101356199266185
LEA,2024-11-29,SPY,XLB,MDY,RF,0.625,0.08,0.5055224496081432,-1,0.023128741684637695,-0.024128741684637696
VC,2024-11-29,SPY,XLB,MDY,RF,0.625,0.06,0.48391924236778183,-1,0.024316841493372432,-0.025316841493372433
BURL,2024-11-29,SPY,XLY,MDY,LR,0.625,0.06,0.5535178824490032,-1,0.025960472769457673,-0.026960472769457674
COTY,2024-11-29,SPY,XLB,MDY,RF,0.6,0.04,0.51596807296974,-1,0.03707311853605317,-0.03807311853605317
PBF,2024-11-29,SPY,XLE,MDY,RF,0.6,0.1,0.4839733605182868,-1,0.05303443081685332,-0.05403443081685332
FIVE,2024-11-29,SPY,XLY,MDY,RF,0.65,0.06,0.4923716321582349,-1,0.07010162593054242,-0.07110162593054242
