Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
EMN,2025-07-31,SPY,XLB,MDY,RF,0.625,0.06,0.5285210152832751,-1,-0.09488568965476935,0.09388568965476934
DECK,2025-07-31,SPY,XLY,MDY,LR,0.55,0.1,0.6994833345887377,1,0.08293200344159687,0.08193200344159687
LLY,2025-07-31,SPY,XLV,,LR,0.55,0.06,0.645475458457014,1,0.03609767093474993,0.03509767093474993
AMZN,2025-07-31,SPY,XLY,,RF,0.625,0.08,0.5026918470753772,-1,-0.028491299945060534,0.027491299945060534
ELV,2025-07-31,SPY,XLV,,RF,0.65,0.06,0.4801909527293371,-1,-0.027388583470979402,0.0263885834709794
SYK,2025-07-31,SPY,XLV,,RF,0.65,0.02,0.48789038996226436,-1,-0.02506733380450197,0.02406733380450197
WRB,2025-07-31,SPY,XLF,,LR,0.55,0.04,0.7899088342106586,1,0.018359627966731053,0.017359627966731052
AZO,2025-07-31,SPY,XLP,,LR,0.55,0.02,0.7088777775836376,1,0.016067281582717422,0.015067281582717421
GE,2025-07-31,SPY,XLI,,LR,0.55,0.02,0.5840976646746835,1,0.016033817801800725,0.015033817801800724
MOH,2025-07-31,SPY,XLV,,RF,0.65,0.06,0.5425672116474414,-1,-0.015278086836634926,0.014278086836634927
PGR,2025-07-31,SPY,XLF,,LR,0.575,0.06,0.7054982826600733,1,0.014869086592196911,0.013869086592196912
MDLZ,2025-07-31,SPY,XLP,,RF,0.6,0.02,0.5283271208701487,-1,-0.013534449579313393,0.012534449579313392
AMT,2025-07-31,SPY,XLRE,,LR,0.6,0.02,0.6260947363158611,1,0.013490724373230513,0.012490724373230514
MO,2025-07-31,SPY,XLP,,LR,0.55,0.04,0.4433206427092788,-1,-0.012914128783701668,0.011914128783701669
MOS,2025-07-31,SPY,XLB,MDY,LR,0.55,0.02,0.47913894375598226,-1,-0.012171630342989572,0.011171630342989573
ECL,2025-07-31,SPY,XLB,,LR,0.625,0.08,0.7183584316604658,1,0.011201980712854087,0.010201980712854088
CLX,2025-07-31,SPY,XLP,,RF,0.575,0.02,0.529260343105017,-1,-0.011085501695214984,0.010085501695214983
HUM,2025-07-31,SPY,XLV,,LR,0.65,0.04,0.5905562538617661,-1,-0.010868727941519007,0.009868727941519006
TKO,2025-07-31,SPY,XLI,IJR,LR,0.55,0.02,0.7463640189909767,1,0.010074714746820274,0.009074714746820273
JKHY,2025-07-31,SPY,XLP,,RF,0.625,0.06,0.546012960739985,-1,-0.009450484967565202,0.008450484967565203
ADP,2025-07-31,SPY,XLI,,RF,0.65,0.02,0.5476575722569607,-1,-0.00941407022273655,0.00841407022273655
WM,2025-07-31,SPY,XLP,,RF,0.625,0.02,0.4914555959089765,-1,-0.008904078370323027,0.007904078370323028
FDS,2025-07-31,SPY,XLF,,RF,0.65,0.02,0.5331672403862682,-1,-0.00851513548658171,0.007515135486581711
CNC,2025-07-31,SPY,XLV,,RF,0.625,0.02,0.48698455378342126,-1,-0.008489359016051863,0.007489359016051863
NEE,2025-07-31,SPY,XLU,,RF,0.625,0.02,0.5221396048208138,-1,-0.007674067655834869,0.006674067655834869
DE,2025-07-31,SPY,XLI,MDY,LR,0.575,0.02,0.502603161420216,-1,-0.007516635745400985,0.006516635745400985
NOC,2025-07-31,SPY,XLP,,LR,0.625,0.02,0.7322283865223823,1,0.0074672105236198265,0.0064672105236198265
WELL,2025-07-31,SPY,XLRE,MDY,LR,0.6,0.06,0.7233171693674526,1,0.007227031742817617,0.006227031742817617
VTR,2025-07-31,SPY,XLRE,MDY,LR,0.625,0.02,0.6953209025744289,1,0.007001724295444451,0.006001724295444451
T,2025-07-31,SPY,XLP,,LR,0.55,0.02,0.6599074736183274,1,0.006745627178462697,0.0057456271784626966
ORCL,2025-07-31,SPY,XLK,,LR,0.55,0.06,0.6404581583906558,1,0.006702689885480267,0.005702689885480267
CAH,2025-07-31,SPY,XLV,,LR,0.55,0.06,0.6237146136056114,1,0.006671361529201855,0.005671361529201855
EQIX,2025-07-31,SPY,XLRE,,RF,0.65,0.02,0.5264932040796936,-1,-0.006602256771417287,0.005602256771417287
TAP,2025-07-31,SPY,XLP,,RF,0.6,0.02,0.5046227994723466,-1,-0.006273016217668832,0.005273016217668832
PEG,2025-07-31,SPY,XLU,,RF,0.6,0.04,0.42652448595739867,-1,-0.0061737449657542276,0.0051737449657542275
ROL,2025-07-31,SPY,XLP,MDY,LR,0.55,0.1,0.6636608518089674,1,0.00615909768886194,0.00515909768886194
ALL,2025-07-31,SPY,XLF,,LR,0.55,0.02,0.6894211644944064,1,0.006045107018850547,0.005045107018850547
MSI,2025-07-31,SPY,XLI,,LR,0.55,0.04,0.7929360894052175,1,0.005797624099588662,0.004797624099588662
CL,2025-07-31,SPY,XLP,,LR,0.65,0.02,0.42328305622173096,-1,-0.005579051582710764,0.004579051582710764
CNP,2025-07-31,SPY,XLU,,LR,0.65,0.02,0.5423377643130396,-1,-0.003282598695931657,0.002282598695931657
FI,2025-07-31,SPY,XLF,,RF,0.65,0.02,0.5820917714600734,-1,-0.003218874226589433,0.002218874226589433
EBAY,2025-07-31,SPY,XLB,,LR,0.55,0.1,0.16969196600983752,-1,-0.002938118110997673,0.0019381181109976728
ES,2025-07-31,SPY,XLU,,RF,0.625,0.08,0.5295127242007225,-1,-0.002814536483270536,0.0018145364832705358
ORLY,2025-07-31,SPY,XLP,,LR,0.55,0.08,0.6826995972537967,1,0.0023288161292734427,0.0013288161292734427
MDT,2025-07-31,SPY,XLV,,LR,0.65,0.02,0.568401324837164,-1,-0.001336648623153895,0.00033664862315389496
XEL,2025-07-31,SPY,XLU,,RF,0.625,0.02,0.5368578216337424,-1,-0.001300720903733565,0.00030072090373356496
SCHW,2025-07-31,SPY,XLF,,LR,0.65,0.08,0.4907708669280416,-1,-0.0011081833432122837,0.00010818334321228366
PPL,2025-07-31,SPY,XLU,,LR,0.575,0.06,0.6296314476374764,0,-0.003124415619143862,-0.0
VRSN,2025-07-31,SPY,XLC,,RF,0.55,0.1,0.5170250638504729,0,-0.0069567581375348094,-0.0
AES,2025-07-31,SPY,XLU,,RF,0.55,0.08,0.49081124413256577,0,0.05061343471465991,0.0
AFL,2025-07-31,SPY,XLF,,RF,0.55,0.1,0.5265067482567796,0,0.008519397689684495,0.0
DXCM,2025-07-31,SPY,XLK,,RF,0.6,0.06,0.5515054296983337,0,0.01574346764164512,0.0
MMM,2025-07-31,SPY,XLI,,LR,0.65,0.02,0.6458037097904439,0,0.012399586049709702,0.0
DVA,2025-07-31,SPY,XLV,,LR,0.55,0.04,0.5804109883511614,0,-0.005400085055007255,-0.0
DRI,2025-07-31,SPY,XLF,MDY,LR,0.6,0.02,0.5877034805281915,0,0.04469121036042781,0.0
DLTR,2025-07-31,SPY,XLP,,RF,0.55,0.1,0.4828539216751704,0,0.015114462293970593,0.0
DPZ,2025-07-31,SPY,XLB,,LR,0.625,0.08,0.6232300069138355,0,0.01998835039133086,0.0
AEP,2025-07-31,SPY,XLU,,LR,0.65,0.02,0.6425529429604634,0,-0.002202832749390646,-0.0
DLR,2025-07-31,SPY,XLRE,,RF,0.55,0.1,0.5282471197160519,0,-0.01325156836936528,-0.0
SHW,2025-07-31,SPY,XLB,,LR,0.575,0.1,0.6098204595100192,0,0.059134575320010804,0.0
AJG,2025-07-31,SPY,XLF,,LR,0.575,0.1,0.6046312609252585,0,0.010936265910848479,0.0
TPL,2025-07-31,SPY,XLE,MDY,LR,0.65,0.08,0.6385522424613839,0,0.0052151910117145695,0.0
DGX,2025-07-31,SPY,XLP,,LR,0.55,0.02,0.5697517717784883,0,0.019756184705451114,0.0
TTWO,2025-07-31,SPY,XLC,,RF,0.6,0.06,0.5495152424872891,0,0.005416521110480094,0.0
AMAT,2025-07-31,SPY,XLK,,RF,0.625,0.06,0.5749129466831461,0,0.05798345809759295,0.0
IT,2025-07-31,SPY,XLI,MDY,LR,0.625,0.1,0.6491278874003833,0,0.01732871078869415,0.0
RMD,2025-07-31,SPY,XLV,,RF,0.55,0.1,0.5079892395175999,0,0.031138973790456995,0.0
LIN,2025-07-31,SPY,XLB,,RF,0.55,0.1,0.5352054326479035,0,0.014573125542366339,0.0
MLM,2025-07-31,SPY,XLB,MDY,LR,0.65,0.04,0.6468213699933054,0,0.036373393204223815,0.0
VRTX,2025-07-31,SPY,XLV,,RF,0.55,0.1,0.48861692358398257,0,0.02029613956198031,0.0
GWW,2025-07-31,SPY,XLI,,RF,0.55,0.1,0.4918739016395991,0,-0.0630197887836952,-0.0
LNT,2025-07-31,SPY,XLU,,RF,0.55,0.1,0.5236990491776147,0,0.003857401869647426,0.0
JBL,2025-07-31,SPY,XLK,,LR,0.575,0.1,0.5319831995677002,0,0.01594439332740184,0.0
GD,2025-07-31,SPY,XLI,,RF,0.55,0.1,0.5003313288793965,0,0.018316515528473708,0.0
FRT,2025-07-31,SPY,XLRE,MDY,RF,0.65,0.02,0.6374905468865829,0,0.023142519272594975,0.0
ACGL,2025-07-31,SPY,XLF,,RF,0.575,0.08,0.5208326313983822,0,0.04325393598762933,0.0
FICO,2025-07-31,SPY,XLK,MDY,LR,0.65,0.02,0.6574113530654199,0,-0.00042028114954680354,-0.0
FFIV,2025-07-31,SPY,XLK,,RF,0.55,0.08,0.5402695263837349,0,0.008398672066511965,0.0
MCD,2025-07-31,SPY,XLP,,LR,0.65,0.1,0.7054222824805015,0,0.006941600924174409,0.0
GOOGL,2025-07-31,SPY,XLC,,RF,0.55,0.02,0.5356162563359643,0,0.008635739031990356,0.0
MCHP,2025-07-31,SPY,XLK,,RF,0.6,0.08,0.534216063862463,0,0.04526287858767263,0.0
WAB,2025-07-31,SPY,XLI,MDY,LR,0.55,0.1,0.5667296950414582,0,0.0255846986752348,0.0
MCK,2025-07-31,SPY,XLV,,LR,0.55,0.1,0.5712976179917976,0,0.004819404123425245,0.0
EXC,2025-07-31,SPY,XLU,,LR,0.625,0.04,0.5877867490086333,0,-0.009730938238421775,-0.0
EW,2025-07-31,SPY,XLV,,LR,0.65,0.02,0.6528649395731567,0,0.009248268935751617,0.0
ADI,2025-07-31,SPY,XLK,,RF,0.6,0.06,0.5403023385827972,0,0.03879018688736069,0.0
ETR,2025-07-31,SPY,XLU,,LR,0.55,0.1,0.6130177933975043,0,-0.00832719096827994,-0.0
ETN,2025-07-31,SPY,XLI,,RF,0.55,0.1,0.5065434191999318,0,0.03200142244322714,0.0
ERIE,2025-07-31,SPY,XLF,,RF,0.55,0.08,0.49704512279716817,0,0.016401421572243627,0.0
EQT,2025-07-31,SPY,XLE,MDY,RF,0.55,0.1,0.5266080446370103,0,-0.025097182012077102,-0.0
RTX,2025-07-31,SPY,XLI,,LR,0.55,0.04,0.5124995174813756,0,0.008568703187300526,0.0
JPM,2025-07-31,SPY,XLF,,LR,0.55,0.1,0.6381576954958971,0,0.012944452760788087,0.0
LII,2025-07-31,SPY,XLI,MDY,RF,0.55,0.04,0.5158592373656203,0,0.06472856303988027,0.0
MRK,2025-07-31,SPY,XLV,,RF,0.55,0.08,0.4981214502718857,0,0.023327331476333778,0.0
TXN,2025-07-31,SPY,XLK,,RF,0.575,0.08,0.5474469938441807,0,0.045388531466764664,0.0
RL,2025-07-31,SPY,XLI,MDY,RF,0.55,0.1,0.49171084056684977,0,0.05027533380438856,0.0
BSX,2025-07-31,SPY,XLV,,LR,0.55,0.1,0.5716575909611412,0,0.01043828210413097,0.0
WYNN,2025-07-31,SPY,XLB,MDY,LR,0.575,0.06,0.5217196347792831,0,0.04805162084847159,0.0
CSCO,2025-07-31,SPY,XLI,,RF,0.55,0.1,0.5155148867857073,0,0.0130794364626983,0.0
NUE,2025-07-31,SPY,XLB,MDY,LR,0.55,0.1,0.540779455811055,0,0.019551810450525665,0.0
WMT,2025-07-31,SPY,XLP,,RF,0.55,0.1,0.5204623764717777,0,0.005363186194821425,0.0
NVDA,2025-07-31,SPY,XLK,,LR,0.55,0.1,0.49260033942271475,0,0.03334019661978911,0.0
NVR,2025-07-31,SPY,XLRE,MDY,LR,0.625,0.1,0.5250910301418212,0,0.06255689513776036,0.0
CB,2025-07-31,SPY,XLF,,RF,0.55,0.1,0.49273044402387456,0,0.018019605162443317,0.0
STLD,2025-07-31,SPY,XLB,MDY,RF,0.575,0.06,0.5155132755093145,0,0.011887703927135255,0.0
ATO,2025-07-31,SPY,XLU,,RF,0.55,0.08,0.5320518001561451,0,-0.003089223815289097,-0.0
OKE,2025-07-31,SPY,XLE,MDY,LR,0.625,0.06,0.59506228064692,0,0.013858687123733891,0.0
RCL,2025-07-31,SPY,XLY,MDY,LR,0.55,0.1,0.4679572410928115,0,0.06718434392318831,0.0
PAYX,2025-07-31,SPY,XLI,,LR,0.55,0.08,0.5613363241038369,0,-0.0045865359386087524,-0.0
REG,2025-07-31,SPY,XLRE,MDY,RF,0.625,0.06,0.5878910563906893,0,0.011301585807123548,0.0
PTC,2025-07-31,SPY,XLI,,LR,0.55,0.1,0.46878943142290835,0,0.02391570834773436,0.0
AXON,2025-07-31,SPY,XLI,,LR,0.55,0.1,0.5424157231631357,0,0.00741860719926511,0.0
WTW,2025-07-31,SPY,XLF,,RF,0.55,0.1,0.4803213519497547,0,0.01249246697508846,0.0
IBM,2025-07-31,SPY,XLI,,LR,0.575,0.08,0.5410336485193665,0,0.014697766742572338,0.0
WSM,2025-07-31,SPY,XLI,MDY,LR,0.55,0.1,0.47340114839063857,0,0.08209843533627112,0.0
KR,2025-07-31,SPY,XLP,,LR,0.575,0.1,0.48034972691427025,0,0.0023069852181173524,0.0
UNH,2025-07-31,SPY,XLV,,RF,0.55,0.1,0.4795550472821068,0,-0.04694475261951889,-0.0
TRV,2025-07-31,SPY,XLF,,RF,0.55,0.08,0.5194184759266747,0,0.014627837838035413,0.0
PHM,2025-07-31,SPY,XLB,MDY,RF,0.55,0.1,0.48856328409355937,0,0.08996681859144134,0.0
PNW,2025-07-31,SPY,XLU,,LR,0.55,0.1,0.5177394737554789,0,0.009335785533961988,0.0
SO,2025-07-31,SPY,XLU,,LR,0.55,0.1,0.5978232767682581,0,0.0010449536506310858,0.0
NRG,2025-07-31,SPY,XLI,,LR,0.55,0.1,0.6099741913780549,0,0.09127421107939634,0.0
DD,2025-07-31,SPY,XLB,,RF,0.55,0.1,0.47426876705448756,0,0.015487327646566733,0.0
UPS,2025-07-31,SPY,XLI,,RF,0.575,0.02,0.5620104499809299,0,0.031149836384429974,0.0
TPR,2025-07-31,SPY,XLI,MDY,LR,0.55,0.1,0.49533461007259016,0,0.05563961924882575,0.0
