Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
EMN,2025-07-31,QQQ,XLB,MDY,RF,0.575,0.04,0.530387900451218,-1,-0.09847172084202194,0.09747172084202194
GWW,2025-07-31,QQQ,XLI,,LR,0.55,0.02,0.36357668918886926,-1,-0.065544229217358,0.064544229217358
UNH,2025-07-31,QQQ,XLV,,RF,0.65,0.02,0.4995491712619631,-1,-0.056682814423375014,0.05568281442337501
SHW,2025-07-31,QQQ,XLB,,LR,0.55,0.1,0.6575469644230695,1,0.05512496280759528,0.05412496280759528
ACGL,2025-07-31,QQQ,XLF,,LR,0.55,0.1,0.7279270855047382,1,0.03815685656568983,0.03715685656568983
LLY,2025-07-31,QQQ,XLV,,LR,0.55,0.1,0.6681877274300125,1,0.030794669055826913,0.029794669055826912
AMZN,2025-07-31,QQQ,XLY,,RF,0.6,0.02,0.5033581818063702,-1,-0.027026058572773702,0.0260260585727737
MOH,2025-07-31,QQQ,XLV,,RF,0.625,0.02,0.5551748433338113,-1,-0.025284719531412682,0.02428471953141268
CNC,2025-07-31,QQQ,XLV,,RF,0.65,0.02,0.5262740212708522,-1,-0.02088730078090044,0.019887300780900438
IRM,2025-07-31,QQQ,XLRE,,RF,0.625,0.02,0.5450711203589699,-1,-0.019065777641476406,0.018065777641476405
MDLZ,2025-07-31,QQQ,XLP,,RF,0.575,0.02,0.5284717742846866,-1,-0.018446815926838066,0.017446815926838066
CLX,2025-07-31,QQQ,XLP,,RF,0.65,0.04,0.5531391148366173,-1,-0.016488799220666987,0.015488799220666986
MO,2025-07-31,QQQ,XLP,,RF,0.625,0.02,0.47904319116051314,-1,-0.015206145358294903,0.014206145358294904
WRB,2025-07-31,QQQ,XLF,,LR,0.55,0.02,0.8231938724836422,1,0.01510011062210467,0.014100110622104669
DLR,2025-07-31,QQQ,XLRE,,RF,0.575,0.02,0.5377970006780297,-1,-0.014207042542390759,0.01320704254239076
AZO,2025-07-31,QQQ,XLP,,LR,0.55,0.02,0.7359044688547632,1,0.013765029308877429,0.012765029308877428
MOS,2025-07-31,QQQ,XLB,MDY,LR,0.55,0.02,0.48304800799848086,-1,-0.012210694996526184,0.011210694996526185
JKHY,2025-07-31,QQQ,XLP,,RF,0.625,0.04,0.5102980426467851,-1,-0.011859178313046611,0.01085917831304661
NEE,2025-07-31,QQQ,XLU,,RF,0.65,0.02,0.49829021585084426,-1,-0.01109132236898149,0.010091322368981491
TRV,2025-07-31,QQQ,XLF,,LR,0.6,0.02,0.7152777145071887,1,0.011071330764140411,0.01007133076414041
TAP,2025-07-31,QQQ,XLP,,RF,0.6,0.06,0.4954463350228464,-1,-0.010696095552652957,0.009696095552652956
DE,2025-07-31,QQQ,XLI,MDY,LR,0.575,0.08,0.4382338756508144,-1,-0.010675265293676059,0.009675265293676058
FDS,2025-07-31,QQQ,XLF,,RF,0.65,0.02,0.4875680542045414,-1,-0.010567342874124334,0.009567342874124335
TKO,2025-07-31,QQQ,XLI,IJR,LR,0.55,0.02,0.7039209102893412,1,0.010411122929340478,0.009411122929340477
PEG,2025-07-31,QQQ,XLU,,LR,0.65,0.08,0.3862602654474261,-1,-0.009513534963715648,0.008513534963715649
CL,2025-07-31,QQQ,XLP,,RF,0.575,0.02,0.48753334439514373,-1,-0.008940813218633017,0.007940813218633016
EQIX,2025-07-31,QQQ,XLRE,,RF,0.65,0.02,0.5896662119953323,-1,-0.00882086412757546,0.007820864127575461
ES,2025-07-31,QQQ,XLU,,RF,0.6,0.02,0.5428325663093173,-1,-0.007240680028008453,0.006240680028008453
EBAY,2025-07-31,QQQ,XLB,,LR,0.6,0.1,0.26751372711216764,-1,-0.006888338404192427,0.005888338404192427
