Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
FUL,2024-12-31,SPY,XLB,MDY,LR,0.625,0.02,0.5650667847897853,-1,-0.05644042898435996,0.05544042898435996
MRCY,2024-12-31,SPY,XLI,MDY,LR,0.625,0.1,0.7976589359634519,1,0.028282803554197357,0.027282803554197356
WOR,2024-12-31,SPY,XLI,MDY,RF,0.625,0.08,0.5335506765262789,-1,-0.023701134533413357,0.022701134533413356
MSEX,2024-12-31,SPY,XLU,IJR,RF,0.575,0.04,0.4999799144003152,-1,-0.023377619383228524,0.022377619383228523
HAFC,2024-12-31,SPY,XLF,IJR,RF,0.625,0.02,0.5090169018103066,-1,-0.022988005476357487,0.021988005476357486
VYX,2024-12-31,SPY,XLI,MDY,LR,0.65,0.02,0.58330355179032,-1,-0.022522633068631077,0.021522633068631076
PENN,2024-12-31,SPY,XLI,MDY,RF,0.625,0.02,0.5034259215139599,-1,-0.021475036157631928,0.020475036157631927
BDN,2024-12-31,SPY,XLRE,MDY,LR,0.65,0.02,0.6871456681568954,1,0.021156665843700538,0.020156665843700537
SBCF,2024-12-31,SPY,XLF,IJR,RF,0.625,0.08,0.5143172396612772,-1,-0.018431270620682096,0.017431270620682095
STC,2024-12-31,SPY,XLF,IJR,RF,0.6,0.02,0.4791672376591911,-1,-0.01803777548907647,0.01703777548907647
CRK,2024-12-31,SPY,XLE,MDY,LR,0.55,0.02,0.6490315269657465,1,0.01765454628658861,0.01665454628658861
ABG,2024-12-31,SPY,XLI,IJR,RF,0.625,0.06,0.5495573399853342,-1,-0.017005712497368618,0.016005712497368617
AWR,2024-12-31,SPY,XLU,IJR,RF,0.6,0.04,0.509672834661704,-1,-0.016882005158422614,0.015882005158422613
EGBN,2024-12-31,SPY,XLF,IJR,RF,0.65,0.02,0.4803774266010184,-1,-0.016350036960432603,0.015350036960432602
NX,2024-12-31,SPY,XLI,IJR,RF,0.55,0.04,0.4812833128052943,-1,-0.0152530222907322,0.0142530222907322
SITC,2024-12-31,SPY,XLRE,MDY,RF,0.625,0.02,0.5412190734701475,-1,-0.015143604129021604,0.014143604129021603
HTLD,2024-12-31,SPY,XLI,IJR,RF,0.65,0.02,0.5059950369074312,-1,-0.014578797813112705,0.013578797813112706
HTO,2024-12-31,SPY,XLU,IJR,RF,0.625,0.04,0.5474507253563102,-1,-0.01357355139736213,0.012573551397362132
MYGN,2024-12-31,SPY,XLY,MDY,LR,0.625,0.04,0.5648360214313154,-1,-0.013322830316955536,0.012322830316955535
