Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
HOOD,2025-04-30,SPY,XLY,,LR,0.55,0.1,0.09403050848611573,-1,-0.08053336980521401,0.07953336980521401
FTV,2025-04-30,SPY,XLI,MDY,RF,0.625,0.1,0.5073947891654131,-1,-0.0624738554213405,0.0614738554213405
PLTR,2025-04-30,SPY,XLY,,LR,0.55,0.08,0.4209778757342674,-1,-0.042186414309774274,0.04118641430977427
GEHC,2025-04-30,SPY,XLB,,LR,0.55,0.06,0.3638310106321362,-1,-0.040646723762496,0.039646723762496
TTD,2025-04-30,SPY,XLY,,RF,0.65,0.1,0.4585289211858657,-1,-0.029965640548494734,0.028965640548494733
COIN,2025-04-30,SPY,XLY,,LR,0.55,0.1,0.1070971120018219,-1,-0.02986530500805963,0.02886530500805963
UBER,2025-04-30,SPY,XLI,MDY,RF,0.625,0.08,0.45071918032501473,-1,-0.02499881267327352,0.023998812673273518
HPE,2025-04-30,SPY,XLK,MDY,LR,0.625,0.02,0.4915325962948807,-1,-0.02488622535944677,0.023886225359446768
VICI,2025-04-30,SPY,XLRE,MDY,RF,0.625,0.04,0.46635898078570115,-1,-0.023694722879522397,0.022694722879522396
MRNA,2025-04-30,SPY,XLV,,RF,0.55,0.08,0.46221123706163314,-1,-0.023423769719373017,0.022423769719373016
FOXA,2025-04-30,SPY,XLF,MDY,RF,0.55,0.02,0.44395886921899036,-1,-0.022428026327132318,0.021428026327132317
FOX,2025-04-30,SPY,XLF,MDY,RF,0.6,0.06,0.4319538093329973,-1,-0.019455455181873603,0.018455455181873602
XYZ,2025-04-30,SPY,XLY,,LR,0.55,0.1,0.27403383024096684,-1,-0.01831182430635024,0.01731182430635024
EXE,2025-04-30,SPY,XLE,MDY,RF,0.575,0.1,0.3547326329007514,-1,-0.014961723438015932,0.013961723438015931
IR,2025-04-30,SPY,XLI,MDY,LR,0.65,0.1,0.5490853520012503,-1,-0.01264082529011977,0.011640825290119769
DOW,2025-04-30,SPY,XLB,MDY,RF,0.575,0.02,0.5182933150393481,-1,-0.0126287233338282,0.011628723333828198
OTIS,2025-04-30,SPY,XLI,MDY,RF,0.575,0.06,0.38873424013753033,-1,-0.008513657542981867,0.007513657542981867
CTVA,2025-04-30,SPY,XLB,MDY,LR,0.55,0.1,0.3081450625381181,-1,-0.004689110713233363,0.0036891107132333628
DAY,2025-04-30,SPY,XLY,,LR,0.55,0.02,0.29929637363108064,-1,-0.0026779401459684936,0.0016779401459684935
CRWD,2025-04-30,SPY,XLK,,RF,0.55,0.1,0.45066562366454654,0,-0.02144997758582251,-0.0
LW,2025-04-30,SPY,XLV,MDY,LR,0.65,0.02,0.463487655003488,-1,0.0009705792936141686,-0.0019705792936141686
DASH,2025-04-30,SPY,XLY,,LR,0.55,0.02,0.3679349677972481,-1,0.0009804358057671934,-0.0019804358057671934
ABNB,2025-04-30,SPY,XLY,,RF,0.575,0.06,0.43176737562174544,-1,0.0016336974145646603,-0.0026336974145646603
APP,2025-04-30,SPY,XLC,,LR,0.55,0.06,0.2788497555477872,-1,0.010931786197272511,-0.01193178619727251
DDOG,2025-04-30,SPY,XLK,,LR,0.625,0.04,0.3450571960955762,-1,0.01834540763424027,-0.01934540763424027
INVH,2025-04-30,SPY,XLRE,MDY,LR,0.65,0.02,0.5036043769194406,-1,0.018430658319255083,-0.019430658319255084
KVUE,2025-04-30,SPY,XLP,MDY,RF,0.625,0.02,0.440584387375532,-1,0.02017954465370413,-0.02117954465370413
VST,2025-04-30,SPY,XLK,,RF,0.575,0.1,0.45870825120050573,-1,0.02278362757336278,-0.023783627573362782
DELL,2025-04-30,SPY,XLK,,LR,0.625,0.02,0.6634241639322466,1,-0.03057393044567011,-0.03157393044567011
HWM,2025-04-30,SPY,XLI,MDY,LR,0.575,0.04,0.4964400868185836,-1,0.04076069602247508,-0.041760696022475084
CEG,2025-04-30,SPY,XLK,,RF,0.55,0.02,0.5201645317489593,-1,0.0433209638969157,-0.0443209638969157
CARR,2025-04-30,SPY,XLI,MDY,LR,0.55,0.1,0.16912226969309047,-1,0.09416406285882739,-0.09516406285882739
