Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
SATS,2025-08-29,SPY,XLF,MDY,LR,0.55,0.08,0.9243545182957101,1,0.13510572904191548,0.13410572904191548
CELH,2025-08-29,SPY,XLY,,LR,0.55,0.1,0.44737826930000535,-1,-0.015408776973047142,0.014408776973047141
CVLT,2025-08-29,SPY,XLK,MDY,LR,0.625,0.04,0.4696825819878645,-1,-0.014136516874521741,0.01313651687452174
AMH,2025-08-29,SPY,XLRE,,RF,0.65,0.06,0.5028878663637976,-1,-0.01388528676276872,0.012885286762768719
ARMK,2025-08-29,SPY,XLI,MDY,LR,0.65,0.02,0.6746427914467596,1,0.012573903455156202,0.011573903455156201
PCTY,2025-08-29,SPY,XLY,,RF,0.6,0.06,0.4543011567615279,-1,-0.012065303644968797,0.011065303644968796
ENSG,2025-08-29,SPY,XLV,MDY,LR,0.6,0.1,0.7559477590735364,1,0.010734171054814667,0.009734171054814666
PLNT,2025-08-29,SPY,XLI,MDY,LR,0.625,0.06,0.40440609507710734,-1,-0.008611447554578737,0.007611447554578737
BWXT,2025-08-29,SPY,XLI,MDY,RF,0.625,0.1,0.5187215763283316,-1,-0.004795527650947651,0.0037955276509476507
POR,2025-08-29,SPY,XLU,,RF,0.625,0.06,0.499051535922136,-1,-0.0044378557070330026,0.0034378557070330025
LITE,2025-08-29,SPY,XLK,,RF,0.55,0.06,0.5190453773007088,0,0.028016969186023533,0.0
LNTH,2025-08-29,SPY,XLB,MDY,RF,0.575,0.1,0.5439160364755579,0,0.013046691404100344,0.0
LOPE,2025-08-29,SPY,XLF,MDY,LR,0.65,0.02,0.6487249712491524,0,0.008530487585054897,0.0
MTDR,2025-08-29,SPY,XLE,MDY,RF,0.55,0.1,0.5344703063182739,0,0.019763944284927885,0.0
POST,2025-08-29,SPY,XLP,MDY,LR,0.65,0.08,0.6192945890430668,0,-0.006086139808017284,-0.0
PRI,2025-08-29,SPY,XLF,MDY,RF,0.55,0.06,0.5317293408142016,0,0.01327228938738552,0.0
QLYS,2025-08-29,SPY,XLY,,RF,0.55,0.02,0.5305055896828391,0,0.0006644417268574631,0.0
HQY,2025-08-29,SPY,XLF,MDY,RF,0.55,0.1,0.4660082991352865,0,0.0029069232309149543,0.0
HLI,2025-08-29,SPY,XLF,MDY,RF,0.6,0.06,0.603945095603745,0,0.008112339167756982,0.0
RGA,2025-08-29,SPY,XLF,MDY,RF,0.55,0.1,0.52944248626192,0,0.0223027909944823,0.0
MUSA,2025-08-29,SPY,XLP,MDY,LR,0.625,0.1,0.6532444229332877,0,0.001638319833709476,0.0
OGS,2025-08-29,SPY,XLU,MDY,LR,0.65,0.08,0.6500082711670258,0,0.0052652045434722575,0.0
GWRE,2025-08-29,SPY,XLK,,RF,0.55,0.08,0.47286436039871804,0,0.008839686138545811,0.0
RH,2025-08-29,SPY,XLY,MDY,LR,0.65,0.1,0.7061859197757175,0,0.03336574320612841,0.0
FNF,2025-08-29,SPY,XLF,MDY,LR,0.625,0.02,0.6358387734197493,0,-0.00539522118897335,-0.0
FN,2025-08-29,SPY,XLK,,RF,0.55,0.1,0.5787238768566313,0,0.05789627663727444,0.0
OLLI,2025-08-29,SPY,XLY,MDY,RF,0.65,0.1,0.5776826689983703,0,0.011831891952893633,0.0
STWD,2025-08-29,SPY,XLRE,MDY,RF,0.575,0.04,0.5563417622262837,0,0.008722974187044864,0.0
CROX,2025-08-29,SPY,XLY,MDY,LR,0.65,0.08,0.5893564133087557,0,0.06824469264510144,0.0
WING,2025-08-29,SPY,XLY,,RF,0.55,0.04,0.5358417180781205,0,-0.01933688849142348,-0.0
UAA,2025-08-29,SPY,XLB,MDY,LR,0.65,0.06,0.63593293502492,0,0.02300588064049135,0.0
CG,2025-08-29,SPY,XLI,MDY,RF,0.55,0.1,0.5161145774532756,0,0.03941402616865972,0.0
TRU,2025-08-29,SPY,XLI,,RF,0.55,0.06,0.5415706300504283,0,0.010318216947896081,0.0
FAF,2025-08-29,SPY,XLRE,MDY,LR,0.65,0.08,0.6397656120705927,0,-0.0027519758591806214,-0.0
COTY,2025-08-29,SPY,XLB,MDY,RF,0.6,0.1,0.509740810168885,0,0.05336246844344698,0.0
AVAV,2025-08-29,SPY,XLI,IJR,LR,0.55,0.1,0.6021357054549945,0,0.012173541422245878,0.0
APPF,2025-08-29,SPY,XLI,,LR,0.575,0.1,0.5545028074422963,0,-0.022659513310101864,-0.0
SFM,2025-08-29,SPY,XLI,,RF,0.6,0.1,0.5497910913736614,0,-0.012427390218576372,-0.0
IRT,2025-08-29,SPY,XLRE,MDY,RF,0.625,0.02,0.4965861425378966,-1,-0.000880286125079963,-0.00011971387492003705
PEN,2025-08-29,SPY,XLY,,LR,0.575,0.02,0.4337445897802462,-1,0.0005274427561432196,-0.0015274427561432196
VNOM,2025-08-29,SPY,XLE,MDY,LR,0.55,0.02,0.5880913917013229,1,-0.0017319095448634836,-0.0027319095448634836
CNH,2025-08-29,SPY,XLB,MDY,RF,0.65,0.04,0.5820207788138396,-1,0.0043188616235644685,-0.0053188616235644685
REXR,2025-08-29,SPY,XLRE,MDY,RF,0.65,0.02,0.5197231423186683,-1,0.006236541285102082,-0.007236541285102082
NWE,2025-08-29,SPY,XLU,MDY,RF,0.65,0.02,0.5407355228321662,-1,0.007025383982152702,-0.008025383982152702
WMS,2025-08-29,SPY,XLB,MDY,RF,0.575,0.04,0.505619734334092,-1,0.007990448181640152,-0.008990448181640152
EXLS,2025-08-29,SPY,XLI,,RF,0.625,0.02,0.5685534863770008,-1,0.008105380465475851,-0.009105380465475852
GLPI,2025-08-29,SPY,XLRE,MDY,LR,0.65,0.04,0.5894880053359794,-1,0.009215521548778742,-0.010215521548778743
STAG,2025-08-29,SPY,XLRE,MDY,RF,0.65,0.02,0.5267156821910487,-1,0.00948193792123879,-0.01048193792123879
GMED,2025-08-29,SPY,XLI,MDY,LR,0.65,0.06,0.4541448899851141,-1,0.009608017757407057,-0.010608017757407058
MASI,2025-08-29,SPY,XLI,,LR,0.65,0.02,0.5996749360857611,-1,0.009660312994899297,-0.010660312994899297
G,2025-08-29,SPY,XLI,,RF,0.575,0.06,0.4418632727369103,-1,0.011978859603390036,-0.012978859603390035
KBR,2025-08-29,SPY,XLI,MDY,RF,0.55,0.02,0.5213383126841076,-1,0.012027357204433074,-0.013027357204433074
NSA,2025-08-29,SPY,XLRE,MDY,RF,0.575,0.02,0.5526464682913163,-1,0.012278111078786229,-0.01327811107878623
AR,2025-08-29,SPY,XLE,MDY,LR,0.6,0.04,0.5254351177065829,-1,0.013034210840572179,-0.01403421084057218
IPGP,2025-08-29,SPY,XLK,MDY,LR,0.6,0.06,0.420024143759957,-1,0.013042276144416495,-0.014042276144416495
FBIN,2025-08-29,SPY,XLB,MDY,LR,0.65,0.02,0.5123151662555252,-1,0.014468933978903047,-0.015468933978903046
ESNT,2025-08-29,SPY,XLF,MDY,RF,0.65,0.02,0.5298069273254202,-1,0.014806761054581794,-0.015806761054581793
ACM,2025-08-29,SPY,XLI,MDY,LR,0.65,0.02,0.6220878012290687,-1,0.01538686442275883,-0.01638686442275883
GTLS,2025-08-29,SPY,XLI,MDY,LR,0.65,0.02,0.5346729132058091,-1,0.015738093958141276,-0.016738093958141277
CHRD,2025-08-29,SPY,XLE,,RF,0.6,0.02,0.5383833826202244,-1,0.01597460813360757,-0.01697460813360757
BRX,2025-08-29,SPY,XLRE,MDY,RF,0.65,0.04,0.601878313371856,-1,0.016409127587154463,-0.017409127587154464
TMHC,2025-08-29,SPY,XLB,MDY,RF,0.65,0.02,0.5079400739772573,-1,0.017057032534885296,-0.018057032534885296
HOMB,2025-08-29,SPY,XLF,IJR,RF,0.65,0.08,0.560002629229282,-1,0.017384280458243424,-0.018384280458243425
JAZZ,2025-08-29,SPY,XLV,,RF,0.6,0.02,0.514368649650532,-1,0.01738448085020102,-0.018384480850201022
CIVI,2025-08-29,SPY,XLE,MDY,LR,0.65,0.04,0.4947471786781463,-1,0.018757367021680245,-0.019757367021680246
BURL,2025-08-29,SPY,XLY,MDY,LR,0.625,0.04,0.5091840919964166,-1,0.01911832334230315,-0.02011832334230315
VOYA,2025-08-29,SPY,XLF,MDY,RF,0.625,0.06,0.5367854017631428,-1,0.020119026802745518,-0.02111902680274552
SAIC,2025-08-29,SPY,XLI,MDY,LR,0.625,0.02,0.5018214867074783,-1,0.020171801568505614,-0.021171801568505615
AXTA,2025-08-29,SPY,XLB,MDY,RF,0.55,0.02,0.49436082788082636,-1,0.020224032899267337,-0.021224032899267338
ALLY,2025-08-29,SPY,XLF,MDY,RF,0.575,0.04,0.49708048112750347,-1,0.020422185751966894,-0.021422185751966895
BLD,2025-08-29,SPY,XLB,MDY,LR,0.625,0.02,0.5221006386100197,-1,0.022129420539170393,-0.023129420539170394
EVR,2025-08-29,SPY,XLF,MDY,RF,0.6,0.08,0.5007328613595946,-1,0.02315961967263189,-0.02415961967263189
H,2025-08-29,SPY,XLI,MDY,RF,0.575,0.02,0.4975032765651219,-1,0.023630708224748886,-0.024630708224748887
LEA,2025-08-29,SPY,XLB,MDY,RF,0.65,0.06,0.5131205476217117,-1,0.02447970629431854,-0.02547970629431854
WU,2025-08-29,SPY,XLB,,RF,0.55,0.1,0.4449313798427489,-1,0.025447486931282983,-0.026447486931282984
TNL,2025-08-29,SPY,XLI,MDY,LR,0.625,0.02,0.5390052070358547,-1,0.02680777929674201,-0.02780777929674201
VC,2025-08-29,SPY,XLB,MDY,RF,0.65,0.08,0.5696973624633197,-1,0.027205184654001895,-0.028205184654001896
ST,2025-08-29,SPY,XLI,MDY,RF,0.6,0.1,0.47417636632402865,-1,0.030325285304465956,-0.031325285304465954
OC,2025-08-29,SPY,XLI,MDY,LR,0.55,0.1,0.34830573760683453,-1,0.03274819651565298,-0.03374819651565298
VAC,2025-08-29,SPY,XLI,MDY,RF,0.65,0.04,0.5471785186926157,-1,0.033265320187007084,-0.034265320187007085
IRDM,2025-08-29,SPY,XLI,IJR,RF,0.575,0.06,0.4925571563638418,-1,0.03331547959408952,-0.034315479594089524
