Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
SATS,2025-08-29,QQQ,XLF,MDY,LR,0.55,0.1,0.9277424656237171,1,0.1302609832640089,0.1292609832640089
FN,2025-08-29,QQQ,XLK,,LR,0.55,0.1,0.6667029730777866,1,0.06043936062749372,0.05943936062749372
WING,2025-08-29,QQQ,XLY,,RF,0.6,0.02,0.5198459145667055,-1,-0.019506598859911416,0.018506598859911415
AMH,2025-08-29,QQQ,XLRE,,LR,0.625,0.04,0.36896111645840507,-1,-0.015802732825597143,0.014802732825597142
PCTY,2025-08-29,QQQ,XLY,,LR,0.65,0.02,0.4852442833263521,-1,-0.014627318496553736,0.013627318496553735
CVLT,2025-08-29,QQQ,XLK,MDY,RF,0.6,0.06,0.522669280924399,-1,-0.013969708280669322,0.012969708280669321
SFM,2025-08-29,QQQ,XLI,,LR,0.55,0.1,0.344669188372961,-1,-0.012287005703554753,0.011287005703554752
PLNT,2025-08-29,QQQ,XLI,MDY,LR,0.625,0.02,0.40833798553631206,-1,-0.01100713645700867,0.01000713645700867
FNF,2025-08-29,QQQ,XLF,MDY,RF,0.575,0.02,0.5051465667969439,-1,-0.007265706465686692,0.006265706465686692
POR,2025-08-29,QQQ,XLU,,RF,0.625,0.02,0.4878224482317329,-1,-0.00639305637059802,0.00539305637059802
BWXT,2025-08-29,QQQ,XLI,MDY,LR,0.65,0.02,0.48343225859766015,-1,-0.0042771094967769836,0.0032771094967769835
IRT,2025-08-29,QQQ,XLRE,MDY,RF,0.6,0.02,0.48065013854855515,-1,-0.002920212243151534,0.0019202122431515338
QLYS,2025-08-29,QQQ,XLY,,LR,0.65,0.1,0.5037353610894216,-1,-0.001860236668104448,0.000860236668104448
GWRE,2025-08-29,QQQ,XLK,,RF,0.55,0.08,0.5163462778362357,0,0.008621433426080584,0.0
GLPI,2025-08-29,QQQ,XLRE,MDY,LR,0.65,0.08,0.5705231018948105,0,0.007031016226221652,0.0
RGA,2025-08-29,QQQ,XLF,MDY,RF,0.55,0.06,0.5515689183067962,0,0.018691689623942045,0.0
POST,2025-08-29,QQQ,XLP,MDY,LR,0.65,0.1,0.6610963571513835,0,-0.009067149072062622,-0.0
HLI,2025-08-29,QQQ,XLF,MDY,RF,0.575,0.08,0.6088028148919619,0,0.005652166596471602,0.0
HQY,2025-08-29,QQQ,XLF,MDY,RF,0.55,0.1,0.49794152449322526,0,0.002899905781510908,0.0
FAF,2025-08-29,QQQ,XLRE,MDY,LR,0.625,0.02,0.6206066209594161,0,-0.005168052261347795,-0.0
LEA,2025-08-29,QQQ,XLB,MDY,RF,0.575,0.1,0.48897478055144394,0,0.021343757316960456,0.0
LITE,2025-08-29,QQQ,XLK,,RF,0.6,0.08,0.5228576847254378,0,0.02991022230089032,0.0
LNTH,2025-08-29,QQQ,XLB,MDY,RF,0.55,0.1,0.5537610220580944,0,0.011531869823955402,0.0
MTSI,2025-08-29,QQQ,XLK,,RF,0.55,0.06,0.5424907505064178,0,0.04556847637776635,0.0
OGS,2025-08-29,QQQ,XLU,MDY,RF,0.6,0.04,0.5679632545229998,0,0.003735256845247756,0.0
WU,2025-08-29,QQQ,XLB,,LR,0.55,0.08,0.4998482379062067,0,0.02167288857330749,0.0
CELH,2025-08-29,QQQ,XLY,,RF,0.55,0.1,0.4882440180987117,0,-0.014259277908877401,-0.0
STWD,2025-08-29,QQQ,XLRE,MDY,LR,0.65,0.06,0.6026954489548209,0,0.006735239548200374,0.0
AVAV,2025-08-29,QQQ,XLI,IJR,RF,0.55,0.1,0.49674662691141563,0,0.014741186032999386,0.0
VNOM,2025-08-29,QQQ,XLE,MDY,LR,0.55,0.08,0.6083761247719196,0,-0.0026647679281766885,-0.0
UAA,2025-08-29,QQQ,XLB,MDY,LR,0.6,0.02,0.5958454669160491,0,0.01895916968053251,0.0
BRX,2025-08-29,QQQ,XLRE,MDY,RF,0.625,0.08,0.5942951652961542,0,0.013814152856889063,0.0
CG,2025-08-29,QQQ,XLI,MDY,LR,0.65,0.08,0.6744839916538695,0,0.03606137162550251,0.0
TMHC,2025-08-29,QQQ,XLB,MDY,RF,0.55,0.1,0.5428460393553283,0,0.012493846005350025,0.0
RH,2025-08-29,QQQ,XLY,MDY,LR,0.65,0.06,0.7028037392107942,0,0.025086839950075063,0.0
