Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
LOPE,2024-09-30,SPY,XLF,MDY,LR,0.575,0.1,0.682518361563222,1,0.019180594246613787,0.018180594246613786
LNTH,2024-09-30,SPY,XLB,MDY,RF,0.625,0.1,0.4825269690913212,-1,-0.01468573567191693,0.01368573567191693
JAZZ,2024-09-30,SPY,XLV,,LR,0.65,0.02,0.5590548836731029,-1,-0.013717489756442528,0.012717489756442529
POR,2024-09-30,SPY,XLU,,RF,0.625,0.02,0.4837788305421332,-1,-0.00803449505461915,0.00703449505461915
PCTY,2024-09-30,SPY,XLY,,LR,0.65,0.06,0.5095358515823006,-1,-0.006845037527917166,0.005845037527917166
HOMB,2024-09-30,SPY,XLF,IJR,RF,0.65,0.08,0.49119488612067763,-1,-0.0068310852735532866,0.0058310852735532865
APPF,2024-09-30,SPY,XLI,,RF,0.575,0.04,0.5121518566941164,-1,-0.00630300627910949,0.00530300627910949
COTY,2024-09-30,SPY,XLB,MDY,RF,0.65,0.1,0.5484961672879296,-1,-0.0022716878481868104,0.0012716878481868104
SATS,2024-09-30,SPY,XLF,MDY,RF,0.575,0.02,0.4851637317252176,-1,-0.001590072778039896,0.000590072778039896
OGS,2024-09-30,SPY,XLU,MDY,RF,0.65,0.06,0.6138476302413616,0,-0.004461222007905094,-0.0
GMED,2024-09-30,SPY,XLI,MDY,LR,0.65,0.02,0.6474031338540195,0,-0.006544134198451009,-0.0
HLI,2024-09-30,SPY,XLF,MDY,RF,0.55,0.08,0.5519304334361408,0,0.029639033827532846,0.0
ALLY,2024-09-30,SPY,XLF,MDY,RF,0.65,0.1,0.5547094710477021,0,0.003581573213343606,0.0
MUSA,2024-09-30,SPY,XLP,MDY,RF,0.55,0.06,0.5762113442203433,0,0.015720184518076132,0.0
NSA,2024-09-30,SPY,XLRE,MDY,LR,0.625,0.1,0.5996076527829256,0,-0.0032885028378923657,-0.0
KBR,2024-09-30,SPY,XLI,MDY,LR,0.55,0.1,0.6257950967805409,0,0.02391180100981354,0.0
PBF,2024-09-30,SPY,XLE,MDY,RF,0.6,0.08,0.5379359042431845,0,0.0017524819355000786,0.0
FNF,2024-09-30,SPY,XLF,MDY,LR,0.55,0.1,0.5902488954978373,0,-6.378045638062452e-05,-0.0
PEN,2024-09-30,SPY,XLY,,RF,0.575,0.1,0.501605752180075,0,-0.011614903466232177,-0.0
PLNT,2024-09-30,SPY,XLI,MDY,LR,0.625,0.06,0.6382399277911623,0,0.016780120224423718,0.0
PRI,2024-09-30,SPY,XLF,MDY,RF,0.575,0.1,0.5304019868034464,0,0.01599550417791406,0.0
