Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
SPNT,2024-12-31,QQQ,XLF,MDY,RF,0.575,0.04,0.46762144647688303,-1,-0.032511365762264384,0.03151136576226438
CPRX,2024-12-31,QQQ,XLV,,LR,0.55,0.06,0.7217225011435864,1,0.03238837810995057,0.03138837810995057
SSTK,2024-12-31,QQQ,XLY,IJR,RF,0.65,0.08,0.5384184707338359,-1,-0.02830983990741097,0.027309839907410968
ARI,2024-12-31,QQQ,XLRE,MDY,LR,0.575,0.02,0.6324437299584531,1,0.023287000714775814,0.022287000714775813
LRN,2024-12-31,QQQ,XLF,IJR,LR,0.55,0.06,0.7101310134837749,1,0.02326358882820898,0.022263588828208978
FRPT,2024-12-31,QQQ,XLI,,LR,0.575,0.04,0.51701971607094,-1,-0.021740885383113657,0.020740885383113656
PCRX,2024-12-31,QQQ,XLF,MDY,RF,0.625,0.02,0.5461379891575335,-1,-0.021716711659463456,0.020716711659463455
TRNO,2024-12-31,QQQ,XLRE,MDY,RF,0.65,0.02,0.5884219855266647,-1,-0.019088286462044916,0.018088286462044915
VBTX,2024-12-31,QQQ,XLF,IJR,RF,0.625,0.02,0.5517432980275891,-1,-0.01804985913363881,0.01704985913363881
CALX,2024-12-31,QQQ,XLY,MDY,RF,0.65,0.04,0.58647969994329,-1,-0.01727080650875719,0.016270806508757188
DNOW,2024-12-31,QQQ,XLE,IJR,LR,0.625,0.06,0.5498991121941676,-1,-0.014591848297633499,0.013591848297633498
NBHC,2024-12-31,QQQ,XLF,IJR,RF,0.625,0.04,0.5632214865525094,-1,-0.014055374548098003,0.013055374548098003
ALGT,2024-12-31,QQQ,XLI,MDY,LR,0.575,0.02,0.5182886941613908,-1,-0.0136410522348835,0.012641052234883501
TFIN,2024-12-31,QQQ,XLF,IJR,RF,0.575,0.04,0.5192388118558142,-1,-0.013543292349124195,0.012543292349124196
AAMI,2024-12-31,QQQ,XLF,MDY,LR,0.625,0.08,0.538713908195769,-1,-0.013211226572501738,0.012211226572501739
DAN,2024-12-31,QQQ,XLI,MDY,RF,0.625,0.08,0.5180612742044449,-1,-0.013152484742552917,0.012152484742552917
CHEF,2024-12-31,QQQ,XLI,MDY,LR,0.65,0.02,0.6784646578879259,1,0.013025791683544381,0.012025791683544382
CUBI,2024-12-31,QQQ,XLF,IJR,RF,0.65,0.08,0.5508358415402812,-1,-0.012174413396873012,0.011174413396873011
CENTA,2024-12-31,QQQ,XLI,IJR,RF,0.575,0.06,0.4618367889765238,-1,-0.011353872474912569,0.010353872474912568
TDC,2024-12-31,QQQ,XLY,,LR,0.625,0.02,0.5500923497658609,-1,-0.011036657165736635,0.010036657165736634
SABR,2024-12-31,QQQ,XLI,MDY,RF,0.65,0.02,0.4992672392786391,-1,-0.010836737111023832,0.00983673711102383
JBTM,2024-12-31,QQQ,XLI,IJR,LR,0.575,0.02,0.5493401952155337,-1,-0.010516729604605217,0.009516729604605218
PEB,2024-12-31,QQQ,XLI,MDY,LR,0.6,0.1,0.4125731242156228,-1,-0.010508658884254209,0.009508658884254208
NAVI,2024-12-31,QQQ,XLF,MDY,RF,0.65,0.02,0.5874537706388084,-1,-0.00855682345113182,0.007556823451131819
MSGS,2024-12-31,QQQ,XLI,MDY,RF,0.575,0.1,0.46853756399124075,-1,-0.007369676814873039,0.006369676814873039
BOX,2024-12-31,QQQ,XLF,,RF,0.625,0.02,0.5268405304816995,-1,-0.007053784247599221,0.006053784247599221
OUT,2024-12-31,QQQ,XLI,MDY,RF,0.65,0.02,0.4777956034114259,-1,-0.006979677814162071,0.005979677814162071
INN,2024-12-31,QQQ,XLI,MDY,RF,0.575,0.04,0.5254421251347046,-1,-0.00583191542785917,0.00483191542785917
WD,2024-12-31,QQQ,XLRE,IJR,RF,0.65,0.1,0.5090061339273833,-1,-0.005726899690739126,0.004726899690739126
APLE,2024-12-31,QQQ,XLI,MDY,RF,0.625,0.04,0.5099606140789765,-1,-0.005519586761030855,0.004519586761030855
CZR,2024-12-31,QQQ,XLB,MDY,RF,0.65,0.06,0.5112911977794516,-1,-0.005465245827908444,0.004465245827908444
BCC,2024-12-31,QQQ,XLI,MDY,RF,0.65,0.04,0.5695530570146754,-1,-0.00497439130758098,0.00397439130758098
ZWS,2024-12-31,QQQ,XLI,MDY,RF,0.65,0.02,0.5166121687841075,-1,-0.0037168976997433013,0.0027168976997433013
MTUS,2024-12-31,QQQ,XLB,IJR,RF,0.65,0.02,0.5560945437117819,-1,-0.0025195894304600353,0.0015195894304600352
TNDM,2024-12-31,QQQ,XLK,,LR,0.575,0.06,0.4079597510223117,-1,-0.0023265369462573235,0.0013265369462573235
APAM,2024-12-31,QQQ,XLI,MDY,RF,0.625,0.04,0.5823366342389344,-1,-0.0021786712357818334,0.0011786712357818334
MXL,2024-12-31,QQQ,XLK,,RF,0.575,0.02,0.5123375547430646,-1,-0.0018285167864647697,0.0008285167864647697
HI,2024-12-31,QQQ,XLI,IJR,LR,0.6,0.08,0.4226353656513497,-1,-0.0011808071376825388,0.00018080713768253882
