Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
FOXF,2024-12-31,SPY,XLI,MDY,LR,0.65,0.02,0.5733899782410655,-1,-0.023561127519073466,0.022561127519073465
LRN,2024-12-31,SPY,XLF,IJR,LR,0.55,0.1,0.7115370158552476,1,0.023057556147775198,0.022057556147775197
FRPT,2024-12-31,SPY,XLI,,LR,0.55,0.06,0.4480749878271601,-1,-0.02069194062055034,0.01969194062055034
PCRX,2024-12-31,SPY,XLF,MDY,RF,0.65,0.08,0.507392468695858,-1,-0.02057504759009053,0.01957504759009053
TRNO,2024-12-31,SPY,XLRE,MDY,RF,0.625,0.04,0.5746899385181665,-1,-0.01821433962076378,0.01721433962076378
CALX,2024-12-31,SPY,XLY,MDY,RF,0.65,0.08,0.5571619019861361,-1,-0.016401568984217532,0.015401568984217531
VBTX,2024-12-31,SPY,XLF,IJR,RF,0.65,0.02,0.5589301860868219,-1,-0.015229349125345298,0.014229349125345299
DNOW,2024-12-31,SPY,XLE,IJR,LR,0.6,0.04,0.5307064152721969,-1,-0.01288328507866543,0.011883285078665429
ALGT,2024-12-31,SPY,XLI,MDY,LR,0.65,0.08,0.4598153068115494,-1,-0.011686653223215854,0.010686653223215853
NBHC,2024-12-31,SPY,XLF,IJR,RF,0.65,0.06,0.5461474625965107,-1,-0.011661044012768938,0.010661044012768937
TFIN,2024-12-31,SPY,XLF,IJR,RF,0.625,0.02,0.5108963843634865,-1,-0.010927620931807628,0.00992762093180763
DAN,2024-12-31,SPY,XLI,MDY,RF,0.65,0.1,0.5133305478680998,-1,-0.010588902554616919,0.009588902554616918
TDC,2024-12-31,SPY,XLY,,LR,0.65,0.08,0.5248319424993455,-1,-0.010584421156649777,0.009584421156649776
CENTA,2024-12-31,SPY,XLI,IJR,RF,0.55,0.04,0.46456505808818177,-1,-0.010126390117349629,0.009126390117349628
GRBK,2024-12-31,SPY,XLB,MDY,LR,0.55,0.04,0.6696241393440293,1,0.009594983783047892,0.008594983783047891
JBTM,2024-12-31,SPY,XLI,IJR,LR,0.6,0.02,0.541150856121842,-1,-0.009546263856283623,0.008546263856283622
ANGI,2024-12-31,SPY,XLY,,RF,0.575,0.02,0.5179282625873751,-1,-0.009318641808877315,0.008318641808877314
PEB,2024-12-31,SPY,XLI,MDY,LR,0.65,0.08,0.47747145127025675,-1,-0.008335909575698842,0.007335909575698842
SABR,2024-12-31,SPY,XLI,MDY,RF,0.65,0.02,0.5154503615739826,-1,-0.008112885910389136,0.007112885910389136
CNK,2024-12-31,SPY,XLB,IJR,LR,0.55,0.02,0.6379379561688464,1,0.007643457574871595,0.006643457574871595
LGIH,2024-12-31,SPY,XLB,MDY,RF,0.625,0.02,0.5410489824254868,-1,-0.007562686604118831,0.006562686604118831
BOX,2024-12-31,SPY,XLF,,RF,0.625,0.02,0.5021872810097302,-1,-0.006491678823791352,0.005491678823791352
NAVI,2024-12-31,SPY,XLF,MDY,RF,0.65,0.02,0.5627254139134051,-1,-0.006329431058886304,0.005329431058886304
OUT,2024-12-31,SPY,XLI,MDY,RF,0.625,0.1,0.5080331587994162,-1,-0.005831786242843545,0.004831786242843545
INN,2024-12-31,SPY,XLI,MDY,RF,0.625,0.02,0.5087131284202747,-1,-0.004315175793501354,0.003315175793501354
APLE,2024-12-31,SPY,XLI,MDY,RF,0.625,0.06,0.5245832094906253,-1,-0.0038350214196571737,0.0028350214196571737
CZR,2024-12-31,SPY,XLB,MDY,RF,0.625,0.04,0.49475029962569567,-1,-0.003770809740957178,0.002770809740957178
BCC,2024-12-31,SPY,XLI,MDY,RF,0.625,0.04,0.5615609080261525,-1,-0.0031293027729584213,0.0021293027729584212
SXC,2024-12-31,SPY,XLB,IJR,RF,0.625,0.02,0.5886109141348111,-1,-0.002548908780527749,0.001548908780527749
UE,2024-12-31,SPY,XLRE,MDY,RF,0.65,0.02,0.5482032811748165,-1,-0.002373703144673156,0.0013737031446731558
ZWS,2024-12-31,SPY,XLI,MDY,RF,0.65,0.02,0.5381832413926086,-1,-0.0023277173557687612,0.0013277173557687612
NMIH,2024-12-31,SPY,XLF,MDY,LR,0.65,0.02,0.7163067549265325,1,0.0019352075254966696,0.0009352075254966696
ALRM,2024-12-31,SPY,XLY,,LR,0.55,0.08,0.4012023060770659,-1,-0.0017994322909018253,0.0007994322909018253
HBI,2024-12-31,SPY,XLB,MDY,RF,0.6,0.04,0.5212038744000203,-1,-0.001287944500919095,0.0002879445009190949
KALU,2024-12-31,SPY,XLB,MDY,LR,0.65,0.02,0.6539605300183041,0,0.0263303128797181,0.0
LQDT,2024-12-31,SPY,XLI,IJR,LR,0.55,0.1,0.5493954016300581,0,-0.006112981837180838,-0.0
LPG,2024-12-31,SPY,XLE,MDY,RF,0.6,0.1,0.5662820386708072,0,0.0348235667651595,0.0
LMAT,2024-12-31,SPY,XLY,IJR,LR,0.65,0.08,0.6080218595300061,0,0.0016516826102013161,0.0
KN,2024-12-31,SPY,XLI,MDY,RF,0.6,0.1,0.513067813192741,0,0.014764254449870437,0.0
AAT,2024-12-31,SPY,XLRE,MDY,LR,0.625,0.1,0.5733142578799609,0,0.005106816380926428,0.0
PJT,2024-12-31,SPY,XLF,MDY,LR,0.55,0.06,0.5598149719472433,0,0.006627588683257869,0.0
VIRT,2024-12-31,SPY,XLF,,RF,0.55,0.06,0.530410196046212,0,0.016160939033017595,0.0
WSR,2024-12-31,SPY,XLRE,IJR,LR,0.625,0.1,0.6222635474103847,0,0.0028269647179482334,0.0
XHR,2024-12-31,SPY,XLI,IJR,LR,0.65,0.1,0.5706474849020252,0,0.0020873600345205257,0.0
XNCR,2024-12-31,SPY,XLV,MDY,LR,0.575,0.08,0.5865255187923681,0,0.04079098172924787,0.0
IBP,2024-12-31,SPY,XLB,MDY,RF,0.55,0.06,0.5054441418921842,0,0.013089436094197335,0.0
YELP,2024-12-31,SPY,XLY,MDY,RF,0.6,0.06,0.5468354210858414,0,0.022414124192000614,0.0
VTLE,2024-12-31,SPY,XLE,MDY,LR,0.625,0.04,0.660977657733241,0,0.0074367293402600055,0.0
TRUP,2024-12-31,SPY,XLY,MDY,LR,0.6,0.1,0.5113754667450006,0,0.0160950372785038,0.0
MC,2024-12-31,SPY,XLF,MDY,RF,0.575,0.08,0.5464041866935414,0,0.019806207686828392,0.0
MMI,2024-12-31,SPY,XLRE,MDY,LR,0.55,0.08,0.4927310437637027,0,-0.008168799707396462,-0.0
MSGS,2024-12-31,SPY,XLI,MDY,RF,0.575,0.1,0.4773099112477531,0,-0.006635893574006142,-0.0
TPH,2024-12-31,SPY,XLB,MDY,RF,0.6,0.04,0.5933669751019431,0,0.008430764581530262,0.0
TGTX,2024-12-31,SPY,XLRE,,RF,0.55,0.1,0.5451400635408501,0,0.044081432150092005,0.0
MWA,2024-12-31,SPY,XLI,MDY,LR,0.55,0.08,0.47782876510632183,0,0.002448309037691775,0.0
MXL,2024-12-31,SPY,XLK,,LR,0.65,0.08,0.613614103129724,0,0.0008839099775530537,0.0
MYRG,2024-12-31,SPY,XLI,IJR,LR,0.575,0.1,0.619074693574384,0,0.004078653890803539,0.0
SUPN,2024-12-31,SPY,XLF,MDY,LR,0.625,0.06,0.6141817839133277,0,0.014260654145924177,0.0
SSTK,2024-12-31,SPY,XLY,IJR,RF,0.575,0.02,0.5763433125319429,0,-0.02715927949272743,-0.0
NXRT,2024-12-31,SPY,XLRE,MDY,LR,0.65,0.1,0.6144903824594449,0,-0.0035046352192280063,-0.0
SPSC,2024-12-31,SPY,XLY,IJR,LR,0.65,0.08,0.6637420434889976,0,0.01079970108671394,0.0
PAHC,2024-12-31,SPY,XLI,IJR,LR,0.625,0.08,0.6136659948942504,0,-0.004172373864044117,-0.0
SHAK,2024-12-31,SPY,XLY,MDY,RF,0.575,0.08,0.5036003626014981,0,0.03923983964299721,0.0
HCI,2024-12-31,SPY,XLF,MDY,LR,0.625,0.08,0.6058095136913164,0,-0.012343397038475735,-0.0
AAMI,2024-12-31,SPY,XLF,MDY,LR,0.575,0.08,0.52360407127555,0,-0.011378187255061185,-0.0
HASI,2024-12-31,SPY,XLRE,MDY,LR,0.625,0.1,0.5348668568688648,0,0.023789473563586485,0.0
CVI,2024-12-31,SPY,XLE,MDY,RF,0.55,0.1,0.5048713114522022,0,-0.010655078556516472,-0.0
AROC,2024-12-31,SPY,XLE,MDY,LR,0.575,0.1,0.5405681563402016,0,0.009496358976380395,0.0
ARR,2024-12-31,SPY,XLRE,MDY,LR,0.65,0.02,0.6641009460217786,0,0.012869089355015758,0.0
ATEN,2024-12-31,SPY,XLI,MDY,RF,0.55,0.1,0.4843266118824803,0,-0.007141505150343602,-0.0
AWI,2024-12-31,SPY,XLI,MDY,LR,0.575,0.1,0.5378489778683899,0,0.0008111564877541521,0.0
BOOT,2024-12-31,SPY,XLY,MDY,LR,0.6,0.04,0.5928051249377018,0,0.014938712427788254,0.0
AMPH,2024-12-31,SPY,XLV,IJR,RF,0.55,0.08,0.536570747689239,0,-0.01763123658391907,-0.0
CC,2024-12-31,SPY,XLB,MDY,RF,0.6,0.08,0.5738261969992755,0,0.013748838216455967,0.0
CCS,2024-12-31,SPY,XLB,MDY,RF,0.55,0.08,0.49943581427505934,0,0.0105823154118583,0.0
COLL,2024-12-31,SPY,XLB,MDY,LR,0.6,0.08,0.6163152969840331,0,0.013244414995103131,0.0
COOP,2024-12-31,SPY,XLF,MDY,RF,0.55,0.1,0.5336956499047081,0,-0.012924526996868793,-0.0
CPRX,2024-12-31,SPY,XLV,,RF,0.55,0.1,0.4706829709330458,0,0.03362337709373258,0.0
CSW,2024-12-31,SPY,XLI,MDY,LR,0.55,0.08,0.6268520228998046,0,0.009012298793236185,0.0
CUBI,2024-12-31,SPY,XLF,IJR,RF,0.575,0.1,0.4921051187860854,0,-0.008796157218018418,-0.0
CHEF,2024-12-31,SPY,XLI,MDY,LR,0.625,0.06,0.6194807303504697,0,0.014118376252735024,0.0
ARI,2024-12-31,SPY,XLRE,MDY,LR,0.625,0.08,0.604899576877438,0,0.024356756970646286,0.0
ADUS,2024-12-31,SPY,XLB,,RF,0.575,0.1,0.5194157152696822,0,-0.0022579437363482984,-0.0
ADMA,2024-12-31,SPY,XLC,MDY,LR,0.65,0.1,0.7133359122076305,0,0.04671919714882863,0.0
