Date,Suite,N,MeanNetPnL,MedianNetPnL,HitRate,NonFlatHitRate,Scenario
2025-07-31,QQQ,86,-0.0269992945321083,-0.0195409763095339,0.3255813953488372,0.1212121212121212,sp400_med
2025-08-29,QQQ,86,-0.0061245108072981,-0.0058589598286668,0.4534883720930232,0.2295081967213114,sp400_med
2025-09-30,QQQ,86,-0.0002712712923196,0.0,0.6627906976744186,0.5396825396825397,sp400_med
2024-04-30,SPY,86,-0.0013578419776035,0.0,0.7093023255813954,0.358974358974359,sp400_med
2024-05-31,SPY,86,-0.0044699415862136,0.0,0.6627906976744186,0.3555555555555555,sp400_med
2024-06-28,SPY,86,2.0238375329928655e-05,0.0,0.7790697674418605,0.5681818181818182,sp400_med
2024-07-31,SPY,86,-0.0113117958483325,0.0,0.5232558139534884,0.2264150943396226,sp400_med
2024-08-30,SPY,86,-0.0241084897774201,-0.0151267902061785,0.4418604651162791,0.0943396226415094,sp400_med
2024-09-30,SPY,86,-0.0074494009687562,-0.0017619055035863,0.4883720930232558,0.2,sp400_med
2024-10-31,SPY,86,0.0012635644524547,-0.0,0.7441860465116279,0.6140350877192983,sp400_med
2024-11-29,SPY,86,-0.0020431445696605,-0.0,0.5232558139534884,0.3880597014925373,sp400_med
2024-12-31,SPY,86,-0.0023096581838449,-0.0,0.5930232558139535,0.375,sp400_med
2025-01-31,SPY,86,-0.0037473480782151,0.0,0.6162790697674418,0.3888888888888889,sp400_med
2025-02-28,SPY,86,-0.014165410010018,-0.0076176609048276,0.4069767441860465,0.1774193548387097,sp400_med
2025-03-31,SPY,86,0.0025260179684,-0.0,0.7674418604651163,0.6078431372549019,sp400_med
2025-04-30,SPY,86,0.0047150566990859,-0.0,0.8372093023255814,0.7586206896551724,sp400_med
2025-05-30,SPY,86,0.0087375083432478,0.0034938560840462,0.813953488372093,0.7647058823529411,sp400_med
2025-06-30,SPY,86,-0.0014509051669863,0.0,0.627906976744186,0.4754098360655737,sp400_med
2025-07-31,SPY,86,-0.0256889578615264,-0.0163595865451719,0.4418604651162791,0.1272727272727272,sp400_med
2025-08-29,SPY,86,-0.0089148039035675,-0.0076309626336273,0.4534883720930232,0.1896551724137931,sp400_med
2025-09-30,SPY,86,0.003188656920285,0.0,0.7441860465116279,0.6333333333333333,sp400_med
2024-04-30,QQQ,58,-0.004884500585814,0.0,0.5689655172413793,0.2857142857142857,sp400_short
2024-05-31,QQQ,58,-0.0075189326603834,0.0,0.603448275862069,0.3611111111111111,sp400_short
2024-06-28,QQQ,58,0.0001266364466949,0.0,0.6896551724137931,0.5263157894736842,sp400_short
2024-07-31,QQQ,58,-0.0063080651475648,0.0,0.5689655172413793,0.4186046511627907,sp400_short
2024-08-30,QQQ,58,-0.0262740877504307,-0.0179535114240874,0.3103448275862069,0.1304347826086956,sp400_short
2024-09-30,QQQ,59,-0.0076573014831433,-0.00026128285542,0.5084745762711864,0.2926829268292683,sp400_short
2024-10-31,QQQ,59,-0.0008345748553497,-0.0,0.6779661016949152,0.525,sp400_short
2024-11-29,QQQ,60,-0.0007610342024665,-0.0,0.6166666666666667,0.5106382978723404,sp400_short
2024-12-31,QQQ,60,-0.010102842187667,-0.0045881977724463,0.4333333333333333,0.1904761904761904,sp400_short
2025-01-31,QQQ,63,-0.0023805442591532,0.0,0.6190476190476191,0.4146341463414634,sp400_short
2025-02-28,QQQ,63,-0.0139557209414459,-0.0075454309051158,0.365079365079365,0.2592592592592592,sp400_short
2025-03-31,QQQ,63,0.0044387969084909,-0.0,0.7777777777777778,0.7021276595744681,sp400_short
2025-04-30,QQQ,63,0.0093879171590996,0.0133667463288295,0.7777777777777778,0.75,sp400_short
2025-05-30,QQQ,64,0.0076831030189285,0.0055500964055602,0.84375,0.8,sp400_short
2025-06-30,QQQ,64,-0.0007498340120879,0.0,0.640625,0.3947368421052631,sp400_short
2025-07-31,QQQ,64,-0.0241886218605847,-0.0162742917908323,0.375,0.2857142857142857,sp400_short
2025-08-29,QQQ,64,-0.0058431454622611,-0.0025528330865607,0.46875,0.3584905660377358,sp400_short
2025-09-30,QQQ,64,0.0025960688176844,0.0,0.640625,0.5306122448979592,sp400_short
2024-04-30,SPY,58,-0.0035749827500525,0.0,0.5689655172413793,0.3055555555555556,sp400_short
2024-05-31,SPY,58,-0.0079012085395004,0.0,0.603448275862069,0.3611111111111111,sp400_short
2024-06-28,SPY,58,-0.0006453819535827,0.0,0.6551724137931034,0.5121951219512195,sp400_short
2024-07-31,SPY,58,-0.0106645140645447,0.0,0.5172413793103449,0.3636363636363636,sp400_short
2024-08-30,SPY,58,-0.0290332799474825,-0.0236564323184543,0.2758620689655172,0.1428571428571428,sp400_short
2024-09-30,SPY,59,-0.0081407174743074,-0.0023482839656638,0.4576271186440678,0.3191489361702128,sp400_short
2024-10-31,SPY,59,0.0044832682573554,-0.0,0.7457627118644068,0.5833333333333334,sp400_short
2024-11-29,SPY,60,-0.0031271600829066,-0.0005591520545858,0.5,0.3617021276595745,sp400_short
2024-12-31,SPY,60,-0.0105091626577435,-0.0044942152880574,0.45,0.25,sp400_short
2025-01-31,SPY,63,-0.005196694183566,0.0,0.5555555555555556,0.3636363636363636,sp400_short
2025-02-28,SPY,63,-0.0159096304268104,-0.0095164694750582,0.4126984126984127,0.2291666666666666,sp400_short
2025-03-31,SPY,63,-0.0001692681107264,0.0,0.6984126984126984,0.525,sp400_short
2025-04-30,SPY,63,0.0062122639613223,0.0058050909951978,0.8095238095238095,0.7647058823529411,sp400_short
2025-05-30,SPY,64,0.0079200722783398,0.0047749081971064,0.796875,0.7758620689655172,sp400_short
2025-06-30,SPY,64,0.0063304865434333,-0.0,0.78125,0.6818181818181818,sp400_short
2025-07-31,SPY,64,-0.0250856662929655,-0.0185601184467254,0.375,0.2727272727272727,sp400_short
2025-08-29,SPY,64,-0.0069912052290715,-0.0031661372860071,0.4375,0.2941176470588235,sp400_short
2025-09-30,SPY,64,0.0053749301829559,0.0,0.671875,0.6111111111111112,sp400_short
2024-04-30,QQQ,396,-0.0005963903147186,0.0,0.6464646464646465,0.4444444444444444,sp500_long
2024-05-31,QQQ,396,-0.0012232572538437,-0.0,0.6085858585858586,0.4483985765124555,sp500_long
2024-06-28,QQQ,396,0.0013721441682284,0.0,0.7222222222222222,0.5970695970695971,sp500_long
2024-07-31,QQQ,396,-0.0037697148243607,0.0,0.5782828282828283,0.4221453287197231,sp500_long
2024-08-30,QQQ,396,-0.0119412102009115,-0.0059751443959259,0.4343434343434343,0.1971326164874552,sp500_long
2024-09-30,QQQ,396,-0.0028208743773525,0.0,0.6035353535353535,0.4452296819787986,sp500_long
2024-10-31,QQQ,396,0.001087370386582,0.0,0.7272727272727273,0.6326530612244898,sp500_long
2024-11-29,QQQ,396,-0.0009717227246667,-0.0,0.6515151515151515,0.519163763066202,sp500_long
2024-12-31,QQQ,396,-0.0003722691290956,0.0,0.6616161616161617,0.5231316725978647,sp500_long
2025-01-31,QQQ,396,0.001085716622205,0.0,0.6691919191919192,0.541958041958042,sp500_long
2025-02-28,QQQ,396,-0.0060688083696014,-0.0010818430137345,0.4974747474747474,0.3254237288135593,sp500_long
2025-03-31,QQQ,396,0.0019178679858171,0.0,0.7803030303030303,0.6813186813186813,sp500_long
2025-04-30,QQQ,396,0.004422502666305,0.0,0.803030303030303,0.706766917293233,sp500_long
2025-05-30,QQQ,396,0.005755246643084,0.0037115658616274,0.8762626262626263,0.8327645051194539,sp500_long
2025-06-30,QQQ,396,-0.0097227221700243,-0.0069444173374304,0.398989898989899,0.2119205298013245,sp500_long
2025-07-31,QQQ,396,-0.0155473638080762,-0.0108478324030071,0.3712121212121212,0.1915584415584415,sp500_long
2025-08-29,QQQ,396,-0.0042690204551844,-0.0008934132831779,0.5,0.3377926421404682,sp500_long
2025-09-30,QQQ,396,-0.0009311034749359,0.0,0.6363636363636364,0.5384615384615384,sp500_long
2024-04-30,SPY,396,0.0001450552026904,0.0,0.6742424242424242,0.4756097560975609,sp500_long
2024-05-31,SPY,396,-0.0015068710259071,-0.0,0.6313131313131313,0.4469696969696969,sp500_long
2024-06-28,SPY,396,0.0002227357349,0.0,0.6868686868686869,0.5355805243445693,sp500_long
2024-07-31,SPY,396,-0.0060710381508145,-0.000109581468581,0.5151515151515151,0.323943661971831,sp500_long
2024-08-30,SPY,396,-0.0133564347074313,-0.0087522251444242,0.4090909090909091,0.176056338028169,sp500_long
2024-09-30,SPY,396,-0.0039347748989789,0.0,0.5606060606060606,0.3741007194244604,sp500_long
2024-10-31,SPY,396,0.0006680890758442,-0.0,0.7196969696969697,0.6172413793103448,sp500_long
2024-11-29,SPY,396,-0.0025697018547427,0.0,0.5580808080808081,0.4087837837837837,sp500_long
2024-12-31,SPY,396,-0.0009590706247641,0.0,0.6641414141414141,0.5283687943262412,sp500_long
2025-01-31,SPY,396,-0.0004923673756303,0.0,0.6186868686868687,0.4701754385964912,sp500_long
2025-02-28,SPY,396,-0.0088549204391024,-0.0062967233546532,0.4267676767676767,0.2172413793103448,sp500_long
2025-03-31,SPY,396,0.0016927663533457,0.0,0.7575757575757576,0.6483516483516484,sp500_long
2025-04-30,SPY,396,0.0041727127234998,-0.0,0.7727272727272727,0.6819787985865724,sp500_long
2025-05-30,SPY,396,0.0046738377035543,0.0023580490271391,0.8383838383838383,0.7830508474576271,sp500_long
2025-06-30,SPY,396,-0.006338876374645,-0.0034709933944786,0.4494949494949495,0.2875816993464052,sp500_long
2025-07-31,SPY,396,-0.0166633979602347,-0.012458552713413,0.3459595959595959,0.1618122977346278,sp500_long
2025-08-29,SPY,396,-0.0053201090468449,-0.0029833519638811,0.4545454545454545,0.2871287128712871,sp500_long
2025-09-30,SPY,396,0.000301545723638,0.0,0.6666666666666666,0.5714285714285714,sp500_long
2024-04-30,QQQ,71,-1.2671808704167103e-05,-0.0,0.676056338028169,0.4651162790697674,sp500_med
2024-05-31,QQQ,71,-0.0013803301641181,0.0,0.647887323943662,0.4186046511627907,sp500_med
2024-06-28,QQQ,71,-0.001591973612518,-0.0,0.7323943661971831,0.5681818181818182,sp500_med
2024-07-31,QQQ,71,-0.0065962515683396,-0.0,0.5492957746478874,0.3725490196078431,sp500_med
2024-08-30,QQQ,71,-0.0077681358196164,0.0,0.5774647887323944,0.25,sp500_med
2024-09-30,QQQ,71,-0.0026184091044246,0.0,0.647887323943662,0.375,sp500_med
2024-10-31,QQQ,71,-0.0012335553289299,-0.0,0.704225352112676,0.4,sp500_med
2024-11-29,QQQ,71,-0.0019283013976077,-0.0,0.6197183098591549,0.4489795918367347,sp500_med
2024-12-31,QQQ,71,-0.0002050931111716,0.0,0.7183098591549296,0.5454545454545454,sp500_med
2025-01-31,QQQ,71,-0.0017422730291236,0.0,0.6338028169014085,0.4347826086956521,sp500_med
2025-02-28,QQQ,71,-0.0049460204546188,-0.0,0.6197183098591549,0.3863636363636363,sp500_med
2025-03-31,QQQ,71,0.0013995918808055,-0.0,0.8169014084507042,0.6486486486486487,sp500_med
2025-04-30,QQQ,71,0.0068007012507574,-0.0,0.8450704225352113,0.7380952380952381,sp500_med
2025-05-30,QQQ,71,0.0054020326490499,0.0022968181101076,0.8732394366197183,0.82,sp500_med
2025-06-30,QQQ,71,-0.0055541731335633,-0.0025606889284108,0.4788732394366197,0.2127659574468085,sp500_med
2025-07-31,QQQ,71,-0.0150643721910683,-0.0137713565033852,0.380281690140845,0.1538461538461538,sp500_med
2025-08-29,QQQ,71,-0.0048415153154814,0.0,0.5633802816901409,0.3260869565217391,sp500_med
2025-09-30,QQQ,71,0.0054677538790116,-0.0,0.704225352112676,0.5961538461538461,sp500_med
2024-04-30,SPY,71,0.0024730126765453,-0.0,0.7464788732394366,0.5384615384615384,sp500_med
2024-05-31,SPY,71,-0.0012893095787372,-0.0,0.676056338028169,0.4651162790697674,sp500_med
2024-06-28,SPY,71,-0.0021295418179282,-0.0,0.647887323943662,0.4318181818181818,sp500_med
2024-07-31,SPY,71,-0.0069117426886244,0.0,0.6056338028169014,0.4042553191489361,sp500_med
2024-08-30,SPY,71,-0.0155082095337927,-0.0031113391298551,0.4929577464788732,0.1428571428571428,sp500_med
2024-09-30,SPY,71,-0.004072120425964,-0.0,0.5915492957746479,0.3255813953488372,sp500_med
2024-10-31,SPY,71,-0.001652721351618,-0.0,0.6901408450704225,0.5,sp500_med
2024-11-29,SPY,71,-0.008568046434848,-0.0,0.5352112676056338,0.3653846153846153,sp500_med
2024-12-31,SPY,71,-0.0029211182019001,-0.0,0.6619718309859155,0.4893617021276595,sp500_med
2025-01-31,SPY,71,-0.0015619097822841,0.0,0.5915492957746479,0.42,sp500_med
2025-02-28,SPY,71,-0.0091603028032315,-0.0,0.5211267605633803,0.2916666666666667,sp500_med
2025-03-31,SPY,71,-0.0004331933332068,-0.0,0.6901408450704225,0.5319148936170213,sp500_med
2025-04-30,SPY,71,0.0084804205955301,0.0029977958460464,0.8450704225352113,0.7843137254901961,sp500_med
2025-05-30,SPY,71,0.0059660601007856,0.0007593988232912,0.8309859154929577,0.76,sp500_med
2025-06-30,SPY,71,0.0001405950901117,-0.0002031583400639,0.5633802816901409,0.4464285714285714,sp500_med
2025-07-31,SPY,71,-0.0163755217362734,-0.0123587614263299,0.380281690140845,0.1372549019607843,sp500_med
2025-08-29,SPY,71,-0.0081658075703788,-0.0050899462125698,0.4647887323943662,0.3090909090909091,sp500_med
2025-09-30,SPY,71,0.007099321612068,0.0,0.8028169014084507,0.7254901960784313,sp500_med
2024-04-30,QQQ,30,-0.0020726793088879,0.0,0.6666666666666666,0.4117647058823529,sp500_short
2024-05-31,QQQ,30,-0.0011379133523573,0.0,0.6666666666666666,0.3333333333333333,sp500_short
2024-06-28,QQQ,30,-0.0004475370843178,0.0,0.6666666666666666,0.5454545454545454,sp500_short
2024-07-31,QQQ,31,-0.0116752016679282,-0.0082971100356158,0.3225806451612903,0.2222222222222222,sp500_short
2024-08-30,QQQ,31,-0.0180641170772222,-0.0128751312683511,0.3548387096774194,0.1304347826086956,sp500_short
2024-09-30,QQQ,31,-0.0077468425201163,-0.004207812912339,0.4193548387096774,0.25,sp500_short
2024-10-31,QQQ,31,0.0044419055911751,0.0,0.8387096774193549,0.75,sp500_short
2024-11-29,QQQ,31,0.0056713761748977,0.0023422924387438,0.6774193548387096,0.6428571428571429,sp500_short
2024-12-31,QQQ,32,-0.015545210268764,-0.0042843765668977,0.46875,0.2916666666666667,sp500_short
2025-01-31,QQQ,32,-0.0074806309639569,-0.0069445613805334,0.40625,0.24,sp500_short
2025-02-28,QQQ,32,-0.0192362950302684,-0.0110331318968973,0.375,0.2307692307692307,sp500_short
2025-03-31,QQQ,32,0.0086937415819242,0.0044625198622492,0.90625,0.875,sp500_short
2025-04-30,QQQ,32,0.0101688797964173,0.0077764702347228,0.8125,0.7777777777777778,sp500_short
2025-05-30,QQQ,33,0.0046492631628383,0.0025170928198691,0.8181818181818182,0.7777777777777778,sp500_short
2025-06-30,QQQ,33,-1.9990384077432032e-05,-0.0,0.6363636363636364,0.4545454545454545,sp500_short
2025-07-31,QQQ,33,-0.0085172943016723,-0.0042272664571088,0.4545454545454545,0.1818181818181818,sp500_short
2025-08-29,QQQ,33,-0.0034597388434726,-0.0,0.5757575757575758,0.3636363636363636,sp500_short
2025-09-30,QQQ,33,-2.979555460970535e-05,-0.0,0.7272727272727273,0.55,sp500_short
2024-04-30,SPY,30,-0.0009080949293682,0.0,0.5666666666666667,0.4090909090909091,sp500_short
2024-05-31,SPY,30,8.749692244922706e-05,-0.0021251272258416,0.5,0.3478260869565217,sp500_short
2024-06-28,SPY,30,-0.0018514247217698,0.0,0.6333333333333333,0.5,sp500_short
2024-07-31,SPY,31,-0.0128131099660842,-0.0110458157823037,0.3225806451612903,0.16,sp500_short
2024-08-30,SPY,31,-0.020259458928685,-0.0200405736418195,0.2903225806451613,0.1538461538461538,sp500_short
2024-09-30,SPY,31,-0.0069564245060491,-0.0040731193050121,0.3870967741935484,0.2962962962962963,sp500_short
2024-10-31,SPY,31,0.0041650396939108,0.0027585869534392,0.8387096774193549,0.7727272727272727,sp500_short
2024-11-29,SPY,31,-0.0013934114762959,-0.0,0.6129032258064516,0.5862068965517241,sp500_short
2024-12-31,SPY,32,-0.018055737208671,-0.0105335973055328,0.375,0.2307692307692307,sp500_short
2025-01-31,SPY,32,-0.0123356559086421,-0.0108343186072001,0.34375,0.16,sp500_short
2025-02-28,SPY,32,-0.0208416304654761,-0.0117782722911387,0.34375,0.1923076923076923,sp500_short
2025-03-31,SPY,32,0.0062833489220841,0.00062339209353,0.78125,0.6956521739130435,sp500_short
2025-04-30,SPY,32,0.0051533354890884,0.009571190438405,0.625,0.6129032258064516,sp500_short
2025-05-30,SPY,33,0.0057686902513152,0.0033872076833448,0.8484848484848485,0.8214285714285714,sp500_short
2025-06-30,SPY,33,0.004692616606941,-0.0,0.6666666666666666,0.5925925925925926,sp500_short
2025-07-31,SPY,33,-0.0134285273930623,-0.0157159916997175,0.3333333333333333,0.1851851851851851,sp500_short
2025-08-29,SPY,33,-0.0068964106934461,-0.0017946979125518,0.4848484848484848,0.2916666666666667,sp500_short
2025-09-30,SPY,33,0.0043896134880843,0.0,0.7575757575757576,0.6666666666666666,sp500_short
2024-04-30,QQQ,349,-0.0038322348210548,-0.0,0.6361031518624641,0.2905027932960894,sp600_long
2024-05-31,QQQ,349,-0.0064292831898715,-0.0,0.6017191977077364,0.4034334763948498,sp600_long
2024-06-28,QQQ,349,-0.0008484067096129,0.0,0.6848137535816619,0.4711538461538461,sp600_long
2024-07-31,QQQ,349,-0.0129731843832264,-0.0030958414729836,0.4785100286532951,0.2384937238493724,sp600_long
2024-08-30,QQQ,349,-0.0283278663019915,-0.0266121018174641,0.3839541547277937,0.0851063829787234,sp600_long
2024-09-30,QQQ,349,-0.0049296762414053,0.0,0.5816618911174785,0.3839662447257383,sp600_long
2024-10-31,QQQ,349,0.0014760421186035,-0.0,0.7765042979942693,0.6694915254237288,sp600_long
2024-11-29,QQQ,349,-0.0064408006468881,-0.0034158262036576,0.4613180515759312,0.2569169960474308,sp600_long
2024-12-31,QQQ,349,-0.0040773535719963,0.0,0.6590257879656161,0.4780701754385965,sp600_long
2025-01-31,QQQ,349,-0.0043215681484074,0.0,0.5644699140401146,0.341991341991342,sp600_long
2025-02-28,QQQ,349,-0.0175702328198602,-0.0110378719224113,0.4240687679083094,0.1795918367346938,sp600_long
2025-03-31,QQQ,349,0.0043581971782948,-0.0,0.7851002865329513,0.6822033898305084,sp600_long
2025-04-30,QQQ,349,0.0043134634547175,0.0,0.8424068767908309,0.7453703703703703,sp600_long
2025-05-30,QQQ,349,0.0087054802546778,0.0057927826714108,0.8681948424068768,0.8210116731517509,sp600_long
2025-06-30,QQQ,349,-0.0092053667838496,-0.0047006211280648,0.4412607449856733,0.25,sp600_long
2025-07-31,QQQ,349,-0.0298704505144744,-0.0289019607871963,0.3037249283667622,0.0966542750929368,sp600_long
2025-08-29,QQQ,349,-0.0139218416332252,-0.0119720566855556,0.3524355300859599,0.1439393939393939,sp600_long
2025-09-30,QQQ,349,0.0003242855142571,0.0,0.6848137535816619,0.5769230769230769,sp600_long
2024-04-30,SPY,349,-0.0043516485351448,0.0,0.6332378223495702,0.3155080213903743,sp600_long
2024-05-31,SPY,349,-0.0064603763290666,0.0,0.5959885386819485,0.3561643835616438,sp600_long
2024-06-28,SPY,349,-0.0005570087165272,0.0,0.673352435530086,0.4977973568281938,sp600_long
2024-07-31,SPY,349,-0.0167236226513261,-0.0086263633509545,0.4326647564469914,0.1715481171548117,sp600_long
2024-08-30,SPY,349,-0.0331996666206797,-0.0326903039781199,0.332378223495702,0.0642570281124498,sp600_long
2024-09-30,SPY,349,-0.0062251706778574,-0.0,0.5444126074498568,0.345679012345679,sp600_long
2024-10-31,SPY,349,0.0018011511869048,0.0,0.7593123209169055,0.6692913385826772,sp600_long
2024-11-29,SPY,349,-0.0095818539316637,-0.0069032062478332,0.4240687679083094,0.2023809523809523,sp600_long
2024-12-31,SPY,349,-0.0050351599620928,-0.0,0.6303724928366762,0.4266666666666667,sp600_long
2025-01-31,SPY,349,-0.0066237992506141,-1.187513035725337e-05,0.5243553008595988,0.3306451612903225,sp600_long
2025-02-28,SPY,349,-0.0197341440663145,-0.0147695053036727,0.3839541547277937,0.1698841698841698,sp600_long
2025-03-31,SPY,349,0.0032666446810025,-0.0,0.7593123209169055,0.6283185840707964,sp600_long
2025-04-30,SPY,349,0.0019212359193626,0.0,0.7879656160458453,0.6711111111111111,sp600_long
2025-05-30,SPY,349,0.0075584060670224,0.0054630102104145,0.8567335243553008,0.8076923076923077,sp600_long
2025-06-30,SPY,349,-0.0042376932744806,-0.0,0.5587392550143266,0.4031007751937984,sp600_long
2025-07-31,SPY,349,-0.0328529841844395,-0.0328679385831162,0.3037249283667622,0.0795454545454545,sp600_long
2025-08-29,SPY,349,-0.0171314308233666,-0.0149976481462001,0.326647564469914,0.1198501872659176,sp600_long
2025-09-30,SPY,349,0.0019893225204423,0.0,0.7048710601719198,0.6127819548872181,sp600_long
2024-04-30,QQQ,143,-0.0040986794218411,0.0,0.5874125874125874,0.313953488372093,sp600_med
2024-05-31,QQQ,143,-0.0052866084737438,0.0,0.6223776223776224,0.3932584269662921,sp600_med
2024-06-28,QQQ,143,-0.0009674052755869,0.0,0.7062937062937062,0.5,sp600_med
2024-07-31,QQQ,143,-0.0089614596389752,-0.0,0.5454545454545454,0.336734693877551,sp600_med
2024-08-30,QQQ,143,-0.018100989579995,-0.0,0.5314685314685315,0.1298701298701298,sp600_med
2024-09-30,QQQ,143,-0.0029304799036426,0.0,0.6713286713286714,0.4337349397590361,sp600_med
2024-10-31,QQQ,143,0.0009337061687691,-0.0,0.7902097902097902,0.6511627906976745,sp600_med
2024-11-29,QQQ,143,-0.0071277184001236,-0.0034447818659056,0.4615384615384615,0.2935779816513761,sp600_med
2024-12-31,QQQ,143,-0.0034926447457603,-0.0,0.6713286713286714,0.4659090909090909,sp600_med
2025-01-31,QQQ,143,-0.0057607314995619,0.0,0.5524475524475524,0.3263157894736842,sp600_med
2025-02-28,QQQ,143,-0.0095533910691482,-0.0009839014976972,0.5034965034965035,0.2755102040816326,sp600_med
