Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
BBWI,2025-05-30,SPY,XLY,MDY,RF,0.625,0.08,0.49628228223105,-1,-0.06033033995933774,0.05933033995933774
LNW,2025-05-30,SPY,XLI,MDY,LR,0.625,0.02,0.5236832560209166,-1,-0.05755265875979356,0.05655265875979356
BIO,2025-05-30,SPY,XLV,,RF,0.65,0.08,0.56199421651324,-1,-0.0530957493015236,0.0520957493015236
M,2025-05-30,SPY,XLI,MDY,RF,0.575,0.02,0.5256982820557551,-1,-0.0525339579109668,0.0515339579109668
COLM,2025-05-30,SPY,XLB,MDY,LR,0.65,0.02,0.6011926805224894,-1,-0.05024020398379739,0.04924020398379739
VFC,2025-05-30,SPY,XLB,MDY,RF,0.65,0.1,0.5103068552898481,-1,-0.0456807089951954,0.0446807089951954
SAM,2025-05-30,SPY,XLP,,LR,0.6,0.02,0.41220220164694904,-1,-0.04157113092011301,0.04057113092011301
MANH,2025-05-30,SPY,XLK,,LR,0.55,0.04,0.4519598071195271,-1,-0.03991051308754318,0.03891051308754318
ASH,2025-05-30,SPY,XLB,MDY,LR,0.65,0.1,0.5272108640621431,-1,-0.03654985946838389,0.03554985946838389
MTN,2025-05-30,SPY,XLB,MDY,RF,0.65,0.08,0.5001003619527777,-1,-0.034906284147567176,0.033906284147567176
DINO,2025-05-30,SPY,XLE,MDY,RF,0.6,0.1,0.47439925808485056,-1,-0.03461629670908603,0.03361629670908603
BC,2025-05-30,SPY,XLB,MDY,RF,0.6,0.06,0.5033630418616132,-1,-0.03421646513056431,0.03321646513056431
XRAY,2025-05-30,SPY,XLB,MDY,LR,0.65,0.02,0.5005561205183593,-1,-0.03358522662226974,0.03258522662226974
ENTG,2025-05-30,SPY,XLK,,RF,0.575,0.02,0.5369974600881945,-1,-0.033290649973647606,0.032290649973647605
OLN,2025-05-30,SPY,XLB,MDY,LR,0.65,0.06,0.5337019418347595,-1,-0.033201103847260716,0.032201103847260715
PII,2025-05-30,SPY,XLB,MDY,RF,0.55,0.02,0.4669886059971821,-1,-0.031092825076757112,0.03009282507675711
CHDN,2025-05-30,SPY,XLI,MDY,RF,0.65,0.02,0.5177127842486307,-1,-0.03040625695855402,0.02940625695855402
CSL,2025-05-30,SPY,XLB,MDY,LR,0.65,0.02,0.5519725864456494,-1,-0.029860566876374336,0.028860566876374335
WLK,2025-05-30,SPY,XLB,MDY,RF,0.6,0.04,0.48806243404919797,-1,-0.029664111680940377,0.028664111680940376
LSCC,2025-05-30,SPY,XLK,,RF,0.65,0.1,0.5269566663304088,-1,-0.02961766430634199,0.028617664306341987
PAG,2025-05-30,SPY,XLI,MDY,RF,0.625,0.08,0.5187488994709483,-1,-0.029521983070961155,0.028521983070961154
PVH,2025-05-30,SPY,XLY,MDY,LR,0.575,0.02,0.42867961500731894,-1,-0.028875378506314737,0.027875378506314736
PCH,2025-05-30,SPY,XLRE,MDY,LR,0.65,0.06,0.5641413570502717,-1,-0.028872799970047672,0.02787279997004767
HOG,2025-05-30,SPY,XLB,MDY,RF,0.625,0.02,0.5160129855204865,-1,-0.028699316072748626,0.027699316072748625
GT,2025-05-30,SPY,XLB,MDY,LR,0.65,0.02,0.5881212582700589,-1,-0.02869470606271572,0.027694706062715718
CAR,2025-05-30,SPY,XLY,MDY,RF,0.55,0.02,0.49339666328263115,-1,-0.028162010932488303,0.027162010932488302
MKSI,2025-05-30,SPY,XLK,,LR,0.6,0.04,0.32985468949713054,-1,-0.0277843513059211,0.0267843513059211
