Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
FTRE,2025-05-30,QQQ,XLB,MDY,RF,0.625,0.04,0.5649630543943276,-1,-0.05678034642497065,0.05578034642497065
MCW,2025-05-30,QQQ,XLI,MDY,LR,0.575,0.02,0.2916198592233993,-1,-0.0562677329023695,0.0552677329023695
GDYN,2025-05-30,QQQ,XLY,MDY,RF,0.575,0.1,0.43528514432845744,-1,-0.053066651824786384,0.052066651824786384
MBC,2025-05-30,QQQ,XLB,MDY,RF,0.65,0.06,0.4554556710131456,-1,-0.050702983276093426,0.049702983276093425
ADNT,2025-05-30,QQQ,XLB,MDY,LR,0.65,0.06,0.5576676250177987,-1,-0.04374049228603593,0.04274049228603593
CERT,2025-05-30,QQQ,XLB,MDY,RF,0.575,0.1,0.4522421772532196,-1,-0.04201037369777481,0.041010373697774806
CXM,2025-05-30,QQQ,XLY,,RF,0.6,0.1,0.38043639618455743,-1,-0.0374185323955624,0.0364185323955624
AHCO,2025-05-30,QQQ,XLB,MDY,RF,0.575,0.02,0.4178814943115837,-1,-0.03697033760905572,0.03597033760905572
SONO,2025-05-30,QQQ,XLY,MDY,RF,0.575,0.02,0.5094884642436786,-1,-0.029351426628975844,0.028351426628975843
AMR,2025-05-30,QQQ,XLE,MDY,RF,0.55,0.06,0.3935080690204903,-1,-0.02934790201306391,0.02834790201306391
TALO,2025-05-30,QQQ,XLE,IJR,LR,0.6,0.08,0.4928996737135204,-1,-0.02881487891458855,0.02781487891458855
BTU,2025-05-30,QQQ,XLE,MDY,RF,0.65,0.02,0.48562102466166074,-1,-0.027920787904909993,0.026920787904909992
EXPI,2025-05-30,QQQ,XLY,MDY,LR,0.55,0.04,0.31940285836412396,-1,-0.027468586368929817,0.026468586368929816
HTZ,2025-05-30,QQQ,XLY,MDY,LR,0.55,0.04,0.49033861827396213,-1,-0.02665239955664859,0.025652399556648588
RXO,2025-05-30,QQQ,XLI,IJR,LR,0.65,0.08,0.550163191716351,-1,-0.02425190161752437,0.02325190161752437
IIPR,2025-05-30,QQQ,XLRE,MDY,RF,0.65,0.02,0.45960013082828316,-1,-0.023278066807433304,0.022278066807433303
PAYO,2025-05-30,QQQ,XLC,,LR,0.55,0.02,0.2976787147407783,-1,-0.02119926349962767,0.020199263499627668
DV,2025-05-30,QQQ,XLY,,LR,0.625,0.02,0.19452612560131657,-1,-0.02119321630578521,0.02019321630578521
FBRT,2025-05-30,QQQ,XLRE,IJR,LR,0.65,0.02,0.5605240747982745,-1,-0.019959503520586366,0.018959503520586365
KREF,2025-05-30,QQQ,XLRE,MDY,RF,0.65,0.02,0.4971572388712733,-1,-0.019419410979941976,0.018419410979941975
DFH,2025-05-30,QQQ,XLB,MDY,RF,0.6,0.04,0.4286790325665637,-1,-0.019233744860947647,0.018233744860947646
FHB,2025-05-30,QQQ,XLF,IJR,RF,0.65,0.06,0.519563801312743,-1,-0.019089775643028592,0.01808977564302859
PHIN,2025-05-30,QQQ,XLF,MDY,RF,0.575,0.02,0.4751598495664334,-1,-0.01880875405178497,0.017808754051784968
THRY,2025-05-30,QQQ,XLI,MDY,LR,0.6,0.04,0.48732834180323764,-1,-0.0187525357486829,0.0177525357486829
CWK,2025-05-30,QQQ,XLRE,MDY,RF,0.575,0.1,0.42195433497156615,-1,-0.018648270617984526,0.017648270617984525
ASO,2025-05-30,QQQ,XLI,MDY,RF,0.625,0.02,0.3777936436971745,-1,-0.01852555566575006,0.017525555665750057
HAYW,2025-05-30,QQQ,XLI,MDY,LR,0.625,0.1,0.2816145154383186,-1,-0.01851288592701749,0.01751288592701749
DFIN,2025-05-30,QQQ,XLI,MDY,RF,0.625,0.04,0.49391947049450385,-1,-0.01850733751949436,0.01750733751949436
CLSK,2025-05-30,QQQ,XLY,,RF,0.575,0.02,0.4846511973662851,-1,-0.018299339298051484,0.017299339298051483
FBK,2025-05-30,QQQ,XLF,IJR,RF,0.65,0.08,0.5367221280030613,-1,-0.016597780861225996,0.015597780861225995
SITM,2025-05-30,QQQ,XLK,,RF,0.65,0.02,0.37457786611367866,-1,-0.01652930107497787,0.01552930107497787
SLVM,2025-05-30,QQQ,XLB,MDY,LR,0.625,0.02,0.20526502544032524,-1,-0.016369350782799254,0.015369350782799253
CARS,2025-05-30,QQQ,XLY,MDY,RF,0.575,0.02,0.47278079681634644,-1,-0.0161594301637283,0.0151594301637283
WSC,2025-05-30,QQQ,XLI,MDY,RF,0.65,0.04,0.5117923130654046,-1,-0.015581045333875485,0.014581045333875484
SMPL,2025-05-30,QQQ,XLP,,LR,0.65,0.04,0.5840675765897878,-1,-0.015305901741299852,0.01430590174129985
STEL,2025-05-30,QQQ,XLF,IJR,LR,0.65,0.06,0.5047373079635309,-1,-0.014866620669093767,0.013866620669093766
ACT,2025-05-30,QQQ,XLF,MDY,LR,0.65,0.04,0.4387913048983674,-1,-0.014251560555710504,0.013251560555710504
DOCN,2025-05-30,QQQ,XLY,,RF,0.575,0.02,0.45748767268299484,-1,-0.014211459905726202,0.0132114599057262
HCC,2025-05-30,QQQ,XLB,IJR,RF,0.55,0.02,0.46992227813544163,-1,-0.013604877078356621,0.01260487707835662
GTES,2025-05-30,QQQ,XLI,MDY,RF,0.65,0.02,0.4736433605527314,-1,-0.013494930852151052,0.012494930852151052
CRGY,2025-05-30,QQQ,XLE,MDY,RF,0.65,0.04,0.5498412483764552,-1,-0.013437831411169903,0.012437831411169904
CARG,2025-05-30,QQQ,XLY,,RF,0.55,0.02,0.4667331459996897,-1,-0.012974418958817211,0.01197441895881721
SNCY,2025-05-30,QQQ,XLI,MDY,LR,0.6,0.02,0.2853045307491711,-1,-0.012954920238297508,0.011954920238297508
NABL,2025-05-30,QQQ,XLK,,RF,0.6,0.02,0.4410824287238902,-1,-0.012951302219063567,0.011951302219063566
EMBC,2025-05-30,QQQ,XLV,MDY,LR,0.55,0.1,0.41762233631398943,-1,-0.0128495778795104,0.011849577879510399
ICHR,2025-05-30,QQQ,XLK,MDY,RF,0.625,0.02,0.515366898824023,-1,-0.012259894553949591,0.01125989455394959
XPEL,2025-05-30,QQQ,XLI,MDY,RF,0.55,0.02,0.44945729028932213,-1,-0.012080482107355853,0.011080482107355853
ASIX,2025-05-30,QQQ,XLB,IJR,RF,0.65,0.06,0.5204985400838141,-1,-0.01128394978724136,0.01028394978724136
REZI,2025-05-30,QQQ,XLI,MDY,LR,0.6,0.1,0.37198116804157183,-1,-0.0108250727284674,0.009825072728467402
VCTR,2025-05-30,QQQ,XLF,MDY,LR,0.6,0.02,0.4704830479404248,-1,-0.008826057656344631,0.007826057656344632
CRC,2025-05-30,QQQ,XLE,MDY,RF,0.575,0.02,0.5222745415275785,-1,-0.007657237109342673,0.006657237109342673
STEP,2025-05-30,QQQ,XLF,MDY,LR,0.575,0.06,0.38883815946302097,-1,-0.007373762741961635,0.006373762741961635
GOLF,2025-05-30,QQQ,XLI,MDY,LR,0.65,0.06,0.3777967431386975,-1,-0.005993061947371959,0.004993061947371959
SDGR,2025-05-30,QQQ,XLY,MDY,RF,0.55,0.08,0.2853320604754148,-1,-0.004607837956438362,0.0036078379564383617
ACA,2025-05-30,QQQ,XLI,MDY,RF,0.6,0.08,0.5084356906807173,-1,-0.0039430203187854375,0.0029430203187854375
VRRM,2025-05-30,QQQ,XLI,MDY,RF,0.625,0.02,0.46654805040916175,-1,-0.003769330850250844,0.002769330850250844
KGS,2025-05-30,QQQ,XLE,MDY,RF,0.55,0.02,0.4923896588846739,-1,-0.003440028925733104,0.002440028925733104
FCPT,2025-05-30,QQQ,XLRE,MDY,LR,0.625,0.1,0.5029348178118782,-1,-0.003163288807196658,0.002163288807196658
OGN,2025-05-30,QQQ,XLV,MDY,LR,0.65,0.04,0.3995831437065961,-1,-0.002942398294552986,0.0019423982945529859
LBRT,2025-05-30,QQQ,XLE,IJR,RF,0.6,0.06,0.5422236852768693,0,-0.008632724718846314,-0.0
GO,2025-05-30,QQQ,XLP,,RF,0.6,0.08,0.5226251558558188,0,0.002693444445261161,0.0
AESI,2025-05-30,QQQ,XLE,MDY,RF,0.575,0.1,0.5392865678291581,0,-0.021216729573137322,-0.0
VSCO,2025-05-30,QQQ,XLY,MDY,RF,0.55,0.1,0.5584904841928239,0,-0.03172861762896148,-0.0
REYN,2025-05-30,QQQ,XLP,,RF,0.65,0.04,0.6293166221404387,0,-0.010348235014684126,-0.0
PTGX,2025-05-30,QQQ,XLRE,MDY,LR,0.55,0.02,0.537605249242413,0,0.05665362818035988,0.0
PLMR,2025-05-30,QQQ,XLF,,LR,0.575,0.08,0.5218067823858632,0,0.019565964102879755,0.0
INSP,2025-05-30,QQQ,XLI,,RF,0.55,0.04,0.514923619865892,0,-0.037665160531872556,-0.0
PGNY,2025-05-30,QQQ,XLY,MDY,LR,0.55,0.1,0.4848177709632274,0,0.005369928855765963,0.0
CTKB,2025-05-30,QQQ,XLI,MDY,RF,0.55,0.1,0.4703166839737741,0,0.017111433525908264,0.0
BL,2025-05-30,QQQ,XLB,,LR,0.6,0.06,0.5983496695304127,0,-0.014561442770335171,-0.0
INSW,2025-05-30,QQQ,XLE,MDY,RF,0.55,0.1,0.5138367073911041,0,-0.012670662949019262,-0.0
NGVT,2025-05-30,QQQ,XLB,IJR,LR,0.6,0.1,0.6194973239452582,0,-0.0291140964948726,-0.0
CNR,2025-05-30,QQQ,XLE,IJR,RF,0.65,0.08,0.5777335538326643,0,-0.04095303891508749,-0.0
TMDX,2025-05-30,QQQ,XLK,,RF,0.55,0.02,0.5661619666096868,0,-0.037902230132594146,-0.0
WHD,2025-05-30,QQQ,XLE,IJR,LR,0.55,0.1,0.474392655580319,0,-0.006567415602866758,-0.0
MGY,2025-05-30,QQQ,XLE,IJR,RF,0.55,0.1,0.4596534905066999,0,0.0012339874979348442,0.0
KNTK,2025-05-30,QQQ,XLE,MDY,RF,0.55,0.1,0.4644476738158208,0,-0.009183073600024268,-0.0
KRYS,2025-05-30,QQQ,XLV,,RF,0.55,0.08,0.519300151252174,0,-0.010349324613718996,-0.0
PENG,2025-05-30,QQQ,XLK,,LR,0.575,0.1,0.6247657452372979,0,-0.0007374532570703675,-0.0
PRVA,2025-05-30,QQQ,XLY,MDY,LR,0.625,0.02,0.27442418693892845,-1,-0.0007592357867044536,-0.00024076421329554645
ARLO,2025-05-30,QQQ,XLY,MDY,LR,0.55,0.1,0.3465287870709312,-1,-1.3023328888756534e-06,-0.0009986976671111244
JXN,2025-05-30,QQQ,XLF,MDY,RF,0.625,0.1,0.4857318186387879,-1,0.0005309137084445343,-0.0015309137084445344
EPRT,2025-05-30,QQQ,XLRE,MDY,LR,0.65,0.02,0.3528718125262038,-1,0.0009780147707548837,-0.0019780147707548837
CRSR,2025-05-30,QQQ,XLK,IJR,RF,0.625,0.02,0.5005469874276909,-1,0.0012649711772506735,-0.0022649711772506735
MIR,2025-05-30,QQQ,XLI,,LR,0.6,0.1,0.30797665256915796,-1,0.0027362060795742306,-0.0037362060795742306
KTB,2025-05-30,QQQ,XLB,IJR,RF,0.6,0.1,0.457869724868642,-1,0.0030332582042386447,-0.004033258204238645
SNDR,2025-05-30,QQQ,XLI,MDY,RF,0.65,0.06,0.5711571898335541,-1,0.004298192903541564,-0.005298192903541564
YOU,2025-05-30,QQQ,XLF,MDY,RF,0.65,0.1,0.5226774786529292,-1,0.008100589095721446,-0.009100589095721447
VSTS,2025-05-30,QQQ,XLB,MDY,RF,0.55,0.04,0.4803917679559675,-1,0.008324321894445801,-0.009324321894445802
NATL,2025-05-30,QQQ,XLY,MDY,LR,0.65,0.08,0.927134221853753,1,-0.009272829305183828,-0.010272829305183827
PECO,2025-05-30,QQQ,XLRE,,LR,0.575,0.04,0.4109511484458326,-1,0.009510004959355356,-0.010510004959355355
NE,2025-05-30,QQQ,XLE,MDY,RF,0.575,0.08,0.48664529699126,-1,0.011431370026199492,-0.012431370026199491
