Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
SEM,2025-07-31,SPY,XLI,MDY,RF,0.625,0.04,0.5228215491685596,-1,-0.07972311184068745,0.07872311184068745
ADMA,2025-07-31,SPY,XLC,MDY,LR,0.6,0.02,0.683183492107719,1,0.05692487353762758,0.05592487353762758
UNIT,2025-07-31,SPY,XLRE,MDY,LR,0.575,0.02,0.28330659596679514,-1,-0.02699788000042977,0.02599788000042977
NOG,2025-07-31,SPY,XLE,MDY,RF,0.625,0.06,0.49102365483663063,-1,-0.019451615290446988,0.018451615290446987
MYRG,2025-07-31,SPY,XLI,IJR,LR,0.575,0.08,0.6605649550471155,1,0.011415921166394113,0.010415921166394112
CTRE,2025-07-31,SPY,XLRE,MDY,LR,0.575,0.06,0.6681509664099522,1,0.010197245048808198,0.009197245048808197
DNOW,2025-07-31,SPY,XLE,IJR,LR,0.65,0.02,0.48726381625149456,-1,-0.00873097743308167,0.00773097743308167
BOX,2025-07-31,SPY,XLF,,LR,0.55,0.02,0.4146398692353085,-1,-0.0077103623981687455,0.0067103623981687455
FRPT,2025-07-31,SPY,XLI,,LR,0.55,0.06,0.37651726287879916,-1,-0.003709928076324167,0.002709928076324167
EIG,2025-07-31,SPY,XLF,IJR,RF,0.575,0.1,0.4441284979854912,-1,-0.002302556493038418,0.001302556493038418
PINC,2025-07-31,SPY,XLF,MDY,RF,0.65,0.06,0.511794984719548,-1,-0.0013007691232874313,0.00030076912328743126
GKOS,2025-07-31,SPY,XLY,,RF,0.55,0.1,0.5011629171194463,0,0.03862112864508433,0.0
GRBK,2025-07-31,SPY,XLB,MDY,LR,0.575,0.1,0.627059311857071,0,0.09179099674286731,0.0
CALX,2025-07-31,SPY,XLY,MDY,RF,0.55,0.1,0.585492113693683,0,0.023956648327465975,0.0
LMAT,2025-07-31,SPY,XLY,IJR,RF,0.575,0.1,0.5157413489908883,0,0.039045307502543314,0.0
ENVA,2025-07-31,SPY,XLF,IJR,LR,0.575,0.1,0.6117858056907318,0,0.03497582170684192,0.0
HCI,2025-07-31,SPY,XLF,MDY,RF,0.55,0.1,0.4848706149451562,0,0.002464755336998762,0.0
CNK,2025-07-31,SPY,XLB,IJR,LR,0.55,0.1,0.6033333435564292,0,-0.031437318501049395,-0.0
CHEF,2025-07-31,SPY,XLI,MDY,LR,0.575,0.1,0.5682831131097653,0,0.0001559549710829105,0.0
CVI,2025-07-31,SPY,XLE,MDY,LR,0.625,0.1,0.5815212339064902,0,-0.0053619414180403144,-0.0
COLL,2025-07-31,SPY,XLB,MDY,RF,0.55,0.1,0.5253659976265262,0,0.04604714907126457,0.0
COOP,2025-07-31,SPY,XLF,MDY,RF,0.575,0.1,0.5331260732663227,0,0.16436062061434897,0.0
CPRX,2025-07-31,SPY,XLV,,RF,0.55,0.1,0.5619105311407041,0,0.002232682329603782,0.0
CUBI,2025-07-31,SPY,XLF,IJR,RF,0.55,0.08,0.48539737598860355,0,0.05378794874123677,0.0
LPG,2025-07-31,SPY,XLE,MDY,RF,0.6,0.1,0.5997993490229728,0,-0.01255568091243429,-0.0
ZWS,2025-07-31,SPY,XLI,MDY,RF,0.55,0.1,0.47191811904950515,0,0.06811785327012097,0.0
BOOT,2025-07-31,SPY,XLY,MDY,LR,0.6,0.1,0.6376691214805339,0,0.09002160604946918,0.0
QTWO,2025-07-31,SPY,XLY,,LR,0.6,0.06,0.6214734538142617,0,0.0017814537735468886,0.0
AL,2025-07-31,SPY,XLI,MDY,LR,0.625,0.04,0.6290090227485253,0,0.030319078475141807,0.0
VCYT,2025-07-31,SPY,XLY,MDY,LR,0.575,0.1,0.5140816289271944,0,0.0736694628347684,0.0
TWO,2025-07-31,SPY,XLRE,MDY,RF,0.6,0.08,0.5693431597203648,0,0.0397164531564419,0.0
TGTX,2025-07-31,SPY,XLRE,,LR,0.6,0.1,0.5072779039290755,0,0.008842298740577544,0.0
SPSC,2025-07-31,SPY,XLY,IJR,RF,0.6,0.1,0.5394557350588237,0,0.044417252772633656,0.0
EFC,2025-07-31,SPY,XLRE,MDY,LR,0.625,0.02,0.6409922350508475,0,0.02192629335949446,0.0
SHAK,2025-07-31,SPY,XLY,MDY,RF,0.55,0.08,0.5699204357599345,0,0.027342510799554937,0.0
LQDT,2025-07-31,SPY,XLI,IJR,LR,0.55,0.1,0.4848578997429558,0,-0.014216820927696713,-0.0
PMT,2025-07-31,SPY,XLRE,MDY,RF,0.6,0.08,0.5376194304433287,0,0.02749972539601686,0.0
PAHC,2025-07-31,SPY,XLI,IJR,LR,0.65,0.06,0.6552684775183113,0,0.07857864053221303,0.0
NXRT,2025-07-31,SPY,XLRE,MDY,RF,0.6,0.1,0.5901588293835384,0,0.01865855288700467,0.0
ATEN,2025-07-31,SPY,XLI,MDY,RF,0.55,0.1,0.5414442739016134,0,0.01050926564310987,0.0
AWI,2025-07-31,SPY,XLI,MDY,LR,0.575,0.06,0.5388749617713134,0,0.03565545618445118,0.0
MXL,2025-07-31,SPY,XLK,,LR,0.6,0.1,0.5522377879432339,0,0.03688396849492151,0.0
AROC,2025-07-31,SPY,XLE,MDY,LR,0.55,0.08,0.45708180102803614,-1,-0.0009223113601797717,-7.768863982022828e-05
WSR,2025-07-31,SPY,XLRE,IJR,LR,0.625,0.1,0.425073315378852,-1,0.00018833111243826695,-0.001188331112438267
VIRT,2025-07-31,SPY,XLF,,RF,0.575,0.06,0.45032954130763697,-1,0.0002064865928316697,-0.0012064865928316697
CWEN,2025-07-31,SPY,XLU,MDY,LR,0.65,0.06,0.40581676732267713,-1,0.0009975324422056763,-0.0019975324422056764
CWEN-A,2025-07-31,SPY,XLU,MDY,RF,0.625,0.02,0.5030329308145011,-1,0.0012306059213513499,-0.00223060592135135
GNL,2025-07-31,SPY,XLRE,MDY,RF,0.65,0.02,0.5481688870507959,-1,0.002535112050325642,-0.003535112050325642
AAMI,2025-07-31,SPY,XLF,MDY,LR,0.55,0.08,0.4237706526563154,-1,0.0028662658031042426,-0.0038662658031042426
ADUS,2025-07-31,SPY,XLB,,LR,0.55,0.08,0.41513974162937145,-1,0.003819563246623342,-0.004819563246623342
UE,2025-07-31,SPY,XLRE,MDY,RF,0.65,0.1,0.49148424282889747,-1,0.004901479402224906,-0.005901479402224906
YELP,2025-07-31,SPY,XLY,MDY,RF,0.575,0.04,0.5302292808639415,-1,0.007193244532352212,-0.008193244532352213
VTOL,2025-07-31,SPY,XLE,IJR,RF,0.625,0.02,0.48971261534026334,-1,0.007311665241965682,-0.008311665241965683
EVTC,2025-07-31,SPY,XLF,MDY,RF,0.65,0.02,0.533510573546485,-1,0.00814219689283756,-0.009142196892837559
LRN,2025-07-31,SPY,XLF,IJR,LR,0.55,0.1,0.705483505956161,1,-0.008721124895238876,-0.009721124895238877
VTLE,2025-07-31,SPY,XLE,MDY,RF,0.575,0.02,0.4760189890335975,-1,0.009902616411098724,-0.010902616411098725
PARR,2025-07-31,SPY,XLE,MDY,RF,0.6,0.02,0.5682495859781002,-1,0.01095285994566427,-0.011952859945664269
TDC,2025-07-31,SPY,XLY,,RF,0.625,0.04,0.46421288537023453,-1,0.012135475930572709,-0.01313547593057271
AMSF,2025-07-31,SPY,XLF,IJR,RF,0.625,0.06,0.5167953028154346,-1,0.012215331677576387,-0.013215331677576388
TRNO,2025-07-31,SPY,XLRE,MDY,RF,0.65,0.02,0.6091121328079866,-1,0.012241351792024877,-0.013241351792024878
AAT,2025-07-31,SPY,XLRE,MDY,RF,0.65,0.06,0.5349095125716337,-1,0.015921918310333336,-0.016921918310333336
MSGS,2025-07-31,SPY,XLI,MDY,RF,0.625,0.1,0.5243467317826517,-1,0.01931814030294368,-0.020318140302943682
SXC,2025-07-31,SPY,XLB,IJR,LR,0.65,0.08,0.5194540383124524,-1,0.021835949140869705,-0.022835949140869706
ALEX,2025-07-31,SPY,XLRE,MDY,RF,0.625,0.02,0.5793057818243001,-1,0.0218731127213037,-0.022873112721303702
KALU,2025-07-31,SPY,XLB,MDY,LR,0.625,0.02,0.5535008656129731,-1,0.022580387861117157,-0.023580387861117158
XNCR,2025-07-31,SPY,XLV,MDY,LR,0.65,0.1,0.31143063439258967,-1,0.02415476460855826,-0.025154764608558262
AHH,2025-07-31,SPY,XLRE,MDY,RF,0.65,0.04,0.5903599677642748,-1,0.024509960143630417,-0.025509960143630418
HASI,2025-07-31,SPY,XLRE,MDY,LR,0.6,0.06,0.4499855256759183,-1,0.025135270081153693,-0.026135270081153694
DEA,2025-07-31,SPY,XLRE,MDY,RF,0.625,0.02,0.4643288560408436,-1,0.025579920443581972,-0.026579920443581973
ARR,2025-07-31,SPY,XLRE,MDY,LR,0.625,0.02,0.5056976843342114,-1,0.025957993233228345,-0.026957993233228346
GOGO,2025-07-31,SPY,XLI,IJR,LR,0.6,0.06,0.42756835980601765,-1,0.02716508528748055,-0.02816508528748055
DEI,2025-07-31,SPY,XLRE,MDY,RF,0.625,0.06,0.5568464287842431,-1,0.028010368906178293,-0.029010368906178294
TRIP,2025-07-31,SPY,XLY,MDY,LR,0.65,0.02,0.602958565947786,-1,0.029770473864424257,-0.030770473864424257
MMI,2025-07-31,SPY,XLRE,MDY,LR,0.55,0.02,0.4542681608045854,-1,0.03019427687947427,-0.03119427687947427
TNDM,2025-07-31,SPY,XLK,,LR,0.55,0.1,0.33121559262892414,-1,0.030489206437311886,-0.03148920643731189
ETSY,2025-07-31,SPY,XLY,,RF,0.55,0.02,0.45073248098699326,-1,0.03077038231992877,-0.03177038231992877
NAVI,2025-07-31,SPY,XLF,MDY,RF,0.65,0.04,0.5420713910079451,-1,0.03297030845355119,-0.033970308453551194
CSW,2025-07-31,SPY,XLI,MDY,RF,0.6,0.04,0.4890075336245399,-1,0.03336726830906961,-0.03436726830906961
ANGI,2025-07-31,SPY,XLY,,LR,0.575,0.06,0.37538515542138584,-1,0.03509925749313533,-0.036099257493135334
SPNT,2025-07-31,SPY,XLF,MDY,RF,0.625,0.02,0.5549155831078753,-1,0.035481820416756744,-0.036481820416756745
APLE,2025-07-31,SPY,XLI,MDY,RF,0.65,0.06,0.5576733286811204,-1,0.03553705256770548,-0.03653705256770548
ENPH,2025-07-31,SPY,XLB,MDY,LR,0.65,0.02,0.5233290174054163,-1,0.036166301205147536,-0.03716630120514754
TRUP,2025-07-31,SPY,XLY,MDY,LR,0.55,0.08,0.4142345986307802,-1,0.03696435242385633,-0.03796435242385633
MWA,2025-07-31,SPY,XLI,MDY,LR,0.55,0.08,0.406682608847298,-1,0.03749435602147751,-0.03849435602147751
SUPN,2025-07-31,SPY,XLF,MDY,LR,0.65,0.02,0.47911252700634543,-1,0.03781432443353444,-0.03881432443353444
ALRM,2025-07-31,SPY,XLY,,RF,0.625,0.02,0.4927691765045653,-1,0.03792603386133116,-0.03892603386133116
ARI,2025-07-31,SPY,XLRE,MDY,LR,0.65,0.04,0.585451740709322,-1,0.03808550052186474,-0.03908550052186474
NBHC,2025-07-31,SPY,XLF,IJR,RF,0.625,0.06,0.5255500462386129,-1,0.03893429090571374,-0.039934290905713744
NMIH,2025-07-31,SPY,XLF,MDY,RF,0.65,0.04,0.5336590886117962,-1,0.039153620487507285,-0.040153620487507286
QNST,2025-07-31,SPY,XLF,MDY,LR,0.625,0.1,0.5159671954031203,-1,0.03967429293266555,-0.04067429293266555
DAN,2025-07-31,SPY,XLI,MDY,LR,0.6,0.06,0.45852106717518865,-1,0.04010833834513849,-0.04110833834513849
VRTS,2025-07-31,SPY,XLF,MDY,RF,0.55,0.04,0.5039193623091536,-1,0.04061549546268001,-0.04161549546268001
CENTA,2025-07-31,SPY,XLI,IJR,RF,0.6,0.08,0.4975469951024617,-1,0.041269352351251676,-0.04226935235125168
KAR,2025-07-31,SPY,XLI,MDY,RF,0.65,0.06,0.5406288576330236,-1,0.04180012607936852,-0.04280012607936852
AMPH,2025-07-31,SPY,XLV,IJR,RF,0.65,0.02,0.4872510555622426,-1,0.04444711390288825,-0.04544711390288825
JBTM,2025-07-31,SPY,XLI,IJR,RF,0.6,0.06,0.5076506228736073,-1,0.044909285717443834,-0.045909285717443835
ESI,2025-07-31,SPY,XLB,MDY,LR,0.625,0.06,0.426365658853546,-1,0.046017003558848885,-0.047017003558848885
