Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
OGN,2025-01-31,QQQ,XLV,MDY,RF,0.65,0.06,0.5231389905017176,-1,-0.042148215966392476,0.041148215966392475
FTRE,2025-01-31,QQQ,XLB,MDY,RF,0.55,0.08,0.34079014299076044,-1,-0.04210751312495714,0.04110751312495714
AHCO,2025-01-31,QQQ,XLB,MDY,RF,0.65,0.1,0.4338173054510245,-1,-0.04057141480902262,0.03957141480902262
HAYW,2025-01-31,QQQ,XLI,MDY,LR,0.575,0.02,0.25501088909433994,-1,-0.03241789857935548,0.03141789857935548
VIR,2025-01-31,QQQ,XLY,,RF,0.625,0.04,0.39361413123332634,-1,-0.020802070794963677,0.019802070794963676
AESI,2025-01-31,QQQ,XLE,MDY,LR,0.65,0.06,0.27587928906433196,-1,-0.019095440148723223,0.018095440148723222
ASO,2025-01-31,QQQ,XLI,MDY,RF,0.55,0.08,0.43691780933301944,-1,-0.017849211497673583,0.016849211497673582
EYE,2025-01-31,QQQ,XLY,MDY,RF,0.65,0.04,0.5281215043247375,-1,-0.013593747261155451,0.01259374726115545
VSCO,2025-01-31,QQQ,XLY,MDY,LR,0.55,0.02,0.4501091480189179,-1,-0.011958811072542942,0.010958811072542943
XPEL,2025-01-31,QQQ,XLI,MDY,RF,0.625,0.06,0.41971419884901023,-1,-0.011266131089165205,0.010266131089165204
AMR,2025-01-31,QQQ,XLE,MDY,RF,0.65,0.02,0.542332079289443,-1,-0.010188552740651866,0.009188552740651865
NE,2025-01-31,QQQ,XLE,MDY,LR,0.575,0.08,0.3010554812748487,-1,-0.0083360037654468,0.0073360037654467995
ASIX,2025-01-31,QQQ,XLB,IJR,RF,0.625,0.08,0.5102255378955401,-1,-0.006787058454463077,0.005787058454463077
CRC,2025-01-31,QQQ,XLE,MDY,RF,0.6,0.08,0.4345106565994876,-1,-0.005915115192087032,0.004915115192087032
DOCN,2025-01-31,QQQ,XLY,,RF,0.55,0.02,0.41112990657623455,-1,-0.004954678330856468,0.003954678330856468
LBRT,2025-01-31,QQQ,XLE,IJR,RF,0.65,0.08,0.4727802215954928,-1,-0.00458134041736453,0.00358134041736453
CARG,2025-01-31,QQQ,XLY,,RF,0.575,0.02,0.49942419410930483,-1,-0.0038444294066722617,0.0028444294066722617
EXPI,2025-01-31,QQQ,XLY,MDY,LR,0.625,0.1,0.36126003858130323,-1,-0.0027721857853292876,0.0017721857853292876
KRYS,2025-01-31,QQQ,XLV,,RF,0.55,0.08,0.41599120403925716,-1,-0.0026391221796022504,0.0016391221796022504
PECO,2025-01-31,QQQ,XLRE,,LR,0.55,0.04,0.254562801393842,-1,-0.0014005913034871133,0.0004005913034871133
SNCY,2025-01-31,QQQ,XLI,MDY,LR,0.55,0.06,0.2488968543603362,-1,-0.0012893017738540655,0.0002893017738540655
SLVM,2025-01-31,QQQ,XLB,MDY,RF,0.65,0.02,0.4865746827985179,-1,-0.0011086564652083367,0.00010865646520833664
KREF,2025-01-31,QQQ,XLRE,MDY,LR,0.625,0.1,0.7215838485925645,0,0.017202733979978978,0.0
REYN,2025-01-31,QQQ,XLP,,RF,0.65,0.08,0.5801258791738654,0,0.014945744522403635,0.0
GSHD,2025-01-31,QQQ,XLI,,LR,0.575,0.04,0.5518181907171383,0,0.0075224975688068605,0.0
MBC,2025-01-31,QQQ,XLB,MDY,RF,0.575,0.06,0.5361773717667349,0,-0.0031149366078733268,-0.0
JXN,2025-01-31,QQQ,XLF,MDY,LR,0.625,0.06,0.6384365600323358,0,0.005052851893920369,0.0
REZI,2025-01-31,QQQ,XLI,MDY,LR,0.6,0.08,0.5242165757683556,0,0.005086213155366337,0.0
RXO,2025-01-31,QQQ,XLI,IJR,LR,0.625,0.1,0.6960917125137107,0,0.011150483817426018,0.0
PTGX,2025-01-31,QQQ,XLRE,MDY,LR,0.625,0.06,0.6226777327148119,0,0.0013029505616494776,0.0
PI,2025-01-31,QQQ,XLI,MDY,RF,0.55,0.1,0.5380778332211049,0,-0.005000778992858059,-0.0
SMPL,2025-01-31,QQQ,XLP,,LR,0.55,0.08,0.5361135659999138,0,-0.016896293594386637,-0.0
HRMY,2025-01-31,QQQ,XLI,MDY,LR,0.575,0.1,0.4840385723064774,0,0.016942733020970872,0.0
HCC,2025-01-31,QQQ,XLB,IJR,RF,0.575,0.06,0.5638364300959381,0,-0.00494429753919594,-0.0
NGVT,2025-01-31,QQQ,XLB,IJR,RF,0.55,0.1,0.5251997222825381,0,-0.014979160131812497,-0.0
PAYO,2025-01-31,QQQ,XLC,,RF,0.55,0.1,0.492395580305705,0,0.012617027299063246,0.0
KTB,2025-01-31,QQQ,XLB,IJR,RF,0.55,0.1,0.4956734761050381,0,-0.04415680203527503,-0.0
FHB,2025-01-31,QQQ,XLF,IJR,RF,0.6,0.06,0.5773724102511859,0,0.02623917559367966,0.0
CWK,2025-01-31,QQQ,XLRE,MDY,RF,0.55,0.08,0.5126025771586292,0,-0.016927895096131716,-0.0
STEP,2025-01-31,QQQ,XLF,MDY,RF,0.55,0.06,0.5520235240512552,0,0.022465963065677663,0.0
CTKB,2025-01-31,QQQ,XLI,MDY,RF,0.55,0.06,0.5123970010845411,0,0.118302394307905,0.0
GO,2025-01-31,QQQ,XLP,,RF,0.55,0.06,0.5487240319815143,0,0.017255329213153685,0.0
DFH,2025-01-31,QQQ,XLB,MDY,RF,0.55,0.1,0.4789764982844023,0,-0.030055238707577772,-0.0
TALO,2025-01-31,QQQ,XLE,IJR,LR,0.65,0.08,0.5847637235970988,0,-0.056104531203232326,-0.0
BTU,2025-01-31,QQQ,XLE,MDY,RF,0.55,0.1,0.5087427289170247,0,-0.029509674036367763,-0.0
ARLO,2025-01-31,QQQ,XLY,MDY,RF,0.55,0.06,0.5868718187250181,0,-0.002621525782266834,-0.0
EPRT,2025-01-31,QQQ,XLRE,MDY,LR,0.55,0.1,0.558036551183332,0,0.0020894604354124028,0.0
CNR,2025-01-31,QQQ,XLE,IJR,RF,0.625,0.1,0.6151931059034095,0,-0.02802288982580363,-0.0
FBK,2025-01-31,QQQ,XLF,IJR,RF,0.6,0.06,0.5779542268833141,0,0.02307679241423185,0.0
ADNT,2025-01-31,QQQ,XLB,MDY,LR,0.65,0.06,0.6003467575067337,0,-0.049028374166579534,-0.0
FCPT,2025-01-31,QQQ,XLRE,MDY,LR,0.65,0.08,0.7146005922051515,0,0.021647821043881632,0.0
PENG,2025-01-31,QQQ,XLK,,LR,0.6,0.1,0.5879162669400302,0,0.013424816923619694,0.0
FTDR,2025-01-31,QQQ,XLY,MDY,RF,0.55,0.1,0.5232253507041563,0,-0.004795088715306591,-0.0
SNDR,2025-01-31,QQQ,XLI,MDY,RF,0.6,0.02,0.5875623562062878,0,0.0025695036596937604,0.0
WHD,2025-01-31,QQQ,XLE,IJR,LR,0.625,0.1,0.5946052082001045,0,0.006730142084232735,0.0
GOLF,2025-01-31,QQQ,XLI,MDY,LR,0.65,0.02,0.4623046661042987,-1,-6.521745927933614e-05,-0.0009347825407206639
BL,2025-01-31,QQQ,XLB,,LR,0.575,0.1,0.44990487173283755,-1,0.0003241432301304462,-0.0013241432301304462
JBGS,2025-01-31,QQQ,XLRE,MDY,RF,0.65,0.06,0.47856728492587136,-1,0.0009711398573746515,-0.0019711398573746515
CRGY,2025-01-31,QQQ,XLE,MDY,RF,0.55,0.02,0.49805630633602993,-1,0.0016952265610976503,-0.0026952265610976503
FBRT,2025-01-31,QQQ,XLRE,IJR,RF,0.6,0.1,0.43983748228151504,-1,0.0020732061386681223,-0.0030732061386681223
WSC,2025-01-31,QQQ,XLI,MDY,RF,0.625,0.02,0.552800055625248,-1,0.002593549170064052,-0.003593549170064052
MGY,2025-01-31,QQQ,XLE,IJR,RF,0.575,0.06,0.5087733072916744,-1,0.0027667293565889492,-0.0037667293565889493
PLMR,2025-01-31,QQQ,XLF,,RF,0.575,0.04,0.4629149683929598,-1,0.003069418362198085,-0.004069418362198085
ACT,2025-01-31,QQQ,XLF,MDY,RF,0.65,0.04,0.5424210007090574,-1,0.003938582734507067,-0.004938582734507067
CARS,2025-01-31,QQQ,XLY,MDY,RF,0.65,0.04,0.5219906277113684,-1,0.004511355873084013,-0.005511355873084013
YOU,2025-01-31,QQQ,XLF,MDY,RF,0.55,0.1,0.4039567126945787,-1,0.005411164364847443,-0.006411164364847443
