Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
GKOS,2025-04-30,SPY,XLY,,LR,0.625,0.1,0.2599724264412229,-1,-0.13275726844811103,0.13175726844811103
QRVO,2025-04-30,SPY,XLK,,RF,0.65,0.02,0.45666373177232605,-1,-0.0608965945878564,0.0598965945878564
LRN,2025-04-30,SPY,XLF,IJR,LR,0.55,0.1,0.7016219751951561,1,0.051368109079520545,0.050368109079520544
WD,2025-04-30,SPY,XLRE,IJR,RF,0.575,0.04,0.5058202791723871,-1,-0.04574424937563011,0.04474424937563011
VCYT,2025-04-30,SPY,XLY,MDY,RF,0.575,0.02,0.48944547522078397,-1,-0.044711021405403485,0.043711021405403484
WSR,2025-04-30,SPY,XLRE,IJR,LR,0.6,0.1,0.46888821736667446,-1,-0.041872559546072344,0.04087255954607234
PLAY,2025-04-30,SPY,XLI,MDY,LR,0.65,0.08,0.4838616887774431,-1,-0.04140308268719747,0.04040308268719747
ETSY,2025-04-30,SPY,XLY,,LR,0.6,0.02,0.2649100580312492,-1,-0.03203045414628358,0.03103045414628358
AOSL,2025-04-30,SPY,XLK,MDY,LR,0.575,0.06,0.42962433190681676,-1,-0.03125123264523758,0.03025123264523758
CC,2025-04-30,SPY,XLB,MDY,RF,0.625,0.02,0.4974406555962612,-1,-0.03005675426318891,0.02905675426318891
GOGO,2025-04-30,SPY,XLI,IJR,LR,0.6,0.02,0.5383185666589849,-1,-0.028972522741543334,0.027972522741543333
FRPT,2025-04-30,SPY,XLI,,LR,0.55,0.04,0.4050580450598058,-1,-0.02894670101662139,0.02794670101662139
CABO,2025-04-30,SPY,XLC,,RF,0.6,0.08,0.4891824042669264,-1,-0.02884253511398642,0.02784253511398642
TRUP,2025-04-30,SPY,XLY,MDY,LR,0.575,0.06,0.4873948077248622,-1,-0.028479184755660816,0.027479184755660815
APLE,2025-04-30,SPY,XLI,MDY,RF,0.65,0.04,0.5518167202940589,-1,-0.027689637964552517,0.026689637964552516
