Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
FLR,2025-07-31,SPY,XLI,MDY,LR,0.6,0.02,0.5743802705503193,-1,-0.16138128896293047,0.16038128896293047
NSP,2025-07-31,SPY,XLI,MDY,RF,0.65,0.06,0.5177145538041247,-1,-0.1454730271580613,0.1444730271580613
ATR,2025-07-31,SPY,XLB,MDY,RF,0.625,0.06,0.47053826616259103,-1,-0.05884869658343362,0.05784869658343362
COLM,2025-07-31,SPY,XLB,MDY,RF,0.625,0.08,0.4924132819681561,-1,-0.04139741008407608,0.04039741008407608
CNX,2025-07-31,SPY,XLE,MDY,LR,0.625,0.08,0.44356998486013877,-1,-0.025566602867410144,0.024566602867410144
MTZ,2025-07-31,SPY,XLI,MDY,LR,0.55,0.08,0.46419830394691464,-1,-0.0250714369271733,0.024071436927173298
INGR,2025-07-31,SPY,XLP,MDY,RF,0.6,0.06,0.5006949980162855,-1,-0.023600743952786694,0.022600743952786693
DLB,2025-07-31,SPY,XLB,MDY,LR,0.65,0.04,0.5072316216441628,-1,-0.02262052588273159,0.02162052588273159
COKE,2025-07-31,SPY,XLP,MDY,LR,0.575,0.02,0.8346735489710801,1,0.02128371225908593,0.02028371225908593
ILMN,2025-07-31,SPY,XLY,,LR,0.625,0.02,0.5065474777709809,-1,-0.012014170086521423,0.011014170086521422
NFG,2025-07-31,SPY,XLU,MDY,LR,0.625,0.1,0.4144511013990135,-1,-0.009551628121297152,0.008551628121297151
HRB,2025-07-31,SPY,XLF,,LR,0.55,0.04,0.6449132653163272,1,0.009073209720487502,0.0080732097204875
SWX,2025-07-31,SPY,XLU,MDY,RF,0.625,0.02,0.5308730891994127,-1,-0.00902877334296067,0.00802877334296067
IDA,2025-07-31,SPY,XLU,,RF,0.6,0.06,0.48227477606398755,-1,-0.008872181174421494,0.007872181174421494
KTOS,2025-07-31,SPY,XLI,IJR,LR,0.575,0.02,0.4611535462333352,-1,-0.008003661857216132,0.007003661857216132
UGI,2025-07-31,SPY,XLRE,MDY,LR,0.55,0.02,0.5718584436952825,1,0.0041855510975540924,0.0031855510975540924
CYTK,2025-07-31,SPY,XLV,IJR,LR,0.65,0.02,0.5456239640193923,-1,-0.003311229438718725,0.002311229438718725
OGE,2025-07-31,SPY,XLU,,RF,0.625,0.02,0.5028380000649587,-1,-0.003280386936743324,0.002280386936743324
FCFS,2025-07-31,SPY,XLF,MDY,RF,0.6,0.06,0.49631460464287885,-1,-0.002314417815382894,0.001314417815382894
XPO,2025-07-31,SPY,XLI,MDY,RF,0.55,0.1,0.5418408381620968,0,0.09071954166081689,0.0
TXRH,2025-07-31,SPY,XLY,MDY,RF,0.55,0.1,0.49919234593206485,0,0.047081090822169464,0.0
EHC,2025-07-31,SPY,XLV,MDY,LR,0.575,0.04,0.569845209606265,0,0.0007688729062194201,0.0
ORI,2025-07-31,SPY,XLF,MDY,LR,0.55,0.1,0.6450413770697161,0,0.017515027010536935,0.0
WPC,2025-07-31,SPY,XLRE,MDY,LR,0.65,0.1,0.7319095731501944,0,0.017698665500584243,0.0
PPC,2025-07-31,SPY,XLP,,LR,0.55,0.1,0.6043225661761301,0,0.0052175218845888814,0.0
AAON,2025-07-31,SPY,XLI,IJR,RF,0.55,0.08,0.5187579273791411,0,0.051797432665449006,0.0
CW,2025-07-31,SPY,XLI,MDY,LR,0.55,0.1,0.5558141600372621,0,0.027488512918240567,0.0
EPR,2025-07-31,SPY,XLRE,MDY,RF,0.55,0.1,0.5046803891737438,0,0.01831604460496225,0.0
CUZ,2025-07-31,SPY,XLRE,MDY,LR,0.65,0.1,0.6677874497968043,0,0.006490775980474742,0.0
RBC,2025-07-31,SPY,XLI,MDY,LR,0.625,0.08,0.5480685136305844,0,0.06729085664600526,0.0
RGLD,2025-07-31,SPY,XLB,MDY,LR,0.625,0.06,0.665835888389212,0,-0.016507671045457827,-0.0
RLI,2025-07-31,SPY,XLF,IJR,RF,0.55,0.06,0.521298108544432,0,0.02427949986284126,0.0
ALV,2025-07-31,SPY,XLB,MDY,LR,0.575,0.1,0.5268455863621027,0,0.029863204787971588,0.0
UNM,2025-07-31,SPY,XLF,,RF,0.55,0.1,0.47975393174827324,0,0.006553614989180258,0.0
OPCH,2025-07-31,SPY,XLV,MDY,RF,0.55,0.1,0.4914167481940004,0,-0.023629118239053296,-0.0
OHI,2025-07-31,SPY,XLRE,MDY,LR,0.65,0.08,0.65045448735586,0,0.031338426481884896,0.0
HALO,2025-07-31,SPY,XLV,IJR,RF,0.55,0.1,0.5432458691261464,0,-0.020937011105866085,-0.0
UMBF,2025-07-31,SPY,XLF,IJR,RF,0.55,0.1,0.5170752996988395,0,0.055375694219827944,0.0
NYT,2025-07-31,SPY,XLI,,RF,0.575,0.1,0.5555048345049275,0,0.017618469989206707,0.0
FCN,2025-07-31,SPY,XLV,,RF,0.575,0.1,0.4970945261102685,0,0.000505508780300549,0.0
NJR,2025-07-31,SPY,XLU,MDY,RF,0.55,0.1,0.5329873523436933,0,0.0009586002799444361,0.0
FHI,2025-07-31,SPY,XLF,MDY,RF,0.6,0.1,0.5412426968715544,0,0.02866426251560649,0.0
FIX,2025-07-31,SPY,XLI,IJR,LR,0.55,0.1,0.5753513294246936,0,0.04624296769181979,0.0
FLEX,2025-07-31,SPY,XLK,MDY,LR,0.575,0.06,0.5576189088949162,0,0.056241569314700424,0.0
MZTI,2025-07-31,SPY,XLP,MDY,LR,0.6,0.1,0.5544157117957496,0,0.020700475532194215,0.0
WWD,2025-07-31,SPY,XLI,MDY,LR,0.55,0.1,0.5229567471591654,0,0.04517853995436487,0.0
MLI,2025-07-31,SPY,XLI,IJR,RF,0.55,0.1,0.49707390400358314,0,0.03368032012102844,0.0
GBCI,2025-07-31,SPY,XLF,IJR,LR,0.625,0.06,0.624303566735625,0,0.059077432514439907,0.0
