Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
POWI,2025-09-30,QQQ,XLK,MDY,LR,0.65,0.02,0.5084504094548784,-1,-0.05851133356988422,0.05751133356988422
RMBS,2025-09-30,QQQ,XLK,,LR,0.65,0.02,0.5374561397728769,-1,-0.04918832465894077,0.04818832465894077
OPCH,2025-09-30,QQQ,XLV,MDY,LR,0.65,0.02,0.44787166385391375,-1,-0.044053068380677095,0.043053068380677094
CHE,2025-09-30,QQQ,XLV,IJR,RF,0.65,0.02,0.5480477461381298,-1,-0.03421409180087613,0.03321409180087613
ALK,2025-09-30,QQQ,XLI,MDY,RF,0.625,0.02,0.5176060805247337,-1,-0.033462407651653876,0.032462407651653875
NYT,2025-09-30,QQQ,XLI,,RF,0.575,0.06,0.49117869982225426,-1,-0.031948550847153916,0.030948550847153915
WTRG,2025-09-30,QQQ,XLU,,RF,0.625,0.02,0.4109517173099573,-1,-0.03159832008569162,0.03059832008569162
SYNA,2025-09-30,QQQ,XLK,,LR,0.55,0.1,0.418784168574422,-1,-0.0303064503899464,0.0293064503899464
SLAB,2025-09-30,QQQ,XLK,MDY,RF,0.625,0.08,0.5206273003730577,-1,-0.02744307020774776,0.02644307020774776
BKH,2025-09-30,QQQ,XLU,MDY,RF,0.625,0.02,0.5114539296815928,-1,-0.027285316044305827,0.026285316044305826
PRGO,2025-09-30,QQQ,XLV,,RF,0.6,0.02,0.5071911575316748,-1,-0.027128148734770995,0.026128148734770994
AMG,2025-09-30,QQQ,XLF,MDY,RF,0.625,0.08,0.5083358368440437,-1,-0.026757277409335815,0.025757277409335814
RLI,2025-09-30,QQQ,XLF,IJR,RF,0.65,0.08,0.5487092731794485,-1,-0.02583541693919506,0.024835416939195058
SAIA,2025-09-30,QQQ,XLI,MDY,LR,0.625,0.1,0.4305462418622155,-1,-0.02455369266617747,0.02355369266617747
BDC,2025-09-30,QQQ,XLI,MDY,RF,0.625,0.04,0.5268017682794432,-1,-0.02354815278793969,0.022548152787939688
AGCO,2025-09-30,QQQ,XLI,MDY,LR,0.65,0.02,0.4750762583065656,-1,-0.02244312324334065,0.021443123243340648
BBWI,2025-09-30,QQQ,XLY,MDY,RF,0.55,0.02,0.49123979302715876,-1,-0.021459520370963533,0.020459520370963533
OGE,2025-09-30,QQQ,XLU,,LR,0.625,0.02,0.47499205104395215,-1,-0.02071257123791676,0.019712571237916757
AAL,2025-09-30,QQQ,XLY,MDY,RF,0.6,0.02,0.4999395297270767,-1,-0.020315978177008344,0.019315978177008343
FLEX,2025-09-30,QQQ,XLK,MDY,RF,0.65,0.1,0.5468286074862895,-1,-0.019877624526276845,0.018877624526276844
CLH,2025-09-30,QQQ,XLI,MDY,RF,0.65,0.08,0.5495274719724867,-1,-0.0190128118795497,0.0180128118795497
KNX,2025-09-30,QQQ,XLI,MDY,RF,0.65,0.02,0.5664005850585009,-1,-0.018980085061006347,0.017980085061006346
GHC,2025-09-30,QQQ,XLF,MDY,RF,0.625,0.06,0.44807607049218556,-1,-0.018795547606624587,0.017795547606624586
CXT,2025-09-30,QQQ,XLI,MDY,LR,0.575,0.04,0.48524550563077334,-1,-0.018491799281078875,0.017491799281078874
NJR,2025-09-30,QQQ,XLU,MDY,RF,0.6,0.04,0.47741984283657907,-1,-0.017752348765226026,0.016752348765226025
FHI,2025-09-30,QQQ,XLF,MDY,RF,0.625,0.04,0.5328446223483229,-1,-0.01717331634457712,0.01617331634457712
LECO,2025-09-30,QQQ,XLI,MDY,RF,0.625,0.08,0.513704927570533,-1,-0.016401865191120024,0.015401865191120023
RBC,2025-09-30,QQQ,XLI,MDY,LR,0.65,0.02,0.5853223930812804,-1,-0.01595677365442243,0.014956773654422429
COKE,2025-09-30,QQQ,XLP,MDY,LR,0.55,0.04,0.7245741763976006,1,0.01553070115541837,0.01453070115541837
AVNT,2025-09-30,QQQ,XLB,IJR,LR,0.625,0.06,0.43067576571581045,-1,-0.01547637465186694,0.014476374651866939
MORN,2025-09-30,QQQ,XLF,,LR,0.575,0.02,0.5001222899693476,-1,-0.015412459466492794,0.014412459466492795
HRB,2025-09-30,QQQ,XLF,,LR,0.55,0.02,0.6782613267016786,1,0.015118279697040028,0.014118279697040027
AIT,2025-09-30,QQQ,XLI,IJR,RF,0.65,0.08,0.5307410252948691,-1,-0.014807665940925935,0.013807665940925935
SBRA,2025-09-30,QQQ,XLRE,MDY,LR,0.65,0.08,0.5112060294215341,-1,-0.014449018353794491,0.01344901835379449
EXP,2025-09-30,QQQ,XLI,MDY,RF,0.6,0.02,0.5495838084450777,-1,-0.014350874285894443,0.013350874285894442
MSM,2025-09-30,QQQ,XLI,MDY,LR,0.6,0.1,0.41534929993425346,-1,-0.01332797404715339,0.01232797404715339
IDA,2025-09-30,QQQ,XLU,,RF,0.625,0.02,0.4658302003211478,-1,-0.013253569258945722,0.012253569258945721
BMRN,2025-09-30,QQQ,XLV,,RF,0.65,0.02,0.5189162511371316,-1,-0.012900222315350898,0.011900222315350897
