Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
VST,2024-11-29,SPY,XLK,,RF,0.55,0.06,0.32102369558054866,-1,-0.04316778973997758,0.042167789739977576
CEG,2024-11-29,SPY,XLK,,LR,0.55,0.02,0.34228141186647315,-1,-0.03364261820274915,0.03264261820274915
DASH,2024-11-29,SPY,XLY,,RF,0.625,0.02,0.4352829787649838,-1,-0.030997463625372777,0.029997463625372776
PLTR,2024-11-29,SPY,XLY,,RF,0.625,0.08,0.480585419496141,-1,-0.028497118775462155,0.027497118775462154
HOOD,2024-11-29,SPY,XLY,,RF,0.575,0.02,0.46056530862810374,-1,-0.022387444578260855,0.021387444578260854
COIN,2024-11-29,SPY,XLY,,LR,0.6,0.1,0.4825730863811146,-1,-0.016702292730985016,0.015702292730985015
CRWD,2024-11-29,SPY,XLK,,RF,0.55,0.1,0.4450292947804293,-1,-0.009149607300032116,0.008149607300032117
DDOG,2024-11-29,SPY,XLK,,RF,0.55,0.02,0.4418743392123629,-1,-0.007351717311636125,0.006351717311636125
OTIS,2024-11-29,SPY,XLI,MDY,LR,0.55,0.02,0.22878736222077936,-1,-0.0060253037164871,0.0050253037164871
HPE,2024-11-29,SPY,XLK,MDY,RF,0.625,0.02,0.5235262252070315,-1,-0.00449904749851145,0.00349904749851145
CARR,2024-11-29,SPY,XLI,MDY,RF,0.6,0.06,0.49614970059130903,-1,-0.004292610199364485,0.0032926101993644846
EXE,2024-11-29,SPY,XLE,MDY,RF,0.55,0.1,0.43042450507520835,-1,-0.0036318135334811805,0.0026318135334811804
GEHC,2024-11-29,SPY,XLB,,RF,0.6,0.02,0.4271604573673862,-1,-0.0022444142786717477,0.0012444142786717477
FOXA,2024-11-29,SPY,XLF,MDY,RF,0.65,0.02,0.5190688425648677,-1,-0.0020032832702718668,0.0010032832702718667
FOX,2024-11-29,SPY,XLF,MDY,LR,0.6,0.08,0.3240844009366349,-1,-0.001797600770012059,0.000797600770012059
APP,2024-11-29,SPY,XLC,,RF,0.55,0.1,0.4754210693967055,0,-0.00915419474827376,-0.0
ABNB,2024-11-29,SPY,XLY,,RF,0.55,0.1,0.45059988737680984,0,0.0024294142507290282,0.0
INVH,2024-11-29,SPY,XLRE,MDY,RF,0.625,0.06,0.4732332386690365,-1,-0.0009705531408778453,-2.944685912215474e-05
VICI,2024-11-29,SPY,XLRE,MDY,RF,0.65,0.02,0.4724797478165256,-1,-0.0008762111225216248,-0.00012378887747837523
FTV,2024-11-29,SPY,XLI,MDY,RF,0.65,0.04,0.556047940513652,-1,0.0041503002703445376,-0.005150300270344538
CTVA,2024-11-29,SPY,XLB,MDY,RF,0.65,0.02,0.4285536098622088,-1,0.004864100416074193,-0.005864100416074193
DOW,2024-11-29,SPY,XLB,MDY,RF,0.625,0.02,0.45886449606801155,-1,0.005930651146798159,-0.006930651146798159
HWM,2024-11-29,SPY,XLI,MDY,RF,0.6,0.06,0.47176061373866285,-1,0.00837723507380974,-0.00937723507380974
DAY,2024-11-29,SPY,XLY,,LR,0.65,0.02,0.5274191686113053,-1,0.010648297052649512,-0.011648297052649512
LW,2024-11-29,SPY,XLV,MDY,RF,0.65,0.06,0.49550982462135024,-1,0.01581374071279825,-0.01681374071279825
IR,2024-11-29,SPY,XLI,MDY,RF,0.625,0.08,0.4927002930508219,-1,0.019381479726360003,-0.020381479726360004
UBER,2024-11-29,SPY,XLI,MDY,RF,0.625,0.06,0.4965330006957017,-1,0.024959525902973408,-0.02595952590297341
DELL,2024-11-29,SPY,XLK,,LR,0.55,0.02,0.6626261026587714,1,-0.028649988171346095,-0.029649988171346096
MRNA,2024-11-29,SPY,XLV,,RF,0.6,0.04,0.47845566165773834,-1,0.029564646844639823,-0.030564646844639824
XYZ,2024-11-29,SPY,XLY,,RF,0.65,0.04,0.4471670732209174,-1,0.03607585808149451,-0.03707585808149451
TTD,2024-11-29,SPY,XLY,,RF,0.55,0.02,0.4545766986661161,-1,0.04401682216056271,-0.045016822160562714
