Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
GWRE,2024-05-31,QQQ,XLK,,RF,0.65,0.02,0.5344109535097565,-1,-0.04400198681340009,0.04300198681340009
PCTY,2024-05-31,QQQ,XLY,,RF,0.65,0.06,0.5374277307701173,-1,-0.03221124545114776,0.031211245451147757
MTDR,2024-05-31,QQQ,XLE,MDY,RF,0.625,0.02,0.5545162435571709,-1,-0.02598877634852171,0.02498877634852171
FNF,2024-05-31,QQQ,XLF,MDY,LR,0.575,0.1,0.694600713126373,1,0.023692235022765053,0.022692235022765052
VNOM,2024-05-31,QQQ,XLE,MDY,RF,0.625,0.08,0.537540546105748,-1,-0.022421467206464797,0.021421467206464796
MUSA,2024-05-31,QQQ,XLP,MDY,LR,0.575,0.08,0.7241762045326634,1,0.022013256219073154,0.021013256219073153
STWD,2024-05-31,QQQ,XLRE,MDY,LR,0.575,0.02,0.6079209498049228,1,0.017623481534872656,0.016623481534872656
AVAV,2024-05-31,QQQ,XLI,IJR,LR,0.575,0.06,0.6736117047044932,1,0.017360296066146138,0.016360296066146137
G,2024-05-31,QQQ,XLI,,RF,0.65,0.08,0.5615928541555989,-1,-0.01677384887075142,0.01577384887075142
WING,2024-05-31,QQQ,XLY,,LR,0.55,0.02,0.7461439587153306,1,0.01569841084371667,0.014698410843716668
WMS,2024-05-31,QQQ,XLB,MDY,RF,0.65,0.06,0.5836993876556035,-1,-0.0122899680297065,0.011289968029706499
PEN,2024-05-31,QQQ,XLY,,RF,0.6,0.1,0.4942551172371161,-1,-0.011718369560994639,0.010718369560994638
BRX,2024-05-31,QQQ,XLRE,MDY,LR,0.65,0.02,0.6725982143277337,1,0.009957253166909194,0.008957253166909193
COTY,2024-05-31,QQQ,XLB,MDY,RF,0.6,0.1,0.4852832816199741,-1,-0.009191730453498324,0.008191730453498323
BWXT,2024-05-31,QQQ,XLI,MDY,RF,0.625,0.1,0.5169401894884174,-1,-0.0083246561460803,0.0073246561460803
FAF,2024-05-31,QQQ,XLRE,MDY,LR,0.6,0.1,0.7069453030679136,1,0.007027713908751996,0.006027713908751996
EXLS,2024-05-31,QQQ,XLI,,RF,0.6,0.02,0.502843238017658,-1,-0.006192200789323095,0.005192200789323095
CNH,2024-05-31,QQQ,XLB,MDY,RF,0.6,0.02,0.5008302609316867,-1,-0.00473497288759321,0.0037349728875932103
VAC,2024-05-31,QQQ,XLI,MDY,RF,0.625,0.04,0.5477798138300883,-1,-0.004570977837957253,0.0035709778379572526
MTSI,2024-05-31,QQQ,XLK,,LR,0.55,0.02,0.494858761032912,-1,-0.004095231062756525,0.003095231062756525
HOMB,2024-05-31,QQQ,XLF,IJR,RF,0.6,0.02,0.47921958290961586,-1,-0.0020900046552233187,0.0010900046552233186
ACM,2024-05-31,QQQ,XLI,MDY,LR,0.6,0.02,0.503413033107456,-1,-0.0017072369152525612,0.0007072369152525612
FBIN,2024-05-31,QQQ,XLB,MDY,RF,0.625,0.02,0.48291206645068824,-1,-0.001204072351347691,0.00020407235134769098
OGS,2024-05-31,QQQ,XLU,MDY,RF,0.625,0.06,0.5652952053342661,0,0.035585891027563946,0.0
SAIC,2024-05-31,QQQ,XLI,MDY,RF,0.625,0.1,0.5431642027704112,0,-0.0949067291772491,-0.0
LEA,2024-05-31,QQQ,XLB,MDY,RF,0.55,0.08,0.47282429077223626,0,0.024066988571879187,0.0
VOYA,2024-05-31,QQQ,XLF,MDY,RF,0.575,0.1,0.5617771027552129,0,0.017599260358659125,0.0
LNTH,2024-05-31,QQQ,XLB,MDY,RF,0.575,0.1,0.5171420312505274,0,0.020409895674850315,0.0
LOPE,2024-05-31,QQQ,XLF,MDY,LR,0.55,0.1,0.5988551099284236,0,0.010698961334175274,0.0
UAA,2024-05-31,QQQ,XLB,MDY,LR,0.6,0.02,0.6052841143113273,0,-0.021495842288560885,-0.0
SFM,2024-05-31,QQQ,XLI,,RF,0.55,0.1,0.5585865150539128,0,0.0045058444823803025,0.0
RGA,2024-05-31,QQQ,XLF,MDY,RF,0.55,0.08,0.50960309153025,0,-0.007486906317928038,-0.0
OC,2024-05-31,QQQ,XLI,MDY,RF,0.55,0.04,0.5167571601862325,0,0.022148896473159985,0.0
REXR,2024-05-31,QQQ,XLRE,MDY,RF,0.65,0.1,0.5792903332304582,0,-0.005073437325850732,-0.0
QLYS,2024-05-31,QQQ,XLY,,LR,0.55,0.06,0.592363174143705,0,-0.03747923221510206,-0.0
NSA,2024-05-31,QQQ,XLRE,MDY,RF,0.575,0.1,0.5363602794694023,0,0.010186278706382784,0.0
NWE,2024-05-31,QQQ,XLU,MDY,LR,0.65,0.06,0.5934509972043621,0,0.012765006745356071,0.0
IRDM,2024-05-31,QQQ,XLI,IJR,RF,0.575,0.06,0.5269773114856764,0,-0.03514237821897202,-0.0
PBF,2024-05-31,QQQ,XLE,MDY,RF,0.55,0.1,0.4959345901767937,0,0.027957745692551706,0.0
ALLY,2024-05-31,QQQ,XLF,MDY,RF,0.65,0.1,0.5598598227319923,0,0.00950911035112364,0.0
KBR,2024-05-31,QQQ,XLI,MDY,LR,0.55,0.1,0.5685606198820533,0,-0.0009316901218611659,-0.0
WU,2024-05-31,QQQ,XLB,,RF,0.55,0.1,0.5069446951452253,0,0.006176632631204185,0.0
AXTA,2024-05-31,QQQ,XLB,MDY,RF,0.55,0.08,0.5377152009651912,0,0.019839521386155842,0.0
CHRD,2024-05-31,QQQ,XLE,,LR,0.55,0.08,0.5807224028388641,0,-0.02217610258102722,-0.0
CIVI,2024-05-31,QQQ,XLE,MDY,RF,0.625,0.08,0.5748697597471469,0,-0.02291770717857376,-0.0
BURL,2024-05-31,QQQ,XLY,MDY,LR,0.65,0.02,0.6616826048711373,0,-0.013929619661846799,-0.0
ENSG,2024-05-31,QQQ,XLV,MDY,LR,0.6,0.1,0.6748150147577511,0,-0.015394206311667193,-0.0
CELH,2024-05-31,QQQ,XLY,,LR,0.575,0.02,0.5809171758257484,0,-0.06869496372759962,-0.0
EVR,2024-05-31,QQQ,XLF,MDY,LR,0.625,0.04,0.5967558659688786,0,0.0064553326247792355,0.0
FIVE,2024-05-31,QQQ,XLY,MDY,LR,0.65,0.04,0.642947745806715,0,0.0208099217503801,0.0
FN,2024-05-31,QQQ,XLK,,LR,0.55,0.1,0.5376357572705003,0,-0.010197676180483652,-0.0
BLD,2024-05-31,QQQ,XLB,MDY,RF,0.55,0.04,0.5738870068429548,0,-0.009719448181062832,-0.0
APPF,2024-05-31,QQQ,XLI,,LR,0.6,0.08,0.5940937318463115,0,0.003387740407429526,0.0
AMH,2024-05-31,QQQ,XLRE,,RF,0.6,0.08,0.5855367381793105,0,-0.0009301821049215483,-0.0
H,2024-05-31,QQQ,XLI,MDY,LR,0.6,0.1,0.6045914951746828,0,-0.0031457580376320045,-0.0
HQY,2024-05-31,QQQ,XLF,MDY,RF,0.55,0.1,0.5190797378123244,0,-0.0024002345083353194,-0.0
