Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
PSN,2024-09-30,QQQ,XLI,MDY,LR,0.575,0.06,0.7914359752045045,1,0.028030907863812547,0.027030907863812546
SHC,2024-09-30,QQQ,XLB,,RF,0.65,0.02,0.5094566379389227,-1,-0.02108170197339377,0.02008170197339377
VAL,2024-09-30,QQQ,XLE,MDY,LR,0.575,0.06,0.40813021947971634,-1,-0.012885558582416974,0.011885558582416973
TWLO,2024-09-30,QQQ,XLY,,RF,0.575,0.04,0.47465643580377326,-1,-0.012351327359491465,0.011351327359491466
WH,2024-09-30,QQQ,XLI,MDY,LR,0.575,0.06,0.7364393106681651,1,0.007986370702368482,0.006986370702368482
ROIV,2024-09-30,QQQ,XLI,,RF,0.55,0.1,0.42842368571441136,-1,-0.005845111529386053,0.004845111529386053
AVTR,2024-09-30,QQQ,XLV,,LR,0.625,0.1,0.3630771526210638,-1,-0.004680441698567966,0.003680441698567966
GXO,2024-09-30,QQQ,XLB,MDY,LR,0.55,0.1,0.16734914076166404,-1,-0.0046657719275716575,0.0036657719275716575
DOCS,2024-09-30,QQQ,XLC,,RF,0.65,0.08,0.5191047872692244,-1,-0.0023520342852393055,0.0013520342852393055
RYAN,2024-09-30,QQQ,XLI,,LR,0.65,0.08,0.6211064801765709,0,0.02606788591262695,0.0
PR,2024-09-30,QQQ,XLE,IJR,RF,0.625,0.1,0.5582316678672334,0,0.0034082819744778465,0.0
ONTO,2024-09-30,QQQ,XLK,,LR,0.6,0.08,0.6280717289604858,0,0.04888963570674771,0.0
NXT,2024-09-30,QQQ,XLI,MDY,LR,0.65,0.04,0.6881673780076133,0,0.041380449967293745,0.0
NTNX,2024-09-30,QQQ,XLK,,LR,0.6,0.1,0.5422272882408945,0,-0.019249660460931448,-0.0
UA,2024-09-30,QQQ,XLB,MDY,LR,0.65,0.1,0.610280417306479,0,0.022637448206620822,0.0
MEDP,2024-09-30,QQQ,XLV,MDY,LR,0.65,0.04,0.628959637066095,0,0.02062466978055676,0.0
