Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
PSN,2024-09-30,SPY,XLI,MDY,LR,0.65,0.1,0.828273120528785,1,0.025812401387091875,0.024812401387091874
SHC,2024-09-30,SPY,XLB,,RF,0.55,0.1,0.40182635721080273,-1,-0.020982546840134224,0.019982546840134223
BILL,2024-09-30,SPY,XLY,,RF,0.575,0.06,0.49313477566805713,-1,-0.016409023637982332,0.015409023637982331
GTM,2024-09-30,SPY,XLY,,RF,0.6,0.02,0.5077533741440492,-1,-0.015222287612229124,0.014222287612229125
TWLO,2024-09-30,SPY,XLY,,LR,0.6,0.04,0.3891444995457945,-1,-0.012335735418103549,0.011335735418103548
VAL,2024-09-30,SPY,XLE,MDY,LR,0.6,0.1,0.3794974737490877,-1,-0.011503243263723241,0.01050324326372324
WH,2024-09-30,SPY,XLI,MDY,LR,0.55,0.08,0.7071358916235606,1,0.008968147415745772,0.007968147415745773
ELF,2024-09-30,SPY,XLK,,RF,0.65,0.02,0.5906391364611343,-1,-0.006384940076598554,0.005384940076598554
ROIV,2024-09-30,SPY,XLI,,RF,0.575,0.1,0.4231724223484632,-1,-0.0061233965884349715,0.0051233965884349714
PR,2024-09-30,SPY,XLE,IJR,LR,0.575,0.1,0.6756186778840222,1,0.004354269052217171,0.0033542690522171707
GXO,2024-09-30,SPY,XLB,MDY,RF,0.575,0.06,0.44280978913944197,-1,-0.003041695713531436,0.002041695713531436
AVTR,2024-09-30,SPY,XLV,,LR,0.625,0.04,0.2305738668467298,-1,-0.0028790073262662287,0.0018790073262662287
DOCS,2024-09-30,SPY,XLC,,LR,0.55,0.04,0.13443572006242133,-1,-0.0011655907982541054,0.00016559079825410536
ONTO,2024-09-30,SPY,XLK,,LR,0.55,0.1,0.4947645588689811,0,0.04324491397852287,0.0
KNSL,2024-09-30,SPY,XLF,MDY,LR,0.55,0.08,0.567059883235797,0,0.04419441784807488,0.0
PK,2024-09-30,SPY,XLI,MDY,RF,0.625,0.08,0.5518378835156983,0,0.02127604585293744,0.0
HGV,2024-09-30,SPY,XLI,MDY,RF,0.625,0.04,0.6384344506484203,0,0.004829801055183762,0.0
OKTA,2024-09-30,SPY,XLK,,RF,0.55,0.06,0.5076063974194666,0,0.005359005263121806,0.0
