Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
MRNA,2025-03-31,SPY,XLV,,RF,0.575,0.1,0.42456723611605673,-1,-0.033188780253112976,0.032188780253112975
PLTR,2025-03-31,SPY,XLY,,RF,0.575,0.06,0.4375018492987553,-1,-0.029729687048075618,0.028729687048075617
HOOD,2025-03-31,SPY,XLY,,LR,0.575,0.04,0.18058311957515616,-1,-0.027622365538945273,0.026622365538945272
FOX,2025-03-31,SPY,XLF,MDY,RF,0.625,0.08,0.4919621471988084,-1,-0.021932135462484542,0.02093213546248454
COIN,2025-03-31,SPY,XLY,,LR,0.55,0.08,0.3093620388338267,-1,-0.02013272416526909,0.01913272416526909
GEHC,2025-03-31,SPY,XLB,,LR,0.6,0.08,0.4932440839476635,-1,-0.019107018567200967,0.018107018567200966
DOW,2025-03-31,SPY,XLB,MDY,RF,0.625,0.02,0.505924574934001,-1,-0.018214851705446986,0.017214851705446985
DASH,2025-03-31,SPY,XLY,,RF,0.6,0.02,0.394096697249191,-1,-0.0176403325677796,0.0166403325677796
FOXA,2025-03-31,SPY,XLF,MDY,RF,0.55,0.04,0.49560121140308167,-1,-0.017639223321325455,0.016639223321325454
CARR,2025-03-31,SPY,XLI,MDY,RF,0.65,0.08,0.4974429616065407,-1,-0.015680888339242065,0.014680888339242065
DAY,2025-03-31,SPY,XLY,,LR,0.575,0.08,0.2885780431492278,-1,-0.012660074281127127,0.011660074281127128
UBER,2025-03-31,SPY,XLI,MDY,RF,0.625,0.08,0.4763644722582015,-1,-0.010500685181261724,0.009500685181261723
INVH,2025-03-31,SPY,XLRE,MDY,LR,0.65,0.02,0.6007463503779119,-1,-0.010279243511298285,0.009279243511298284
FTV,2025-03-31,SPY,XLI,MDY,RF,0.625,0.08,0.5227758302551834,-1,-0.008835126035924928,0.007835126035924928
XYZ,2025-03-31,SPY,XLY,,LR,0.55,0.1,0.3796098358749717,-1,-0.003810991234816638,0.002810991234816638
HPE,2025-03-31,SPY,XLK,MDY,LR,0.65,0.04,0.4419354418427284,-1,-0.002246784187060042,0.0012467841870600418
ABNB,2025-03-31,SPY,XLY,,RF,0.55,0.1,0.461901449860074,0,0.000507170807880283,0.0
TTD,2025-03-31,SPY,XLY,,LR,0.55,0.1,0.5147616725874291,0,0.03198654788988912,0.0
DELL,2025-03-31,SPY,XLK,,LR,0.55,0.06,0.508878294672118,0,-0.004874170087844174,-0.0
HWM,2025-03-31,SPY,XLI,MDY,LR,0.6,0.08,0.6758476488883433,0,-0.005878605392599136,-0.0
VST,2025-03-31,SPY,XLK,,RF,0.55,0.06,0.516047083460942,0,0.01505341597170411,0.0
IR,2025-03-31,SPY,XLI,MDY,LR,0.65,0.02,0.64442235736689,0,-0.008558356917007497,-0.0
KVUE,2025-03-31,SPY,XLP,MDY,LR,0.6,0.1,0.5934205767404231,0,-0.003453647028894607,-0.0
APP,2025-03-31,SPY,XLC,,RF,0.55,0.1,0.5093214467239623,0,0.055350745831136285,0.0
VICI,2025-03-31,SPY,XLRE,MDY,RF,0.55,0.1,0.5018139680487032,0,-0.008891761997078947,-0.0
CTVA,2025-03-31,SPY,XLB,MDY,LR,0.55,0.06,0.41149030194538105,-1,1.0432903267773401e-05,-0.0010104329032677734
OTIS,2025-03-31,SPY,XLI,MDY,RF,0.55,0.1,0.4403351027557642,-1,0.002437274409267568,-0.003437274409267568
EXE,2025-03-31,SPY,XLE,MDY,LR,0.55,0.02,0.5191042521746441,-1,0.006051227760231239,-0.007051227760231239
LW,2025-03-31,SPY,XLV,MDY,LR,0.65,0.04,0.5536058656393237,-1,0.006727252145852238,-0.007727252145852238
CEG,2025-03-31,SPY,XLK,,LR,0.65,0.02,0.30400138967962415,-1,0.008671813714355815,-0.009671813714355815
DDOG,2025-03-31,SPY,XLK,,RF,0.65,0.06,0.5006909115576244,-1,0.008745638108804216,-0.009745638108804217
CRWD,2025-03-31,SPY,XLK,,RF,0.55,0.08,0.4525716070874741,-1,0.012510106851899355,-0.013510106851899354
