Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
FIVE,2024-12-31,QQQ,XLY,MDY,RF,0.625,0.08,0.5067400406429716,-1,-0.05800984878545426,0.05700984878545426
AVAV,2024-12-31,QQQ,XLI,IJR,LR,0.575,0.06,0.6352216824897025,1,0.02529664777629039,0.02429664777629039
BLD,2024-12-31,QQQ,XLB,MDY,LR,0.625,0.04,0.7232534432217792,1,0.022090280589249802,0.0210902805892498
VAC,2024-12-31,QQQ,XLI,MDY,RF,0.65,0.06,0.5731551780002017,-1,-0.016984249515220238,0.015984249515220237
STAG,2024-12-31,QQQ,XLRE,MDY,RF,0.65,0.04,0.5723354984403837,-1,-0.014685276155852365,0.013685276155852365
POR,2024-12-31,QQQ,XLU,,RF,0.6,0.06,0.46867306114796653,-1,-0.014421582598923243,0.013421582598923242
OGS,2024-12-31,QQQ,XLU,MDY,RF,0.625,0.02,0.5648701990046266,-1,-0.014028050402363493,0.013028050402363493
AMH,2024-12-31,QQQ,XLRE,,RF,0.6,0.08,0.48033823041837964,-1,-0.01241173914308579,0.01141173914308579
LNTH,2024-12-31,QQQ,XLB,MDY,RF,0.575,0.06,0.5039871220648048,-1,-0.012294500261082378,0.011294500261082377
PCTY,2024-12-31,QQQ,XLY,,RF,0.575,0.02,0.5159342279816979,-1,-0.011375712955283675,0.010375712955283674
NWE,2024-12-31,QQQ,XLU,MDY,RF,0.65,0.02,0.5304206353333605,-1,-0.011313121362982783,0.010313121362982784
HOMB,2024-12-31,QQQ,XLF,IJR,RF,0.575,0.04,0.510212216130957,-1,-0.008678347307092998,0.007678347307092998
WU,2024-12-31,QQQ,XLB,,RF,0.65,0.08,0.5243578633082455,-1,-0.008676683348053337,0.007676683348053337
IRT,2024-12-31,QQQ,XLRE,MDY,LR,0.575,0.02,0.7074098902050736,1,0.00744068244661027,0.00644068244661027
COTY,2024-12-31,QQQ,XLB,MDY,RF,0.625,0.04,0.542199278709422,-1,-0.006301560055467964,0.005301560055467964
VNOM,2024-12-31,QQQ,XLE,MDY,LR,0.55,0.08,0.6328386040630396,1,0.005952854973129446,0.004952854973129446
REXR,2024-12-31,QQQ,XLRE,MDY,LR,0.65,0.02,0.6815627226159424,1,0.005051276973919525,0.004051276973919525
HLI,2024-12-31,QQQ,XLF,MDY,RF,0.625,0.02,0.5490688830587674,-1,-0.004956194018973533,0.003956194018973533
TNL,2024-12-31,QQQ,XLI,MDY,RF,0.55,0.06,0.4569019752691245,-1,-0.0037671480200870406,0.0027671480200870406
TRU,2024-12-31,QQQ,XLI,,RF,0.65,0.1,0.5318898847379517,-1,-0.003149990403062763,0.002149990403062763
CNH,2024-12-31,QQQ,XLB,MDY,RF,0.65,0.08,0.5172715761554642,-1,-0.0023018252679209324,0.0013018252679209323
FNF,2024-12-31,QQQ,XLF,MDY,LR,0.575,0.1,0.6985573952364991,1,0.002148093509427099,0.0011480935094270988
ARMK,2024-12-31,QQQ,XLI,MDY,RF,0.65,0.06,0.5220933195302867,-1,-0.0016529703691633953,0.0006529703691633953
CPRI,2024-12-31,QQQ,XLB,MDY,LR,0.575,0.02,0.3833882034842638,-1,-0.0010365460310511674,3.654603105116743e-05
STWD,2024-12-31,QQQ,XLRE,MDY,LR,0.625,0.1,0.5978925795879607,0,0.012585730655295377,0.0
OC,2024-12-31,QQQ,XLI,MDY,RF,0.55,0.1,0.5269974601974319,0,0.0015966456351892023,0.0
ALLY,2024-12-31,QQQ,XLF,MDY,RF,0.55,0.1,0.5078162498362289,0,0.0012485051000664144,0.0
WING,2024-12-31,QQQ,XLY,,LR,0.575,0.02,0.5791651528426071,0,0.040165031403075833,0.0
LEA,2024-12-31,QQQ,XLB,MDY,RF,0.55,0.1,0.5014886358664736,0,-0.004785266404193985,-0.0
MTSI,2024-12-31,QQQ,XLK,,LR,0.55,0.02,0.5683258691994677,0,0.002997798326224811,0.0
UAA,2024-12-31,QQQ,XLB,MDY,LR,0.6,0.02,0.6118264165838062,0,3.7135309575290956e-05,0.0
VC,2024-12-31,QQQ,XLB,MDY,RF,0.55,0.04,0.5703188773410754,0,-0.007224353599001178,-0.0
OLLI,2024-12-31,QQQ,XLY,MDY,LR,0.55,0.1,0.5348084264153413,0,-0.0032696644091632357,-0.0
SFM,2024-12-31,QQQ,XLI,,RF,0.55,0.1,0.5912909844833187,0,0.0493860493616509,0.0
PBF,2024-12-31,QQQ,XLE,MDY,RF,0.55,0.06,0.5255013513554337,0,-0.0064742683993739,-0.0
