Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
PBF,2025-05-30,QQQ,XLE,MDY,RF,0.6,0.06,0.5028287197100645,-1,-0.05581263214359974,0.054812632143599736
PEN,2025-05-30,QQQ,XLY,,LR,0.55,0.02,0.40028267905626924,-1,-0.047337480396375614,0.04633748039637561
UAA,2025-05-30,QQQ,XLB,MDY,LR,0.6,0.02,0.49975758213708654,-1,-0.04563773901515885,0.04463773901515885
LEA,2025-05-30,QQQ,XLB,MDY,RF,0.625,0.04,0.4568076052146989,-1,-0.04480255026096398,0.04380255026096398
FBIN,2025-05-30,QQQ,XLB,MDY,LR,0.65,0.02,0.5096003407963766,-1,-0.04390968618988494,0.04290968618988494
VC,2025-05-30,QQQ,XLB,MDY,RF,0.6,0.06,0.48276581380444933,-1,-0.034808178921033904,0.0338081789210339
CIVI,2025-05-30,QQQ,XLE,MDY,LR,0.65,0.02,0.4266849582156817,-1,-0.03255321920868079,0.03155321920868079
VAC,2025-05-30,QQQ,XLI,MDY,RF,0.65,0.02,0.5646791807648259,-1,-0.02836696409678293,0.02736696409678293
COTY,2025-05-30,QQQ,XLB,MDY,RF,0.65,0.04,0.5083431597561193,-1,-0.026007291343036826,0.025007291343036826
NWE,2025-05-30,QQQ,XLU,MDY,LR,0.65,0.04,0.5780401843284537,-1,-0.02522187325293184,0.02422187325293184
CNH,2025-05-30,QQQ,XLB,MDY,RF,0.65,0.04,0.5622039854910372,-1,-0.023087062646834456,0.022087062646834455
ST,2025-05-30,QQQ,XLI,MDY,RF,0.625,0.1,0.505537223848411,-1,-0.021982258670446394,0.020982258670446393
AXTA,2025-05-30,QQQ,XLB,MDY,LR,0.65,0.04,0.5926052515330413,-1,-0.021422514907456162,0.02042251490745616
TRU,2025-05-30,QQQ,XLI,,RF,0.6,0.04,0.43850711976435486,-1,-0.020837988000429887,0.019837988000429886
MTDR,2025-05-30,QQQ,XLE,MDY,RF,0.65,0.02,0.5275957205847309,-1,-0.019864503836422166,0.018864503836422165
GTLS,2025-05-30,QQQ,XLI,MDY,RF,0.55,0.04,0.47191300820095167,-1,-0.019307527901049178,0.018307527901049177
H,2025-05-30,QQQ,XLI,MDY,RF,0.65,0.06,0.4518485905954397,-1,-0.01764196869610274,0.016641968696102738
BLD,2025-05-30,QQQ,XLB,MDY,LR,0.575,0.02,0.5265748057307048,-1,-0.017326637297663695,0.016326637297663694
IPGP,2025-05-30,QQQ,XLK,MDY,LR,0.6,0.02,0.5119159722078642,-1,-0.017127779311445435,0.016127779311445434
TMHC,2025-05-30,QQQ,XLB,MDY,RF,0.575,0.02,0.5426730311413696,-1,-0.01599798742871802,0.01499798742871802
OC,2025-05-30,QQQ,XLI,MDY,RF,0.55,0.04,0.47592591789656274,-1,-0.015615347608103751,0.014615347608103752
CROX,2025-05-30,QQQ,XLY,MDY,RF,0.6,0.08,0.5195189228341038,-1,-0.014540440400670467,0.013540440400670466
VOYA,2025-05-30,QQQ,XLF,MDY,RF,0.6,0.02,0.5392923926884841,-1,-0.014032354476285563,0.013032354476285563
ARMK,2025-05-30,QQQ,XLI,MDY,LR,0.65,0.06,0.553786903304598,-1,-0.012439328385628123,0.011439328385628122
ESNT,2025-05-30,QQQ,XLF,MDY,RF,0.65,0.06,0.4802260843068031,-1,-0.011494902050232094,0.010494902050232093
APPF,2025-05-30,QQQ,XLI,,LR,0.65,0.08,0.5395972485920354,-1,-0.010963736940603127,0.009963736940603127
ACM,2025-05-30,QQQ,XLI,MDY,LR,0.625,0.02,0.5765041122444469,-1,-0.01022238935075897,0.009222389350758971
FNF,2025-05-30,QQQ,XLF,MDY,RF,0.575,0.02,0.49065891524325894,-1,-0.009349330992125131,0.00834933099212513
PFGC,2025-05-30,QQQ,XLF,MDY,LR,0.625,0.02,0.5660114024292737,-1,-0.00921679888470533,0.00821679888470533
PCTY,2025-05-30,QQQ,XLY,,RF,0.65,0.1,0.5000766039076138,-1,-0.009125921624640192,0.008125921624640191
HOMB,2025-05-30,QQQ,XLF,IJR,RF,0.575,0.02,0.5446350240456815,-1,-0.008778575421528736,0.007778575421528736
EVR,2025-05-30,QQQ,XLF,MDY,RF,0.65,0.02,0.48490260248930817,-1,-0.008726662206144384,0.007726662206144384
GMED,2025-05-30,QQQ,XLI,MDY,RF,0.625,0.02,0.4310554026100684,-1,-0.007910495948791212,0.006910495948791212
GLPI,2025-05-30,QQQ,XLRE,MDY,LR,0.625,0.08,0.4528907275304979,-1,-0.0068263508811664195,0.0058263508811664195
FIVE,2025-05-30,QQQ,XLY,MDY,RF,0.625,0.06,0.49113630328762886,-1,-0.0066705231742085185,0.0056705231742085185
JAZZ,2025-05-30,QQQ,XLV,,LR,0.65,0.02,0.5782918283049953,-1,-0.005486088002385852,0.004486088002385852
REXR,2025-05-30,QQQ,XLRE,MDY,RF,0.65,0.02,0.5472307155676635,-1,-0.004796400689418882,0.0037964006894188823
AMH,2025-05-30,QQQ,XLRE,,LR,0.6,0.02,0.4558805854039187,-1,-0.004561961088163223,0.003561961088163223
OGS,2025-05-30,QQQ,XLU,MDY,RF,0.65,0.04,0.5777924287087632,-1,-0.004508649896978058,0.0035086498969780578
HLI,2025-05-30,QQQ,XLF,MDY,RF,0.6,0.02,0.4805085594019268,-1,-0.004331652487412253,0.003331652487412253
TNL,2025-05-30,QQQ,XLI,MDY,LR,0.625,0.06,0.5281017266027705,-1,-0.0039472948720026555,0.0029472948720026555
OLLI,2025-05-30,QQQ,XLY,MDY,RF,0.6,0.08,0.4713104880774399,-1,-0.001351145749339316,0.00035114574933931605
CELH,2025-05-30,QQQ,XLY,,RF,0.65,0.08,0.46993350952820184,-1,-0.0012924199610870027,0.00029241996108700266
PRI,2025-05-30,QQQ,XLF,MDY,RF,0.6,0.1,0.5526808107297982,0,-0.0011483662996758823,-0.0
POST,2025-05-30,QQQ,XLP,MDY,LR,0.65,0.1,0.5946677936802229,0,-0.005122577260977553,-0.0
VNOM,2025-05-30,QQQ,XLE,MDY,LR,0.575,0.02,0.5775107044212658,0,-0.014667207463172457,-0.0
RGA,2025-05-30,QQQ,XLF,MDY,RF,0.55,0.1,0.5152704474104821,0,-0.0038721016744496005,-0.0
WMS,2025-05-30,QQQ,XLB,MDY,LR,0.575,0.08,0.6285634690396003,0,-0.038813125112392585,-0.0
RH,2025-05-30,QQQ,XLY,MDY,RF,0.575,0.1,0.5316598289545184,0,-0.09907712838803237,-0.0
SAIC,2025-05-30,QQQ,XLI,MDY,LR,0.575,0.1,0.509717226089158,0,-0.13359490082913977,-0.0
SFM,2025-05-30,QQQ,XLI,,RF,0.55,0.1,0.4549095149314612,0,0.03527673883927642,0.0
STWD,2025-05-30,QQQ,XLRE,MDY,LR,0.6,0.02,0.5898134565670969,0,-0.013477644854727027,-0.0
KBR,2025-05-30,QQQ,XLI,MDY,RF,0.575,0.1,0.5182215727354875,0,-0.024666357823423687,-0.0
FN,2025-05-30,QQQ,XLK,,LR,0.55,0.08,0.5236595324466066,0,-0.018825147905320132,-0.0
GWRE,2025-05-30,QQQ,XLK,,RF,0.55,0.06,0.5004915157663467,0,-0.010710351088942839,-0.0
AR,2025-05-30,QQQ,XLE,MDY,RF,0.55,0.08,0.48073488891977617,0,0.00910650741257052,0.0
AVAV,2025-05-30,QQQ,XLI,IJR,LR,0.575,0.06,0.6078545813065209,0,0.011100159174978162,0.0
BRX,2025-05-30,QQQ,XLRE,MDY,LR,0.65,0.08,0.6118663048651534,0,-0.0146315309237254,-0.0
CG,2025-05-30,QQQ,XLI,MDY,RF,0.55,0.1,0.5003692168642444,0,-0.010444108559785774,-0.0
CHRD,2025-05-30,QQQ,XLE,,LR,0.575,0.1,0.5334282513653809,0,-0.008454994430626665,-0.0
CPRI,2025-05-30,QQQ,XLB,MDY,RF,0.55,0.08,0.5363405889119877,0,-0.0683131636282116,-0.0
CVLT,2025-05-30,QQQ,XLK,MDY,LR,0.6,0.1,0.510240787918832,0,0.0032316742441384693,0.0
ENSG,2025-05-30,QQQ,XLV,MDY,LR,0.6,0.1,0.6626430418163406,0,0.002236769678893232,0.0
EXLS,2025-05-30,QQQ,XLI,,LR,0.625,0.08,0.6872951548163747,0,-0.006045182703241144,-0.0
FAF,2025-05-30,QQQ,XLRE,MDY,LR,0.65,0.02,0.6447904144273824,0,-0.01696556508431831,-0.0
MUSA,2025-05-30,QQQ,XLP,MDY,LR,0.575,0.1,0.6553033269331036,0,-0.0049493854672873865,-0.0
