Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
CABO,2025-01-31,QQQ,XLC,,RF,0.6,0.02,0.4841476411424008,-1,-0.05039133322390629,0.04939133322390629
CC,2025-01-31,QQQ,XLB,MDY,RF,0.65,0.02,0.5389514453993186,-1,-0.03821380000825172,0.03721380000825172
VTLE,2025-01-31,QQQ,XLE,MDY,LR,0.65,0.04,0.5473084331210891,-1,-0.035319406711973735,0.034319406711973734
LRN,2025-01-31,QQQ,XLF,IJR,LR,0.575,0.1,0.6894037642722761,1,0.032852542131959386,0.031852542131959385
LGIH,2025-01-31,QQQ,XLB,MDY,RF,0.65,0.06,0.5232622185481812,-1,-0.03176276421579695,0.030762764215796948
RUN,2025-01-31,QQQ,XLRE,MDY,RF,0.65,0.02,0.552189778402556,-1,-0.030739144789935596,0.029739144789935595
SBH,2025-01-31,QQQ,XLB,MDY,RF,0.65,0.06,0.4978503396070033,-1,-0.02642925604880278,0.02542925604880278
FOXF,2025-01-31,QQQ,XLI,MDY,RF,0.65,0.02,0.5532683533215503,-1,-0.024500741794331378,0.023500741794331377
EIG,2025-01-31,QQQ,XLF,IJR,LR,0.6,0.1,0.7419561352149826,1,0.019767748922643553,0.018767748922643553
ENOV,2025-01-31,QQQ,XLB,MDY,RF,0.625,0.04,0.535807108742862,-1,-0.017359698434228472,0.01635969843422847
DEA,2025-01-31,QQQ,XLRE,MDY,RF,0.6,0.02,0.4912862193014568,-1,-0.01680412155015258,0.01580412155015258
XNCR,2025-01-31,QQQ,XLV,MDY,LR,0.6,0.1,0.4254470248025392,-1,-0.015147802634505625,0.014147802634505626
CWEN-A,2025-01-31,QQQ,XLU,MDY,LR,0.625,0.02,0.4660726137958853,-1,-0.01404111747465473,0.01304111747465473
AVNS,2025-01-31,QQQ,XLB,MDY,RF,0.625,0.08,0.4835663452987841,-1,-0.013384031867455631,0.012384031867455632
JBTM,2025-01-31,QQQ,XLI,IJR,LR,0.6,0.02,0.5521277201002492,-1,-0.01219655341088234,0.01119655341088234
CTRE,2025-01-31,QQQ,XLRE,MDY,LR,0.55,0.02,0.7287729859599228,1,0.012162727827335159,0.01116272782733516
CCS,2025-01-31,QQQ,XLB,MDY,RF,0.6,0.08,0.4563879478065174,-1,-0.01156794117499287,0.010567941174992868
SPNT,2025-01-31,QQQ,XLF,MDY,RF,0.575,0.04,0.5155671226936126,-1,-0.010900489297977793,0.009900489297977794
PMT,2025-01-31,QQQ,XLRE,MDY,RF,0.625,0.08,0.4362677985640041,-1,-0.010531552471801086,0.009531552471801086
CWEN,2025-01-31,QQQ,XLU,MDY,LR,0.65,0.08,0.5010396559945038,-1,-0.010475367681144092,0.009475367681144091
PCRX,2025-01-31,QQQ,XLF,MDY,RF,0.65,0.04,0.5216635087632728,-1,-0.009955139127783723,0.008955139127783722
