Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
CTVA,2025-09-30,QQQ,XLB,MDY,LR,0.55,0.02,0.5152243935781167,-1,-0.08275798936778128,0.08175798936778128
KVUE,2025-09-30,QQQ,XLP,MDY,RF,0.65,0.02,0.5869274478189159,-1,-0.022491658199581297,0.021491658199581296
INVH,2025-09-30,QQQ,XLRE,MDY,RF,0.625,0.02,0.4768282585509263,-1,-0.013152610241776016,0.012152610241776017
VLTO,2025-09-30,QQQ,XLI,MDY,LR,0.65,0.04,0.5625497253559266,-1,-0.0075650937447860524,0.006565093744786052
CARR,2025-09-30,QQQ,XLI,MDY,RF,0.6,0.02,0.5260521508560317,-1,-0.006800287878066079,0.005800287878066079
CRWD,2025-09-30,QQQ,XLK,,LR,0.625,0.04,0.2916261150281676,-1,-0.004985017904038411,0.003985017904038411
DAY,2025-09-30,QQQ,XLY,,RF,0.575,0.02,0.46642446521018194,-1,-0.004977889541661424,0.003977889541661424
XYZ,2025-09-30,QQQ,XLY,,LR,0.55,0.06,0.4145809873061797,-1,-0.002928932532943261,0.001928932532943261
PLTR,2025-09-30,QQQ,XLY,,LR,0.55,0.02,0.6744261049966425,1,0.002432113466082165,0.001432113466082165
MRNA,2025-09-30,QQQ,XLV,,RF,0.575,0.1,0.38460804663581316,-1,-0.0024168442668896298,0.0014168442668896298
COIN,2025-09-30,QQQ,XLY,,RF,0.575,0.08,0.4501091604949397,-1,-0.0023618123901761445,0.0013618123901761444
HOOD,2025-09-30,QQQ,XLY,,RF,0.55,0.1,0.46550990928128416,0,-0.04336335811110325,-0.0
VST,2025-09-30,QQQ,XLK,,RF,0.55,0.1,0.5407017097961129,0,0.009353059831974765,0.0
UBER,2025-09-30,QQQ,XLI,MDY,RF,0.55,0.1,0.5083038867398123,0,-0.016520570516678632,-0.0
HWM,2025-09-30,QQQ,XLI,MDY,LR,0.55,0.06,0.5872867751597134,0,-0.008673250883218988,-0.0
HPE,2025-09-30,QQQ,XLK,MDY,LR,0.625,0.08,0.680449089705038,0,-0.006702570394745129,-0.0
ABNB,2025-09-30,QQQ,XLY,,LR,0.55,0.04,0.5534357660231007,0,-0.0018198006976943197,-0.0
APP,2025-09-30,QQQ,XLC,,RF,0.575,0.1,0.5111506176107159,0,-0.010770408625766479,-0.0
FOXA,2025-09-30,QQQ,XLF,MDY,LR,0.55,0.02,0.5534621711821349,0,-0.014920827558210448,-0.0
FOX,2025-09-30,QQQ,XLF,MDY,LR,0.625,0.06,0.5849015914169094,0,-0.01988987905931988,-0.0
EXE,2025-09-30,QQQ,XLE,MDY,RF,0.55,0.1,0.4620823449205787,0,0.030028208417075833,0.0
DELL,2025-09-30,QQQ,XLK,,RF,0.55,0.1,0.5282824789567573,0,0.02979587946945987,0.0
DASH,2025-09-30,QQQ,XLY,,RF,0.55,0.02,0.5477916320696695,0,-0.022140249903879933,-0.0
CEG,2025-09-30,QQQ,XLK,,RF,0.625,0.06,0.6286531948275862,0,0.04654098677740621,0.0
IR,2025-09-30,QQQ,XLI,MDY,RF,0.625,0.06,0.48149569816593585,-1,0.0019207810329285816,-0.0029207810329285816
TTD,2025-09-30,QQQ,XLY,,LR,0.65,0.02,0.5370131157150806,-1,0.002925375919728166,-0.003925375919728166
OTIS,2025-09-30,QQQ,XLI,MDY,LR,0.55,0.04,0.38222649857913227,-1,0.007357902126656652,-0.00835790212665665
LW,2025-09-30,QQQ,XLV,MDY,LR,0.65,0.04,0.47480412927932214,-1,0.008525473051493648,-0.00952547305149365
VICI,2025-09-30,QQQ,XLRE,MDY,LR,0.625,0.02,0.34534593011553366,-1,0.008777760714322356,-0.009777760714322355
GEHC,2025-09-30,QQQ,XLB,,LR,0.575,0.02,0.39654652632582005,-1,0.01410670440055169,-0.015106704400551691
FTV,2025-09-30,QQQ,XLI,MDY,RF,0.65,0.02,0.5090289329480608,-1,0.018019125762469647,-0.019019125762469648
DOW,2025-09-30,QQQ,XLB,MDY,RF,0.625,0.02,0.4801598255901811,-1,0.01938233385050047,-0.02038233385050047
DDOG,2025-09-30,QQQ,XLK,,RF,0.6,0.06,0.4450303907224622,-1,0.05283804597725082,-0.05383804597725082
