Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
KNTK,2024-12-31,SPY,XLE,MDY,LR,0.575,0.02,0.6118258471006389,1,0.030422678717797247,0.029422678717797246
MIR,2024-12-31,SPY,XLI,,LR,0.575,0.06,0.17445340084452174,-1,-0.022941301840059228,0.021941301840059227
DFIN,2024-12-31,SPY,XLI,MDY,LR,0.65,0.08,0.5419298533907511,-1,-0.021524025880951658,0.020524025880951657
BTU,2024-12-31,SPY,XLE,MDY,RF,0.6,0.02,0.465152757048336,-1,-0.015517681943919294,0.014517681943919294
EMBC,2024-12-31,SPY,XLV,MDY,RF,0.55,0.04,0.46160723181879854,-1,-0.014917573504336989,0.013917573504336988
CWK,2024-12-31,SPY,XLRE,MDY,RF,0.625,0.1,0.4933828171620449,-1,-0.014578364117487499,0.013578364117487498
XPEL,2024-12-31,SPY,XLI,MDY,RF,0.625,0.1,0.5008741488283313,-1,-0.014444413023965532,0.013444413023965533
GSHD,2024-12-31,SPY,XLI,,RF,0.6,0.06,0.5004890517018601,-1,-0.01345663513841339,0.012456635138413389
CARS,2024-12-31,SPY,XLY,MDY,RF,0.65,0.04,0.5972019050601011,-1,-0.010707416497334131,0.009707416497334132
RXO,2024-12-31,SPY,XLI,IJR,LR,0.625,0.1,0.7570012919469047,1,0.009711269949181096,0.008711269949181095
CRC,2024-12-31,SPY,XLE,MDY,RF,0.55,0.08,0.4699904672627697,-1,-0.008586400168919997,0.007586400168919997
THRY,2024-12-31,SPY,XLI,MDY,LR,0.55,0.04,0.3397009160635095,-1,-0.00824191504585682,0.007241915045856821
PECO,2024-12-31,SPY,XLRE,,LR,0.55,0.04,0.24192001117861983,-1,-0.007864072126647567,0.006864072126647567
ASIX,2024-12-31,SPY,XLB,IJR,RF,0.65,0.08,0.4845941633377616,-1,-0.007324840545303066,0.006324840545303066
NABL,2024-12-31,SPY,XLK,,LR,0.575,0.02,0.22834268435046007,-1,-0.007254179171187356,0.006254179171187356
SONO,2024-12-31,SPY,XLY,MDY,RF,0.575,0.04,0.46520156603221435,-1,-0.00644197545448561,0.00544197545448561
PLMR,2024-12-31,SPY,XLF,,RF,0.55,0.1,0.42635125374002486,-1,-0.004734020429408445,0.003734020429408445
