Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
PBF,2025-04-30,QQQ,XLE,MDY,RF,0.625,0.08,0.40786309785739655,-1,-0.05621878030179083,0.05521878030179083
ST,2025-04-30,QQQ,XLI,MDY,RF,0.575,0.06,0.4938840220047058,-1,-0.044233131749088814,0.04323313174908881
FIVE,2025-04-30,QQQ,XLY,MDY,LR,0.65,0.02,0.41468209195201383,-1,-0.04127901043348074,0.04027901043348074
GMED,2025-04-30,QQQ,XLI,MDY,RF,0.625,0.02,0.527366123538133,-1,-0.03139280539385692,0.03039280539385692
WING,2025-04-30,QQQ,XLY,,LR,0.575,0.06,0.2986472980446906,-1,-0.030732243931779306,0.029732243931779305
AR,2025-04-30,QQQ,XLE,MDY,LR,0.55,0.1,0.4217944763685756,-1,-0.029766585540235653,0.028766585540235652
OC,2025-04-30,QQQ,XLI,MDY,LR,0.6,0.1,0.42067307795660214,-1,-0.026469996427788436,0.025469996427788435
TRU,2025-04-30,QQQ,XLI,,RF,0.6,0.04,0.4628719941188233,-1,-0.025150965746842585,0.024150965746842584
CPRI,2025-04-30,QQQ,XLB,MDY,RF,0.575,0.08,0.4813148828582281,-1,-0.025089270015410746,0.024089270015410745
EVR,2025-04-30,QQQ,XLF,MDY,RF,0.6,0.06,0.4742713174237748,-1,-0.024852202215513566,0.023852202215513565
VOYA,2025-04-30,QQQ,XLF,MDY,LR,0.65,0.02,0.46000298663593914,-1,-0.023381776238049046,0.022381776238049045
GLPI,2025-04-30,QQQ,XLRE,MDY,LR,0.6,0.08,0.5054497972778468,-1,-0.022608212071108958,0.021608212071108957
FBIN,2025-04-30,QQQ,XLB,MDY,LR,0.625,0.02,0.5151903217807421,-1,-0.02178504156333975,0.02078504156333975
ALLY,2025-04-30,QQQ,XLF,MDY,RF,0.625,0.1,0.5237398562586718,-1,-0.02041441137731917,0.01941441137731917
STWD,2025-04-30,QQQ,XLRE,MDY,LR,0.65,0.06,0.39923581252524726,-1,-0.01873900514432001,0.01773900514432001
AXTA,2025-04-30,QQQ,XLB,MDY,LR,0.65,0.02,0.5623819735506425,-1,-0.017647126892760684,0.016647126892760683
