Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
ASH,2025-04-30,QQQ,XLB,MDY,LR,0.65,0.02,0.5407789444093088,-1,-0.11012936631246853,0.10912936631246853
WEX,2025-04-30,QQQ,XLI,MDY,RF,0.65,0.04,0.5065784359668959,-1,-0.10435147347534,0.10335147347534
WCC,2025-04-30,QQQ,XLI,MDY,LR,0.575,0.06,0.4900903597447927,-1,-0.104180235646629,0.103180235646629
AIT,2025-04-30,QQQ,XLI,IJR,RF,0.6,0.06,0.5207416007474511,-1,-0.09162546529922642,0.09062546529922642
BBWI,2025-04-30,QQQ,XLY,MDY,LR,0.575,0.1,0.46140480535907846,-1,-0.049874911996169974,0.04887491199616997
AMKR,2025-04-30,QQQ,XLK,MDY,LR,0.6,0.02,0.47835644961656965,-1,-0.049760539010066634,0.048760539010066634
ENTG,2025-04-30,QQQ,XLK,,RF,0.6,0.06,0.45535633029794775,-1,-0.047999864771548904,0.0469998647715489
SMG,2025-04-30,QQQ,XLB,MDY,LR,0.65,0.02,0.6727139114378343,1,0.04736076045466801,0.04636076045466801
LSCC,2025-04-30,QQQ,XLK,,RF,0.625,0.08,0.513697015991651,-1,-0.0464532874645262,0.0454532874645262
RYN,2025-04-30,QQQ,XLRE,MDY,RF,0.65,0.02,0.5166758520571081,-1,-0.046253120812280384,0.04525312081228038
NXST,2025-04-30,QQQ,XLF,MDY,RF,0.65,0.08,0.5354131022438099,-1,-0.04550343266418275,0.044503432664182746
SCI,2025-04-30,QQQ,XLF,MDY,RF,0.625,0.02,0.5234314117524684,-1,-0.04524906322566359,0.04424906322566359
RMBS,2025-04-30,QQQ,XLK,,RF,0.55,0.02,0.4869587095564281,-1,-0.04383628881314837,0.04283628881314837
ALK,2025-04-30,QQQ,XLI,MDY,RF,0.6,0.02,0.5072251553239285,-1,-0.03955689674268098,0.03855689674268098
CRUS,2025-04-30,QQQ,XLK,,LR,0.575,0.08,0.4312069151141937,-1,-0.036916750905014145,0.035916750905014144
DKS,2025-04-30,QQQ,XLI,MDY,LR,0.65,0.04,0.5367825195369799,-1,-0.035925252827693245,0.034925252827693244
POWI,2025-04-30,QQQ,XLK,MDY,LR,0.625,0.02,0.5206395523161708,-1,-0.035620501864262986,0.034620501864262986
AYI,2025-04-30,QQQ,XLI,MDY,RF,0.6,0.02,0.5246049288581479,-1,-0.03381992469122416,0.03281992469122416
SYNA,2025-04-30,QQQ,XLK,,LR,0.55,0.1,0.3651796117263369,-1,-0.03352169852331385,0.03252169852331385
MKSI,2025-04-30,QQQ,XLK,,RF,0.625,0.1,0.4998660174617251,-1,-0.03272815869076874,0.03172815869076874
PVH,2025-04-30,QQQ,XLY,MDY,LR,0.55,0.02,0.3900190519131768,-1,-0.03249961646942535,0.03149961646942535
RGEN,2025-04-30,QQQ,XLI,,LR,0.625,0.02,0.5450183135012637,-1,-0.031331234603239506,0.030331234603239506
SLAB,2025-04-30,QQQ,XLK,MDY,RF,0.6,0.06,0.46693778906346656,-1,-0.0313158759603646,0.0303158759603646
GAP,2025-04-30,QQQ,XLI,MDY,LR,0.55,0.02,0.3261992971196125,-1,-0.03056862384068669,0.02956862384068669
AAL,2025-04-30,QQQ,XLY,MDY,RF,0.6,0.06,0.4956440651581827,-1,-0.030279102973184972,0.02927910297318497
WHR,2025-04-30,QQQ,XLI,MDY,RF,0.65,0.1,0.5117270381390777,-1,-0.02917108183419774,0.02817108183419774
ILMN,2025-04-30,QQQ,XLY,,LR,0.6,0.04,0.5502385966167621,-1,-0.029047102413578475,0.028047102413578474
LSTR,2025-04-30,QQQ,XLI,MDY,LR,0.55,0.02,0.4807031487981078,-1,-0.028623156708261294,0.027623156708261293
MSA,2025-04-30,QQQ,XLI,MDY,LR,0.625,0.02,0.5740812827466859,-1,-0.028529982144805375,0.027529982144805374
MSM,2025-04-30,QQQ,XLI,MDY,LR,0.55,0.06,0.46597774629400396,-1,-0.02697851810000151,0.02597851810000151
TKR,2025-04-30,QQQ,XLI,MDY,RF,0.6,0.04,0.5030319540008305,-1,-0.026865319216327878,0.025865319216327877
CIEN,2025-04-30,QQQ,XLK,,LR,0.55,0.04,0.6161084377893035,1,0.025653055792321598,0.024653055792321597
CXT,2025-04-30,QQQ,XLI,MDY,LR,0.575,0.06,0.45885612563272604,-1,-0.024459323867706568,0.023459323867706567
BYD,2025-04-30,QQQ,XLI,MDY,LR,0.625,0.02,0.5131177279445057,-1,-0.023372761835242027,0.022372761835242026
ITT,2025-04-30,QQQ,XLI,MDY,LR,0.625,0.08,0.49432030893271495,-1,-0.023162649736786972,0.02216264973678697
LAD,2025-04-30,QQQ,XLI,IJR,LR,0.625,0.04,0.5552301686594636,-1,-0.022944786135727327,0.021944786135727326
MANH,2025-04-30,QQQ,XLK,,LR,0.55,0.04,0.3812115732229008,-1,-0.02174128975735607,0.02074128975735607
RRX,2025-04-30,QQQ,XLI,MDY,RF,0.625,0.08,0.5241679454279118,-1,-0.021685850853095028,0.020685850853095027
RBA,2025-04-30,QQQ,XLI,,LR,0.55,0.08,0.4407403671068218,-1,-0.021602838107346294,0.020602838107346293
LAMR,2025-04-30,QQQ,XLI,MDY,RF,0.6,0.02,0.5297756404730146,-1,-0.02138431792885496,0.02038431792885496
