Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
AES,2024-10-31,SPY,XLU,,RF,0.65,0.02,0.45376128751772915,-1,-0.06746063690064713,0.06646063690064713
AMD,2024-10-31,SPY,XLK,,RF,0.6,0.02,0.47610491382054543,-1,-0.03874100368964499,0.03774100368964499
EL,2024-10-31,SPY,XLB,,RF,0.625,0.02,0.5207064052671256,-1,-0.036724672513656687,0.035724672513656686
URI,2024-10-31,SPY,XLI,MDY,RF,0.55,0.04,0.49134467752880967,-1,-0.03431187811381822,0.03331187811381822
RJF,2024-10-31,SPY,XLF,,RF,0.6,0.08,0.46920014478470906,-1,-0.0321156437204945,0.031115643720494496
CCL,2024-10-31,SPY,XLY,MDY,LR,0.575,0.02,0.48163468473304966,-1,-0.03162835663837474,0.030628356638374737
MPWR,2024-10-31,SPY,XLK,,RF,0.575,0.08,0.4733001237055079,-1,-0.030890749462815406,0.029890749462815405
GEN,2024-10-31,SPY,XLI,,LR,0.625,0.02,0.43357005666919907,-1,-0.030216879173187612,0.02921687917318761
AME,2024-10-31,SPY,XLI,MDY,RF,0.65,0.02,0.5067369006627587,-1,-0.028756757554830564,0.027756757554830563
BMY,2024-10-31,SPY,XLV,,RF,0.625,0.02,0.47805845994845614,-1,-0.027618390657676614,0.026618390657676613
EQT,2024-10-31,SPY,XLE,MDY,LR,0.55,0.02,0.390275564807162,-1,-0.025774926802892645,0.024774926802892644
COR,2024-10-31,SPY,XLV,,LR,0.55,0.02,0.6249009812025376,1,0.024068827586372105,0.023068827586372104
MLM,2024-10-31,SPY,XLB,MDY,RF,0.575,0.02,0.5306390835238356,-1,-0.023991367484453754,0.022991367484453754
MTCH,2024-10-31,SPY,XLY,,RF,0.625,0.08,0.4781227377780766,-1,-0.0238545872274872,0.0228545872274872
STX,2024-10-31,SPY,XLK,,RF,0.6,0.04,0.4772262466656023,-1,-0.02340357119742323,0.022403571197423228
MTB,2024-10-31,SPY,XLF,MDY,RF,0.575,0.02,0.5061475978897231,-1,-0.02227670181931686,0.02127670181931686
RF,2024-10-31,SPY,XLF,MDY,RF,0.6,0.02,0.5161324747386307,-1,-0.022060479101681133,0.021060479101681132
GL,2024-10-31,SPY,XLF,,LR,0.65,0.04,0.6017412402598858,-1,-0.02168268780737548,0.02068268780737548
KMX,2024-10-31,SPY,XLY,MDY,LR,0.625,0.02,0.5547781953278287,-1,-0.02045135825360489,0.01945135825360489
FITB,2024-10-31,SPY,XLF,,LR,0.65,0.04,0.4172883809977246,-1,-0.019873469239949433,0.018873469239949432
VMC,2024-10-31,SPY,XLI,MDY,RF,0.625,0.06,0.517247327498622,-1,-0.019560220600907504,0.018560220600907503
MGM,2024-10-31,SPY,XLB,MDY,RF,0.65,0.02,0.4542476828158088,-1,-0.01951730732889716,0.01851730732889716
PRU,2024-10-31,SPY,XLF,,RF,0.65,0.08,0.522875838556838,-1,-0.019202768716006922,0.01820276871600692
ON,2024-10-31,SPY,XLK,MDY,RF,0.575,0.08,0.4793407756484242,-1,-0.019101029703278486,0.018101029703278485
TER,2024-10-31,SPY,XLK,,RF,0.65,0.08,0.4915077338514803,-1,-0.019068887827502934,0.018068887827502933
MU,2024-10-31,SPY,XLK,,LR,0.6,0.04,0.42864915568848844,-1,-0.01879740352499512,0.01779740352499512
USB,2024-10-31,SPY,XLF,,RF,0.575,0.04,0.4965533740092404,-1,-0.018588444246729903,0.017588444246729902
VRTX,2024-10-31,SPY,XLV,,RF,0.625,0.02,0.44707496993459833,-1,-0.01808846320392673,0.017088463203926728
CNP,2024-10-31,SPY,XLU,,RF,0.625,0.04,0.49522310316909013,-1,-0.0179901207341304,0.0169901207341304
HBAN,2024-10-31,SPY,XLF,MDY,RF,0.625,0.02,0.47858802913600296,-1,-0.017919256357448943,0.016919256357448943
VZ,2024-10-31,SPY,XLP,,RF,0.6,0.02,0.46208515355181246,-1,-0.01791398196691971,0.01691398196691971
CVS,2024-10-31,SPY,XLV,,RF,0.625,0.02,0.48860695916420865,-1,-0.017811616193091476,0.016811616193091475
LNT,2024-10-31,SPY,XLU,,RF,0.6,0.02,0.5200751084133178,-1,-0.017767465162346233,0.016767465162346232
C,2024-10-31,SPY,XLF,,RF,0.65,0.08,0.46310959294899817,-1,-0.01757731208551682,0.01657731208551682
