Ticker,Date,Market,Sector,Size,Model,Threshold,Band,ProbaUp,Decision,ExcessRetNext,NetPnL
CCL,2024-06-28,QQQ,XLY,MDY,LR,0.6,0.1,0.4211413328517311,-1,-0.053522197062129705,0.052522197062129704
AMD,2024-06-28,QQQ,XLK,,RF,0.65,0.02,0.504602725591362,-1,-0.04522841762948562,0.04422841762948562
MTCH,2024-06-28,QQQ,XLY,,RF,0.575,0.04,0.4786959679332262,-1,-0.03825852056393947,0.03725852056393947
WBD,2024-06-28,QQQ,XLC,MDY,LR,0.65,0.04,0.33345087260156525,-1,-0.02867357559978679,0.02767357559978679
RMD,2024-06-28,QQQ,XLV,,RF,0.55,0.02,0.5168394227631773,-1,-0.026501122297790183,0.025501122297790182
EXPE,2024-06-28,QQQ,XLY,MDY,LR,0.65,0.02,0.5706498070359103,-1,-0.025545273066247688,0.024545273066247687
EXPD,2024-06-28,QQQ,XLI,,LR,0.55,0.02,0.4533532659076954,-1,-0.025480282444805477,0.024480282444805476
ROK,2024-06-28,QQQ,XLI,,LR,0.575,0.06,0.3458899715235126,-1,-0.025158885245881522,0.02415888524588152
LRCX,2024-06-28,QQQ,XLK,,LR,0.625,0.02,0.44129606314096637,-1,-0.024797328042395053,0.023797328042395052
APD,2024-06-28,QQQ,XLB,,RF,0.65,0.06,0.5345428726669404,-1,-0.024632629547764837,0.023632629547764836
MU,2024-06-28,QQQ,XLK,,RF,0.6,0.02,0.45724466748759374,-1,-0.0243127564437582,0.0233127564437582
TER,2024-06-28,QQQ,XLK,,RF,0.65,0.04,0.5571869771119392,-1,-0.023547376530711654,0.022547376530711653
IPG,2024-06-28,QQQ,XLB,,LR,0.6,0.02,0.45555667667191696,-1,-0.022357476618474235,0.021357476618474234
SBAC,2024-06-28,QQQ,XLRE,,LR,0.65,0.02,0.5086017973262031,-1,-0.02222991674736842,0.02122991674736842
CMCSA,2024-06-28,QQQ,XLC,,LR,0.65,0.02,0.6257113585876128,-1,-0.022197679069454607,0.021197679069454606
ALGN,2024-06-28,QQQ,XLY,,LR,0.65,0.04,0.5384053532191052,-1,-0.021620282955496777,0.020620282955496776
WAT,2024-06-28,QQQ,XLV,,RF,0.65,0.02,0.5134043146712857,-1,-0.02059165740692371,0.01959165740692371
INTU,2024-06-28,QQQ,XLK,,LR,0.65,0.06,0.3926689225349883,-1,-0.02042887046242091,0.019428870462420908
STX,2024-06-28,QQQ,XLK,,RF,0.575,0.06,0.4832819180522647,-1,-0.02035595589042074,0.019355955890420738
DXCM,2024-06-28,QQQ,XLK,,RF,0.6,0.06,0.4818902312655117,-1,-0.020350297138019075,0.019350297138019074
ADSK,2024-06-28,QQQ,XLK,,LR,0.65,0.04,0.5357899674239729,-1,-0.01991934927538126,0.018919349275381258
ZBH,2024-06-28,QQQ,XLV,,RF,0.65,0.06,0.5113424891540728,-1,-0.01962260778723498,0.018622607787234978
FIS,2024-06-28,QQQ,XLF,,RF,0.6,0.04,0.4948782887548171,-1,-0.018752527043722027,0.017752527043722027
SWKS,2024-06-28,QQQ,XLK,,RF,0.55,0.02,0.5104246771516301,-1,-0.017942438799242393,0.01694243879924239
KLAC,2024-06-28,QQQ,XLK,,LR,0.625,0.02,0.3653874410759881,-1,-0.01778736984011979,0.01678736984011979
DRI,2024-06-28,QQQ,XLF,MDY,LR,0.6,0.02,0.5511832313377455,-1,-0.017552410900789323,0.01655241090078932
VTR,2024-06-28,QQQ,XLRE,MDY,LR,0.55,0.02,0.6193007252505309,1,0.01729815208563624,0.016298152085636237
RCL,2024-06-28,QQQ,XLY,MDY,LR,0.575,0.04,0.5070454338644486,-1,-0.016938545889008755,0.015938545889008754
NDAQ,2024-06-28,QQQ,XLF,,RF,0.6,0.04,0.4990830824902483,-1,-0.016818410565938947,0.015818410565938947
HAS,2024-06-28,QQQ,XLI,,RF,0.65,0.08,0.5246832011159654,-1,-0.01636694508692506,0.01536694508692506
FFIV,2024-06-28,QQQ,XLK,,RF,0.6,0.04,0.4696830386329702,-1,-0.016146946009036947,0.015146946009036946
DE,2024-06-28,QQQ,XLI,MDY,LR,0.575,0.08,0.4749156591317436,-1,-0.015860874935006403,0.014860874935006402
USB,2024-06-28,QQQ,XLF,,RF,0.625,0.02,0.5343938066779491,-1,-0.015836219372672825,0.014836219372672824
QCOM,2024-06-28,QQQ,XLK,,RF,0.55,0.02,0.5004704831124174,-1,-0.015705522931795966,0.014705522931795965
TMO,2024-06-28,QQQ,XLV,,LR,0.6,0.06,0.4306354590511664,-1,-0.015332017457710935,0.014332017457710934
GPC,2024-06-28,QQQ,XLI,MDY,RF,0.575,0.04,0.501747997957549,-1,-0.01518406846667698,0.01418406846667698
